patient_id,type_id,trial_id,n_frames,n_partialout_head,n_partialout_foot,n_partialout_left,n_partialout_right,n_totalout,time_partialout_head,time_partialout_foot,time_partialout_left,time_partialout_right,time_totalout,csvpath
14,10,00,23,12,0,0,3,1,0.0,0,0.0,2.77634596824646,0.0,C:/Users/hayashide/kazu_ws/sotsuron_experiment/sotsuron_experiment/results/ras_csv\14_10_00__2023-10-23-14-59-54_2d.csv
15,00,05,77,21,0,9,0,0,0.0,0,0.9456229209899902,0.0,0.0,C:/Users/hayashide/kazu_ws/sotsuron_experiment/sotsuron_experiment/results/ras_csv\15_00_05__2023-10-23-15-33-19_2d.csv
15,01,00,87,35,0,0,0,0,0.0,0,0.0,0.0,0.0,C:/Users/hayashide/kazu_ws/sotsuron_experiment/sotsuron_experiment/results/ras_csv\15_01_00__2023-10-23-15-35-51_2d.csv
15,02,01,53,31,0,15,0,0,0.0,0,4.182205438613892,0.0,0.0,C:/Users/hayashide/kazu_ws/sotsuron_experiment/sotsuron_experiment/results/ras_csv\15_02_01__2023-10-23-15-39-21_2d.csv
15,03,00,37,20,0,12,0,1,0.0,0,2.798933506011963,0.0,0.0,C:/Users/hayashide/kazu_ws/sotsuron_experiment/sotsuron_experiment/results/ras_csv\15_03_00__2023-10-23-15-42-36_2d.csv
15,04,00,50,11,0,6,0,1,0.0,0,0.8363838195800781,0.0,3.71278715133667,C:/Users/hayashide/kazu_ws/sotsuron_experiment/sotsuron_experiment/results/ras_csv\15_04_00__2023-10-23-15-44-41_2d.csv
15,05,01,118,69,0,102,0,1,0.0,0,19.386297702789307,0.0,0.0,C:/Users/hayashide/kazu_ws/sotsuron_experiment/sotsuron_experiment/results/ras_csv\15_05_01__2023-10-23-15-50-41_2d.csv
15,06,00,111,0,0,0,0,0,0.0,0,0.0,0.0,0.0,C:/Users/hayashide/kazu_ws/sotsuron_experiment/sotsuron_experiment/results/ras_csv\15_06_00__2023-10-23-15-53-23_2d.csv
15,07,00,95,0,0,0,1,1,0.0,0,0.0,0.0,0.0,C:/Users/hayashide/kazu_ws/sotsuron_experiment/sotsuron_experiment/results/ras_csv\15_07_00__2023-10-23-15-55-47_2d.csv
15,08,00,77,0,0,0,0,0,0.0,0,0.0,0.0,0.0,C:/Users/hayashide/kazu_ws/sotsuron_experiment/sotsuron_experiment/results/ras_csv\15_08_00__2023-10-23-15-58-36_2d.csv
15,09,01,48,0,0,9,0,1,0.0,0,5.251854181289673,0.0,4.214836359024048,C:/Users/hayashide/kazu_ws/sotsuron_experiment/sotsuron_experiment/results/ras_csv\15_09_01__2023-10-23-16-08-04_2d.csv
15,10,02,16,0,0,1,0,1,0.0,0,0.0,0.0,0.0,C:/Users/hayashide/kazu_ws/sotsuron_experiment/sotsuron_experiment/results/ras_csv\15_10_02__2023-10-23-16-17-51_2d.csv
16,00,00,130,39,0,1,0,0,0.0,0,0.0,0.0,0.0,C:/Users/hayashide/kazu_ws/sotsuron_experiment/sotsuron_experiment/results/ras_csv\16_00_00_2023-10-23-16-30-13_2d.csv
16,01,00,122,46,0,0,0,0,0.0,0,0.0,0.0,0.0,C:/Users/hayashide/kazu_ws/sotsuron_experiment/sotsuron_experiment/results/ras_csv\16_01_00_2023-10-23-16-33-22_2d.csv
16,02,00,83,32,0,0,3,0,0.0,0,0.0,-0.4709181785583496,0.0,C:/Users/hayashide/kazu_ws/sotsuron_experiment/sotsuron_experiment/results/ras_csv\16_02_00_2023-10-23-16-37-12_2d.csv
16,03,00,38,2,0,1,0,2,0.0,0,0.0,0.0,5.653067111968994,C:/Users/hayashide/kazu_ws/sotsuron_experiment/sotsuron_experiment/results/ras_csv\16_03_00_2023-10-23-16-39-41_2d.csv
16,05,00,23,4,0,0,0,1,0.0,0,0.0,0.0,10.251754522323608,C:/Users/hayashide/kazu_ws/sotsuron_experiment/sotsuron_experiment/results/ras_csv\16_05_00_2023-10-23-16-52-57_2d.csv
16,08,01,60,0,0,9,0,0,0.0,0,1.7728757858276367,0.0,0.0,C:/Users/hayashide/kazu_ws/sotsuron_experiment/sotsuron_experiment/results/ras_csv\16_08_01_2023-10-23-17-04-29_2d.csv
16,09,00,49,0,0,8,0,1,0.0,0,5.78690505027771,0.0,3.880270004272461,C:/Users/hayashide/kazu_ws/sotsuron_experiment/sotsuron_experiment/results/ras_csv\16_09_00_2023-10-23-17-07-55_2d.csv
16,10,00,101,62,0,0,0,1,0.0,0,0.0,0.0,0.0,C:/Users/hayashide/kazu_ws/sotsuron_experiment/sotsuron_experiment/results/ras_csv\16_10_00_2023-10-23-17-11-00_2d.csv
