,,yoshinari:CentreOfMass,,,HSR:HSR1,,,HSR:HSR2,,,HSR:HSR3,,,HSR:HSR4,,,HSR:HSR5,,,HSR:HSR6,,
45,,,,,-74.535149,1217.838623,1111.380249,-2.163569,1227.189819,1031.658203,-89.70945,1290.914307,1036.266724,-13.078839,1302.857422,1030.987915,-69.008553,1143.065674,1036.69165,7.469804,1150.95105,1032.631104
46,,,,,-74.551689,1217.85376,1111.359741,-2.197356,1227.184082,1031.64563,-89.718452,1290.898926,1036.246582,-13.094404,1302.864502,1030.978516,-69.381195,1143.006592,1036.72937,7.44849,1150.963013,1032.588867
47,,,,,-74.583389,1217.862671,1111.338501,-2.220266,1227.193481,1031.613525,-89.725769,1290.884521,1036.251221,-13.105257,1302.82666,1030.939697,-69.419617,1143.042358,1036.702271,7.431119,1150.989136,1032.577393
48,,,,,-74.558853,1217.845337,1111.350464,-2.208905,1227.191284,1031.620972,-89.745033,1290.901611,1036.250977,-13.107277,1302.851807,1030.960815,-69.367599,1143.065918,1036.689575,7.430998,1150.979004,1032.598267
49,,,,,-74.56881,1217.856079,1111.382324,-2.190888,1227.189453,1031.664062,-89.741936,1290.936279,1036.274658,-13.114273,1302.875854,1031.008545,-69.406006,1143.008545,1036.762573,7.442874,1150.953003,1032.617188
50,,,,,-74.590187,1217.859253,1111.40271,-2.20351,1227.207153,1031.678833,-89.766457,1290.95752,1036.28772,-13.110206,1302.89502,1031.035767,-69.42971,1143.044678,1036.790527,7.428048,1150.954712,1032.617065
51,,,,,-74.598999,1217.845581,1111.416748,-2.240959,1227.204712,1031.691528,-89.772087,1290.937134,1036.283813,-13.136844,1302.870605,1031.013062,-69.43663,1143.042603,1036.758301,7.396383,1150.923584,1032.664062
52,,,,,-74.574051,1217.874268,1111.371826,-2.222644,1227.153442,1031.628052,-89.756065,1290.899292,1036.262451,-13.122883,1302.858765,1030.993164,-69.44799,1142.998413,1036.722534,7.411051,1150.9646,1032.587036
53,,,,,-74.553535,1217.849487,1111.328979,-2.18338,1227.177856,1031.615479,-89.720177,1290.883545,1036.240479,-13.083831,1302.860107,1030.955322,-69.195198,1142.840698,1036.858521,7.469776,1150.976929,1032.554077
54,,,,,-74.536438,1217.849609,1111.343628,-2.185672,1227.196899,1031.631714,-89.700241,1290.882568,1036.252319,-13.069793,1302.85791,1030.982666,-69.015465,1143.096924,1036.645752,7.468397,1150.952393,1032.579834
55,,,,,-74.577454,1217.866089,1111.366089,-2.206588,1227.182007,1031.666382,-89.754784,1290.909302,1036.267334,-13.106118,1302.873291,1031.014771,-69.424225,1143.019653,1036.74646,7.427241,1150.973022,1032.607788
56,,,,,-74.622635,1217.841797,1111.406494,-2.254572,1227.199341,1031.68396,-89.805733,1290.946289,1036.286011,-13.13849,1302.880859,1031.012207,-69.500809,1143.024658,1036.757812,7.403955,1150.949341,1032.647095
57,,,,,-74.604149,1217.846924,1111.396484,-2.227457,1227.188965,1031.681152,-89.769218,1290.936523,1036.278442,-13.12998,1302.894531,1031.009155,-69.452782,1143.018921,1036.772339,7.417347,1150.961914,1032.640869
58,,,,,-74.56472,1217.867554,1111.368286,-2.177932,1227.177368,1031.652588,-89.729141,1290.910889,1036.267822,-13.084909,1302.869507,1030.98877,-69.386154,1143.026489,1036.778198,7.446357,1150.958374,1032.595947
59,,,,,-74.56485,1217.841553,1111.355957,-2.190733,1227.206543,1031.617798,-89.723213,1290.906738,1036.265869,-13.073538,1302.863525,1030.961792,-69.367928,1143.030396,1036.724731,7.459888,1150.992065,1032.592285
60,,,,,-74.5672,1217.864014,1111.332886,-2.219429,1227.210083,1031.608521,-89.729004,1290.880249,1036.247314,-13.106469,1302.840576,1030.94519,-69.440979,1143.049927,1036.702881,7.420805,1150.978394,1032.559082
61,,,,,-74.592438,1217.862671,1111.369629,-2.235367,1227.187378,1031.65271,-89.768166,1290.905273,1036.2677,-13.140026,1302.877319,1030.991455,-69.194107,1142.971802,1036.750732,7.396708,1150.975342,1032.606445
62,,,,,-74.570549,1217.845337,1111.405762,-2.203732,1227.201416,1031.705322,-89.750427,1290.935425,1036.289307,-13.100514,1302.88501,1031.038574,-69.399445,1143.053467,1036.761597,7.426688,1150.94751,1032.654175
63,,,,,-74.584526,1217.841431,1111.398315,-2.18165,1227.19873,1031.715576,-89.751259,1290.950317,1036.285767,-13.108741,1302.892212,1031.039673,-69.433998,1143.025757,1036.795898,7.431839,1150.947388,1032.647339
64,,,,,-74.588257,1217.842041,1111.374634,-2.209488,1227.198486,1031.671509,-89.745667,1290.901733,1036.27417,-13.125185,1302.8927,1030.98938,-69.432541,1143.030273,1036.751953,7.421168,1150.957642,1032.608032
65,,,,,-74.588593,1217.855957,1111.335693,-2.230756,1227.208252,1031.636597,-89.739388,1290.904053,1036.256348,-13.124597,1302.859375,1030.967163,-69.436699,1143.01709,1036.710693,7.420661,1150.976318,1032.582153
66,,,,,-74.581833,1217.866333,1111.340454,-2.200576,1227.192017,1031.62854,-89.726349,1290.890991,1036.24585,-13.114125,1302.865234,1030.96582,-69.428276,1143.054443,1036.693359,7.429932,1150.995605,1032.569824
67,,,,,-74.563293,1217.857422,1111.364868,-2.169247,1227.218384,1031.652466,-89.71376,1290.902222,1036.265625,-13.071001,1302.875732,1030.998413,-69.061966,1143.106079,1036.650269,7.467977,1150.962891,1032.580078
68,,,,,-74.563789,1217.843262,1111.380249,-2.188201,1227.185059,1031.70105,-89.737213,1290.938232,1036.276855,-13.120736,1302.886108,1031.004883,-69.409279,1143.023071,1036.768799,7.45153,1150.941406,1032.620972
69,,,,,-74.570999,1217.856934,1111.385132,-2.233831,1227.232422,1031.681152,-89.755531,1290.931641,1036.271606,-13.147164,1302.884277,1031.000122,-69.445175,1143.021118,1036.756226,7.406666,1150.963989,1032.655273
70,,,,,-74.593018,1217.848389,1111.391235,-2.222122,1227.195312,1031.665039,-89.767769,1290.909546,1036.272095,-13.129267,1302.86377,1031.000122,-69.471809,1143.027954,1036.733643,7.414479,1150.951904,1032.630981
71,,,,,-74.566322,1217.872314,1111.348267,-2.207573,1227.199585,1031.63916,-89.747536,1290.901978,1036.25647,-13.115648,1302.861694,1030.98938,-69.417732,1143.013794,1036.722534,7.433335,1150.984131,1032.586182
72,,,,,-74.567032,1217.858521,1111.328003,-2.168086,1227.204834,1031.623169,-89.698547,1290.881348,1036.239624,-13.090461,1302.865479,1030.977539,-69.372643,1143.048706,1036.713867,7.462154,1150.967407,1032.557495
73,,,,,-74.547318,1217.871826,1111.354248,-2.170893,1227.1875,1031.621948,-89.702454,1290.895386,1036.247314,-13.107025,1302.856689,1030.947388,-69.375832,1143.018555,1036.717041,7.466264,1150.980835,1032.576782
74,,,,,-74.600685,1217.859375,1111.363892,-2.22879,1227.196289,1031.652954,-89.759415,1290.904053,1036.272461,-13.136595,1302.871094,1030.997681,-69.472221,1143.005737,1036.752808,7.411661,1150.967651,1032.616455
75,,,,,-74.600014,1217.861938,1111.407227,-2.235482,1227.229004,1031.693115,-89.774467,1290.936768,1036.264893,-13.139191,1302.878174,1031.020752,-69.191185,1142.971191,1036.814697,7.405427,1150.949707,1032.642334
76,,,,,-74.58123,1217.853394,1111.397217,-2.208595,1227.228394,1031.70813,-89.742599,1290.919434,1036.291748,-13.093667,1302.883057,1031.048584,-69.418083,1143.005249,1036.785767,7.432061,1150.939697,1032.648926
77,,,,,-74.572998,1217.858032,1111.340576,-2.198104,1227.185547,1031.659424,-89.717514,1290.900757,1036.268921,-13.087523,1302.852417,1030.993164,-69.398788,1143.019409,1036.750244,7.442986,1150.972412,1032.574707
78,,,,,-74.556656,1217.853394,1111.340698,-2.202511,1227.194458,1031.62146,-89.727875,1290.877808,1036.23938,-13.109437,1302.840088,1030.950562,-69.157867,1142.974731,1036.742676,7.426113,1150.964844,1032.588379
79,,,,,-74.55999,1217.860474,1111.338135,-2.216728,1227.193848,1031.61731,-89.730476,1290.891357,1036.253174,-13.120057,1302.846802,1030.952148,-69.411171,1143.02063,1036.71582,7.44561,1150.970581,1032.579468
80,,,,,-74.569923,1217.848755,1111.357666,-2.185974,1227.180908,1031.682739,-89.734291,1290.894287,1036.276001,-13.108038,1302.857056,1030.994873,-69.400948,1143.016113,1036.735718,7.437734,1150.966797,1032.607788
81,,,,,-74.57634,1217.841431,1111.402588,-2.183932,1227.168701,1031.687012,-89.756042,1290.941284,1036.265869,-13.106335,1302.880249,1031.019897,-69.376205,1143.016479,1036.772705,7.459252,1150.957153,1032.643188
82,,,,,-74.568825,1217.861694,1111.397461,-2.21718,1227.209961,1031.686646,-89.760162,1290.92981,1036.27417,-13.127337,1302.871094,1030.998169,-69.439209,1143.019165,1036.782593,7.412789,1150.94873,1032.640503
83,,,,,-74.618439,1217.873535,1111.35437,-2.266982,1227.204102,1031.641113,-89.774551,1290.911377,1036.262817,-13.150808,1302.881104,1030.995117,-69.476921,1143.035645,1036.739868,7.397101,1150.975098,1032.603882
84,,,,,-74.603828,1217.844604,1111.339966,-2.213032,1227.184204,1031.633545,-89.736969,1290.88623,1036.250122,-13.120909,1302.859009,1030.966675,-69.429863,1143.028809,1036.730713,7.423946,1150.979492,1032.594727
85,,,,,-74.525764,1217.856079,1111.345703,-2.170514,1227.201294,1031.61792,-89.704468,1290.884888,1036.260986,-13.072866,1302.864624,1030.971558,-69.359825,1143.026855,1036.7146,7.480386,1150.973022,1032.578735
86,,,,,-74.528168,1217.843018,1111.367432,-2.169129,1227.199341,1031.644653,-89.70787,1290.893066,1036.273315,-13.085053,1302.866699,1030.990356,-69.342758,1143.012695,1036.759155,7.477459,1150.952515,1032.602417
87,,,,,-74.583931,1217.85083,1111.406982,-2.22023,1227.203125,1031.679199,-89.770226,1290.938477,1036.276733,-13.137395,1302.874512,1030.998657,-69.432411,1143.007935,1036.774048,7.428796,1150.946167,1032.652222
88,,,,,-74.61544,1217.868896,1111.399902,-2.257452,1227.205688,1031.673706,-89.789978,1290.947144,1036.269775,-13.153025,1302.88855,1031.015259,-69.485748,1143.037354,1036.740845,7.393025,1150.955566,1032.644531
89,,,,,-74.616524,1217.856079,1111.368164,-2.216011,1227.209106,1031.660889,-89.749527,1290.915771,1036.282715,-13.13588,1302.881958,1030.98291,-69.433434,1143.014526,1036.746826,7.420203,1150.964355,1032.61377
90,,,,,-74.566681,1217.843262,1111.354248,-2.188764,1227.210571,1031.640259,-89.717575,1290.894653,1036.269043,-13.097604,1302.86853,1030.998169,-69.362534,1143.029053,1036.744385,7.462792,1150.970581,1032.595703
91,,,,,-74.543243,1217.85144,1111.33606,-2.174278,1227.215332,1031.624878,-89.713623,1290.869629,1036.248169,-13.10701,1302.836548,1030.957397,-69.37928,1143.025146,1036.707153,7.477114,1150.980591,1032.577637
92,,,,,-74.548996,1217.831177,1111.361084,-2.216032,1227.176147,1031.622681,-89.732323,1290.894897,1036.252686,-13.125912,1302.857788,1030.967529,-69.097572,1143.135498,1036.593872,7.450212,1150.97522,1032.605225
93,,,,,-74.584915,1217.827148,1111.370728,-2.200671,1227.156616,1031.669312,-89.758629,1290.91626,1036.273071,-13.121979,1302.84082,1031.01123,-69.425079,1142.995361,1036.763672,7.439754,1150.93689,1032.62854
94,,,,,-74.587898,1217.826538,1111.384521,-2.211726,1227.185547,1031.660889,-89.741013,1290.936035,1036.269531,-13.1143,1302.896851,1031.021362,-69.085663,1143.060547,1036.71936,7.404065,1150.941528,1032.610718
95,,,,,-74.586189,1217.847412,1111.393799,-2.212692,1227.261108,1031.691284,-89.752205,1290.917114,1036.2771,-13.129464,1302.879395,1031.017822,-69.442299,1143.029785,1036.766846,7.409564,1150.967651,1032.631836
96,,,,,-74.583817,1217.850342,1111.341309,-2.228899,1227.21582,1031.643311,-89.75914,1290.918213,1036.243164,-13.128181,1302.865845,1030.968994,-69.447845,1143.025879,1036.735107,7.408381,1150.975708,1032.587524
97,,,,,-74.542931,1217.862549,1111.311646,-2.210474,1227.181641,1031.596802,-89.725441,1290.87085,1036.245605,-13.098402,1302.848022,1030.971313,-69.054192,1143.077271,1036.644897,7.439592,1150.993652,1032.568848
98,,,,,-74.546616,1217.850586,1111.349854,-2.167768,1227.189941,1031.63562,-89.6996,1290.904419,1036.242554,-13.088124,1302.866455,1030.977661,-69.34684,1143.011963,1036.731812,7.473161,1150.973145,1032.593628
99,,,,,-74.547012,1217.846069,1111.393433,-2.147303,1227.150391,1031.671387,-89.702408,1290.89209,1036.26355,-13.053119,1302.868408,1030.991577,-69.355385,1143.002563,1036.753296,7.48441,1150.939087,1032.612305
100,,,,,-74.57077,1217.83728,1111.395874,-2.199519,1227.159424,1031.678101,-89.752357,1290.920044,1036.258301,-13.115872,1302.875732,1031.009888,-69.411026,1143.005249,1036.751099,7.439205,1150.93396,1032.618286
101,,,,,-74.605179,1217.855957,1111.381104,-2.226202,1227.196167,1031.65625,-89.771553,1290.917725,1036.260132,-13.153836,1302.887695,1030.998291,-69.460869,1143.028442,1036.74707,7.404066,1150.957764,1032.635986
102,,,,,-74.596176,1217.874023,1111.333862,-2.234196,1227.214966,1031.639771,-89.756989,1290.894775,1036.247314,-13.137335,1302.870605,1030.966309,-69.46199,1143.0354,1036.729614,7.41537,1150.979248,1032.591797
103,,,,,-74.56028,1217.88501,1111.354858,-2.196345,1227.248047,1031.637695,-89.697769,1290.87915,1036.251587,-13.102313,1302.861694,1030.974854,-69.035889,1143.098755,1036.647217,7.434671,1150.986816,1032.577271
104,,,,,-74.536674,1217.854858,1111.349731,-2.162128,1227.195801,1031.620728,-89.711647,1290.903076,1036.274536,-13.077541,1302.860352,1030.973022,-69.361404,1143.027954,1036.722778,7.461204,1150.975952,1032.577637
105,,,,,-74.550293,1217.851685,1111.355103,-2.186709,1227.156128,1031.661255,-89.72963,1290.894775,1036.281616,-13.089522,1302.839111,1030.993408,-69.380516,1143.029663,1036.723511,7.438509,1150.962524,1032.59375
106,,,,,-74.595612,1217.837158,1111.375732,-2.237497,1227.174438,1031.671753,-89.79464,1290.922241,1036.263306,-13.144533,1302.853394,1030.987061,-69.471977,1143.026123,1036.762451,7.419525,1150.951904,1032.631958
107,,,,,-74.634209,1217.851318,1111.383789,-2.223531,1227.195923,1031.685913,-89.783058,1290.922485,1036.28125,-13.144552,1302.875244,1031.029663,-69.434746,1143.039795,1036.75,7.399333,1150.955566,1032.616333
108,,,,,-74.594559,1217.873901,1111.369995,-2.213022,1227.234497,1031.675781,-89.741173,1290.933838,1036.287476,-13.099716,1302.87439,1031.005371,-69.405716,1143.043091,1036.752075,7.411876,1150.98999,1032.604614
109,,,,,-74.561966,1217.870361,1111.352417,-2.204671,1227.215454,1031.640991,-89.735497,1290.895752,1036.269409,-13.095409,1302.851929,1030.954224,-69.382378,1143.059204,1036.710083,7.444542,1150.988281,1032.563599
110,,,,,-74.562279,1217.860229,1111.332764,-2.217724,1227.192627,1031.618042,-89.741386,1290.89502,1036.244995,-13.114901,1302.855225,1030.949219,-69.412895,1143.038574,1036.699219,7.433967,1150.990112,1032.560425
111,,,,,-74.562035,1217.856567,1111.35144,-2.191211,1227.170288,1031.633545,-89.734566,1290.890991,1036.271484,-13.095114,1302.857666,1030.985718,-69.413849,1143.022583,1036.709595,7.448657,1150.949585,1032.593872
112,,,,,-74.556404,1217.818359,1111.374023,-2.179047,1227.150635,1031.66333,-89.726379,1290.926514,1036.265259,-13.11288,1302.862183,1031.010498,-69.380333,1143.014282,1036.782227,7.445874,1150.946411,1032.634277
113,,,,,-74.568367,1217.847046,1111.388184,-2.192517,1227.180908,1031.69165,-89.743256,1290.92395,1036.272949,-13.111802,1302.872559,1031.03125,-69.417755,1143.043579,1036.752319,7.424309,1150.954834,1032.62854
114,,,,,-74.606804,1217.853271,1111.354126,-2.237572,1227.243896,1031.688232,-89.780403,1290.918457,1036.268311,-13.157507,1302.86438,1031.004761,-69.462402,1143.049072,1036.750122,7.403787,1150.976196,1032.625854
115,,,,,-74.600533,1217.877563,1111.362305,-2.246884,1227.227661,1031.655762,-89.765076,1290.900146,1036.270386,-13.159565,1302.855835,1030.973999,-69.080307,1143.05481,1036.699341,7.4099,1151.001587,1032.605469
116,,,,,-74.563889,1217.86438,1111.335938,-2.192643,1227.236572,1031.628174,-89.721603,1290.904297,1036.267822,-13.08951,1302.87207,1030.986206,-69.397362,1143.058228,1036.717896,7.457752,1150.998413,1032.5802
117,,,,,-74.542931,1217.83606,1111.355347,-2.144902,1227.177979,1031.634399,-89.685486,1290.89624,1036.256226,-13.076731,1302.853394,1030.95459,-69.328682,1143.014404,1036.734009,7.498946,1150.958008,1032.61145
118,,,,,-74.539482,1217.818726,1111.372803,-2.150033,1227.134521,1031.681763,-89.716705,1290.912842,1036.274048,-13.100567,1302.8396,1031.012573,-69.380356,1143.013428,1036.753418,7.467874,1150.936279,1032.626099
119,,,,,-74.60894,1217.841675,1111.384155,-2.228468,1227.194336,1031.675293,-89.768044,1290.930664,1036.27356,-13.148361,1302.870117,1031.021118,-69.424629,1143.016724,1036.78186,7.407311,1150.945679,1032.654785
120,,,,,-74.627785,1217.855225,1111.37207,-2.256403,1227.223022,1031.66687,-89.774323,1290.931641,1036.27478,-13.143565,1302.865967,1030.994751,-69.469597,1143.036499,1036.754639,7.394889,1150.959717,1032.636597
121,,,,,-74.5672,1217.867798,1111.359497,-2.21075,1227.229126,1031.654785,-89.745132,1290.906616,1036.263062,-13.092996,1302.855225,1030.980103,-69.049561,1143.049438,1036.69397,7.430158,1150.983398,1032.600708
