,,yoshinari:CentreOfMass,,,HSR:HSR1,,,HSR:HSR2,,,HSR:HSR3,,,HSR:HSR4,,,HSR:HSR5,,,HSR:HSR6,,
45,,,,,-79.856148,1220.925537,1111.413574,-7.536219,1231.265259,1031.803467,-95.803719,1293.791504,1036.360718,-19.373753,1306.775024,1031.312622,-73.416779,1145.997437,1036.990112,3.029262,1155.081909,1032.747681
46,,,,,-79.828659,1220.916504,1111.414795,-7.509036,1231.22522,1031.789185,-95.783142,1293.765869,1036.351074,-19.38159,1306.758423,1031.314453,-73.39743,1145.972534,1036.978638,3.043869,1155.029419,1032.755127
47,,,,,-79.817413,1220.910034,1111.414551,-7.491109,1231.219849,1031.762207,-95.760742,1293.742065,1036.334717,-19.354168,1306.749756,1031.310181,-73.384743,1145.962036,1036.963257,3.06107,1155.040527,1032.736572
48,,,,,-79.843498,1220.935913,1111.391846,-7.503967,1231.244995,1031.758911,-95.782074,1293.732788,1036.327637,-19.365795,1306.769165,1031.306396,-73.378647,1145.977661,1036.949219,3.036029,1155.075806,1032.731689
49,,,,,-79.868355,1220.974731,1111.392578,-7.530074,1231.264648,1031.756592,-95.785568,1293.765991,1036.323608,-19.370041,1306.770264,1031.274048,-73.405922,1145.997192,1036.928833,3.026223,1155.084351,1032.704834
50,,,,,-79.89254,1220.985352,1111.400879,-7.539176,1231.303345,1031.785889,-95.797272,1293.786743,1036.347168,-19.379,1306.782837,1031.287354,-73.411354,1145.994629,1036.961914,3.002093,1155.09668,1032.728394
51,,,,,-79.864899,1220.945801,1111.425049,-7.53969,1231.294434,1031.811279,-95.80645,1293.785522,1036.36084,-19.401697,1306.79541,1031.319824,-73.42408,1145.998779,1036.975464,3.005709,1155.077759,1032.746338
52,,,,,-79.847801,1220.930786,1111.434082,-7.501479,1231.235596,1031.792114,-95.780945,1293.759399,1036.348145,-19.395638,1306.772339,1031.315186,-73.420578,1145.986328,1036.989746,3.030272,1155.028564,1032.755493
53,,,,,-79.82814,1220.899414,1111.417725,-7.494423,1231.200562,1031.772827,-95.785667,1293.75061,1036.338623,-19.376165,1306.757324,1031.29541,-73.403984,1145.97583,1036.956787,3.036928,1155.027954,1032.745361
54,,,,,-79.828178,1220.915405,1111.389038,-7.486845,1231.239014,1031.758545,-95.769829,1293.747681,1036.346191,-19.357218,1306.759644,1031.298218,-73.381454,1145.968872,1036.953125,3.045516,1155.060181,1032.714844
55,,,,,-79.826408,1220.962036,1111.377808,-7.514295,1231.275757,1031.770264,-95.781868,1293.754639,1036.32959,-19.366083,1306.770264,1031.2771,-73.404495,1145.97876,1036.953979,3.027183,1155.094727,1032.72229
56,,,,,-79.873825,1220.96875,1111.403809,-7.532755,1231.300293,1031.784302,-95.789543,1293.785156,1036.342651,-19.369635,1306.77832,1031.271973,-73.418709,1146.00647,1036.966187,3.012301,1155.096802,1032.717773
57,,,,,-79.869469,1220.962769,1111.408936,-7.540271,1231.280884,1031.79834,-95.816109,1293.79541,1036.359619,-19.396151,1306.785034,1031.308594,-73.423691,1145.998657,1036.985352,3.004668,1155.090088,1032.74231
58,,,,,-79.844177,1220.932983,1111.417114,-7.515906,1231.23291,1031.771851,-95.800453,1293.782471,1036.345459,-19.392086,1306.760742,1031.30835,-73.404472,1145.979126,1036.969482,3.044538,1155.050537,1032.754517
59,,,,,-79.838982,1220.908203,1111.422485,-7.49861,1231.192505,1031.774048,-95.780151,1293.77124,1036.3396,-19.373833,1306.762573,1031.303101,-73.413948,1145.954956,1036.968018,3.061703,1155.035767,1032.74292
60,,,,,-79.817017,1220.922241,1111.411621,-7.497186,1231.206665,1031.737183,-95.767357,1293.757202,1036.341064,-19.36805,1306.765381,1031.283936,-73.385857,1145.95752,1036.96814,3.050925,1155.040771,1032.720825
61,,,,,-79.830368,1220.941528,1111.387573,-7.503582,1231.2323,1031.748169,-95.761986,1293.749634,1036.322998,-19.364237,1306.770264,1031.271484,-73.388969,1145.976685,1036.945923,3.032497,1155.082031,1032.709839
62,,,,,-79.853111,1220.967041,1111.39209,-7.518197,1231.264526,1031.763672,-95.778641,1293.766479,1036.34314,-19.350092,1306.773682,1031.269287,-73.400162,1146.008423,1036.94519,3.026209,1155.09375,1032.707275
63,,,,,-79.867386,1220.957764,1111.413452,-7.532266,1231.281494,1031.798584,-95.806915,1293.790039,1036.347168,-19.396629,1306.777222,1031.295532,-73.418266,1145.985962,1036.964355,3.015116,1155.076538,1032.717163
64,,,,,-79.860481,1220.93811,1111.433716,-7.538321,1231.254883,1031.802734,-95.79892,1293.773071,1036.358643,-19.389633,1306.791626,1031.320679,-73.419861,1145.978638,1036.986572,3.018056,1155.063843,1032.734497
65,,,,,-79.850052,1220.900757,1111.416748,-7.512689,1231.212769,1031.768066,-95.799385,1293.796509,1036.335815,-19.407494,1306.78125,1031.301758,-73.415009,1145.963745,1036.979492,3.03263,1155.016357,1032.741089
66,,,,,-79.817085,1220.905762,1111.400146,-7.495732,1231.21106,1031.766602,-95.7714,1293.751221,1036.34021,-19.382921,1306.769287,1031.29895,-73.383499,1145.954712,1036.955688,3.047504,1155.033813,1032.73291
67,,,,,-79.820297,1220.944702,1111.383179,-7.493629,1231.231201,1031.75769,-95.758148,1293.741577,1036.322144,-19.36138,1306.754761,1031.284424,-73.38446,1145.962891,1036.940674,3.047129,1155.062134,1032.716064
68,,,,,-79.847397,1220.969727,1111.38147,-7.509814,1231.262695,1031.75708,-95.763206,1293.772217,1036.349609,-19.361542,1306.77356,1031.284302,-73.391983,1146.005371,1036.963135,3.011344,1155.101807,1032.702026
69,,,,,-79.858894,1220.95459,1111.396729,-7.527538,1231.279297,1031.776367,-95.797775,1293.783936,1036.336182,-19.384312,1306.782837,1031.296875,-73.421997,1146.006958,1036.951782,3.035939,1155.094849,1032.713501
70,,,,,-79.882912,1220.93811,1111.427612,-7.534798,1231.251953,1031.802979,-95.818626,1293.783325,1036.35083,-19.389738,1306.783325,1031.319458,-73.424385,1145.980835,1036.969116,3.005053,1155.061035,1032.739502
71,,,,,-79.844894,1220.907349,1111.42395,-7.531683,1231.232422,1031.787476,-95.803177,1293.772095,1036.339111,-19.406187,1306.773193,1031.318604,-73.421707,1145.974854,1036.963623,3.035788,1155.037109,1032.737549
72,,,,,-79.841408,1220.915039,1111.419189,-7.51434,1231.210815,1031.772339,-95.786537,1293.754639,1036.339355,-19.373135,1306.751099,1031.292114,-73.40789,1145.961548,1036.966431,3.027081,1155.026489,1032.733032
73,,,,,-79.83918,1220.921875,1111.400879,-7.508569,1231.222046,1031.745483,-95.757568,1293.74646,1036.326904,-19.362867,1306.756958,1031.285889,-73.624969,1146.12207,1036.83606,3.042055,1155.05542,1032.706421
74,,,,,-79.837387,1220.95459,1111.376953,-7.517473,1231.258423,1031.737549,-95.766777,1293.751099,1036.334717,-19.347082,1306.757324,1031.264282,-73.416634,1146.016357,1036.920166,3.028683,1155.088135,1032.697754
75,,,,,-79.873421,1220.967407,1111.402954,-7.527992,1231.28125,1031.765137,-95.784035,1293.780029,1036.358276,-19.38533,1306.793701,1031.274902,-73.469337,1146.028931,1036.936279,3.018007,1155.093262,1032.725342
76,,,,,-79.880051,1220.957397,1111.436035,-7.53174,1231.255005,1031.80603,-95.807602,1293.789673,1036.359375,-19.389826,1306.770386,1031.305054,-73.473618,1146.030151,1036.949219,3.018543,1155.068115,1032.739624
77,,,,,-79.86763,1220.911499,1111.431763,-7.531394,1231.221924,1031.79895,-95.810577,1293.780029,1036.348877,-19.396702,1306.776978,1031.326294,-73.473701,1145.997681,1036.948242,3.006971,1155.036743,1032.744629
78,,,,,-79.851006,1220.898193,1111.409424,-7.510265,1231.219116,1031.766846,-95.785316,1293.762329,1036.340088,-19.384638,1306.75,1031.306152,-73.43924,1145.988281,1036.939453,3.024068,1155.045898,1032.73877
79,,,,,-79.827972,1220.903809,1111.384888,-7.505665,1231.213379,1031.732544,-95.768974,1293.741943,1036.323486,-19.356653,1306.751099,1031.276123,-73.407478,1145.973267,1036.92749,3.035133,1155.04834,1032.716064
80,,,,,-79.826172,1220.931763,1111.379761,-7.516156,1231.244995,1031.750122,-95.761803,1293.753052,1036.329834,-19.358738,1306.757324,1031.266602,-73.421974,1145.994751,1036.942139,3.028049,1155.06543,1032.702881
81,,,,,-79.852646,1220.965698,1111.39624,-7.542838,1231.286011,1031.771362,-95.787659,1293.766968,1036.341919,-19.362583,1306.766235,1031.268188,-73.43483,1146.002441,1036.94043,3.012849,1155.107788,1032.705688
82,,,,,-79.871094,1220.958618,1111.415405,-7.552188,1231.255981,1031.781006,-95.806129,1293.776245,1036.344604,-19.392061,1306.756714,1031.297363,-73.454681,1146.004395,1036.959717,3.01039,1155.074463,1032.727539
83,,,,,-79.867508,1220.932495,1111.42334,-7.559225,1231.24353,1031.790527,-95.848366,1293.80542,1036.352295,-19.421251,1306.771729,1031.321045,-73.453667,1145.988159,1036.963745,3.025837,1155.027832,1032.744629
84,,,,,-79.859482,1220.90686,1111.432495,-7.52872,1231.234619,1031.780151,-95.815979,1293.774902,1036.326416,-19.392229,1306.751343,1031.291626,-73.43013,1145.980347,1036.96936,3.015522,1155.023804,1032.734619
85,,,,,-79.830872,1220.925293,1111.381592,-7.508838,1231.216431,1031.759277,-95.775116,1293.750854,1036.326416,-19.369488,1306.760132,1031.282349,-73.398758,1145.976807,1036.955078,3.036616,1155.049561,1032.722656
86,,,,,-79.800163,1220.941772,1111.375122,-7.490378,1231.253418,1031.737061,-95.749893,1293.744629,1036.327637,-19.35454,1306.756226,1031.260376,-73.363121,1145.961304,1036.948975,3.054518,1155.076782,1032.706421
87,,,,,-79.85511,1220.956909,1111.390503,-7.523545,1231.275513,1031.765259,-95.76812,1293.756714,1036.339722,-19.358503,1306.771362,1031.279297,-73.376122,1145.995239,1036.952515,3.038578,1155.097534,1032.711548
88,,,,,-79.85965,1220.957031,1111.417358,-7.529881,1231.278687,1031.769409,-95.7948,1293.790649,1036.343384,-19.385719,1306.782715,1031.297974,-73.407318,1145.984253,1036.976318,3.021096,1155.085327,1032.72876
89,,,,,-79.875366,1220.943359,1111.42688,-7.545484,1231.254761,1031.807617,-95.814568,1293.78894,1036.359985,-19.40497,1306.777466,1031.317871,-73.419327,1145.976929,1036.984253,3.020676,1155.066162,1032.750854
90,,,,,-79.874466,1220.915649,1111.42688,-7.537452,1231.22583,1031.790405,-95.820305,1293.7677,1036.34082,-19.412279,1306.769287,1031.311768,-73.447968,1145.962158,1036.989258,3.022614,1155.029297,1032.750244
91,,,,,-79.833725,1220.919189,1111.401245,-7.496699,1231.231323,1031.770264,-95.775658,1293.778076,1036.33374,-19.375755,1306.759521,1031.283569,-73.374771,1145.97168,1036.969482,3.050758,1155.047729,1032.728149
92,,,,,-79.808929,1220.927124,1111.388184,-7.509261,1231.231934,1031.737183,-95.756203,1293.744751,1036.321045,-19.340349,1306.737915,1031.28125,-73.369377,1145.968384,1036.940063,3.046718,1155.08374,1032.712524
93,,,,,-79.842094,1220.954224,1111.380981,-7.497968,1231.272827,1031.74231,-95.755295,1293.749756,1036.323242,-19.339136,1306.762207,1031.289307,-73.379082,1145.984741,1036.946899,3.047117,1155.114014,1032.703125
94,,,,,-79.861847,1220.952881,1111.405273,-7.517654,1231.261108,1031.772705,-95.79628,1293.784058,1036.346802,-19.368212,1306.775391,1031.288574,-73.412148,1145.993408,1036.954834,3.017614,1155.113525,1032.71936
95,,,,,-79.871758,1220.94165,1111.426392,-7.533788,1231.252686,1031.795532,-95.821327,1293.778931,1036.334595,-19.3997,1306.785278,1031.316528,-73.44165,1145.993652,1036.97937,3.009834,1155.073364,1032.751343
96,,,,,-79.865173,1220.926514,1111.433716,-7.531037,1231.233765,1031.788818,-95.814545,1293.782349,1036.340332,-19.401825,1306.780151,1031.323608,-73.432182,1145.999023,1036.980225,3.02427,1155.051025,1032.747803
97,,,,,-79.850151,1220.909546,1111.408081,-7.503887,1231.231567,1031.791016,-95.78743,1293.765869,1036.334106,-19.375509,1306.767822,1031.284546,-73.396736,1145.980713,1036.983765,3.032166,1155.047241,1032.735596
98,,,,,-79.820816,1220.938354,1111.395508,-7.506174,1231.226807,1031.74585,-95.747673,1293.762939,1036.340698,-19.338778,1306.757812,1031.262573,-73.370033,1145.965088,1036.955933,3.058344,1155.074463,1032.720093
99,,,,,-79.834084,1220.940063,1111.38269,-7.499248,1231.244507,1031.746948,-95.744675,1293.731812,1036.317627,-19.352947,1306.755005,1031.266602,-73.385101,1145.96936,1036.956055,3.032898,1155.075195,1032.71521
100,,,,,-79.840149,1220.963745,1111.391968,-7.513825,1231.252686,1031.754761,-95.777176,1293.757935,1036.34021,-19.372618,1306.765381,1031.261963,-73.402832,1145.982788,1036.958862,3.027171,1155.096436,1032.714722
101,,,,,-79.869469,1220.931519,1111.407837,-7.545437,1231.251831,1031.789429,-95.799286,1293.772461,1036.334106,-19.408134,1306.762939,1031.309082,-73.420059,1145.981567,1036.978516,3.016385,1155.072632,1032.745117
102,,,,,-79.860626,1220.919556,1111.455566,-7.5414,1231.239624,1031.80481,-95.832062,1293.781128,1036.343872,-19.402876,1306.7771,1031.325928,-73.436378,1145.985107,1036.997803,3.015018,1155.054443,1032.762207
103,,,,,-79.849289,1220.911133,1111.42749,-7.521675,1231.239258,1031.795654,-95.799232,1293.765015,1036.341309,-19.388321,1306.745483,1031.277466,-73.412102,1145.967163,1036.9729,3.026829,1155.035522,1032.734741
104,,,,,-79.829163,1220.937134,1111.395264,-7.505974,1231.234131,1031.764893,-95.768173,1293.76123,1036.331909,-19.377567,1306.780273,1031.293579,-73.372551,1145.980103,1036.96106,3.032535,1155.075073,1032.716919
105,,,,,-79.806892,1220.949829,1111.383301,-7.481366,1231.247925,1031.737915,-95.758484,1293.751709,1036.328735,-19.329662,1306.761963,1031.270386,-73.36824,1145.975952,1036.936157,3.058751,1155.081909,1032.695557
106,,,,,-79.819069,1220.959717,1111.376953,-7.512831,1231.263672,1031.753052,-95.77536,1293.77124,1036.322266,-19.356003,1306.763062,1031.25647,-73.391006,1145.967896,1036.955566,3.04391,1155.078491,1032.705444
107,,,,,-79.857559,1220.938477,1111.408203,-7.539652,1231.26123,1031.766235,-95.792473,1293.77124,1036.322388,-19.382156,1306.771606,1031.296509,-73.412483,1145.98877,1036.976318,3.015133,1155.065918,1032.723389
108,,,,,-79.865303,1220.907715,1111.443237,-7.544616,1231.255371,1031.81543,-95.823853,1293.785645,1036.34729,-19.396477,1306.780273,1031.321045,-73.432129,1145.97876,1036.987671,3.007,1155.03125,1032.75708
109,,,,,-79.86068,1220.910645,1111.429321,-7.535372,1231.23291,1031.790039,-95.817986,1293.772217,1036.348022,-19.385172,1306.773315,1031.307861,-73.417259,1145.980103,1036.984375,3.00224,1155.024536,1032.764282
110,,,,,-79.831261,1220.936401,1111.414795,-7.511387,1231.246338,1031.748657,-95.78775,1293.753052,1036.323364,-19.370495,1306.782715,1031.275635,-73.397392,1145.979004,1036.950806,3.036858,1155.043823,1032.705566
111,,,,,-79.827003,1220.944092,1111.380737,-7.501572,1231.240967,1031.744995,-95.755409,1293.767822,1036.334473,-19.35989,1306.77356,1031.276855,-73.374504,1145.988647,1036.960083,3.046974,1155.072998,1032.706543
112,,,,,-79.824165,1220.966431,1111.381348,-7.518613,1231.269043,1031.744995,-95.770409,1293.755737,1036.333984,-19.356693,1306.765747,1031.28125,-73.377602,1145.984497,1036.956665,3.045343,1155.08252,1032.707397
113,,,,,-79.854462,1220.944458,1111.394897,-7.520508,1231.234497,1031.757935,-95.801529,1293.771484,1036.344238,-19.374146,1306.767334,1031.29895,-73.428192,1145.988525,1036.967651,3.020508,1155.062378,1032.719971
114,,,,,-79.886543,1220.930542,1111.431641,-7.537492,1231.230713,1031.796753,-95.832268,1293.7771,1036.35022,-19.403555,1306.77124,1031.338135,-73.433548,1145.975952,1036.996582,2.993729,1155.050781,1032.748901
115,,,,,-79.871407,1220.921387,1111.432007,-7.527544,1231.212769,1031.779297,-95.834106,1293.79895,1036.345215,-19.421476,1306.77124,1031.305054,-73.447411,1145.952637,1036.988403,3.015936,1155.021973,1032.741333
116,,,,,-79.835327,1220.921265,1111.401123,-7.515755,1231.228638,1031.773804,-95.811401,1293.762085,1036.342529,-19.368223,1306.754028,1031.291138,-73.414314,1145.974976,1036.977051,3.028167,1155.032349,1032.727905
117,,,,,-79.816895,1220.955933,1111.391235,-7.516665,1231.234741,1031.740112,-95.766502,1293.765747,1036.331299,-19.33725,1306.767212,1031.272339,-73.371109,1145.966064,1036.942383,3.032597,1155.067871,1032.692139
118,,,,,-79.825089,1220.956543,1111.374756,-7.513204,1231.239746,1031.752197,-95.757645,1293.751099,1036.317993,-19.328955,1306.753174,1031.272217,-73.367912,1145.96167,1036.941162,3.036849,1155.071289,1032.693115
119,,,,,-79.840828,1220.959473,1111.383301,-7.524599,1231.221069,1031.753418,-95.790344,1293.74939,1036.328003,-19.380527,1306.770386,1031.285278,-73.409821,1145.993286,1036.94458,3.022023,1155.078369,1032.697388
120,,,,,-79.874329,1220.933594,1111.417969,-7.597825,1231.447266,1031.785034,-95.813492,1293.78125,1036.354004,-19.409775,1306.768433,1031.299683,-73.429863,1145.981323,1036.97229,2.994569,1155.049683,1032.727661
121,,,,,-79.885262,1220.908203,1111.413086,-7.545591,1231.222412,1031.799683,-95.843208,1293.801147,1036.336548,-19.412563,1306.761108,1031.313843,-73.451897,1145.974854,1036.973755,2.988946,1155.023438,1032.761353
