,,yoshinari:CentreOfMass,,,HSR:HSR1,,,HSR:HSR2,,,HSR:HSR3,,,HSR:HSR4,,,HSR:HSR5,,,HSR:HSR6,,
237,,,,,-67.390709,1219.800415,1111.161377,4.992951,1228.749878,1031.503662,-82.137032,1292.818237,1036.036743,-5.479532,1304.313477,1030.826416,-62.364567,1144.884277,1036.4646,14.168443,1152.223389,1032.457764
238,,,,,-67.41114,1219.803955,1111.181641,4.984806,1228.753784,1031.502319,-82.146812,1292.822021,1036.052734,-5.483994,1304.313965,1030.842529,-62.336449,1144.895752,1036.478882,14.157904,1152.22644,1032.477051
239,,,,,-67.382568,1219.802856,1111.149414,4.983062,1228.759766,1031.484619,-82.128845,1292.791992,1036.027832,-5.452835,1304.284668,1030.81604,-62.335888,1144.896118,1036.470703,14.166896,1152.247559,1032.444214
240,,,,,-67.386719,1219.835693,1111.099731,4.995017,1228.752197,1031.462769,-82.105865,1292.762573,1036.013306,-5.443725,1304.284058,1030.795044,-62.27301,1144.927734,1036.447021,14.171011,1152.278198,1032.408325
241,,,,,-67.362244,1219.821533,1111.102295,5.001836,1228.748413,1031.443237,-82.094398,1292.761841,1036.019287,-5.444708,1304.292236,1030.793335,-62.271011,1144.887695,1036.414917,14.166433,1152.260376,1032.38562
242,,,,,-67.394569,1219.79834,1111.138428,4.994668,1228.740967,1031.471191,-82.106316,1292.776489,1036.029541,-5.461292,1304.281128,1030.815918,-62.324947,1144.903564,1036.475586,14.163102,1152.234009,1032.430298
243,,,,,-67.384438,1219.786255,1111.161011,4.994443,1228.744263,1031.493042,-82.147896,1292.839966,1036.060669,-5.477755,1304.309937,1030.829346,-62.241295,1144.902588,1036.461182,14.166547,1152.236572,1032.466309
244,,,,,-67.394936,1219.786377,1111.171997,4.983601,1228.740112,1031.491577,-82.149193,1292.817017,1036.053955,-5.480756,1304.324829,1030.842285,-62.372528,1144.913208,1036.480591,14.154765,1152.235352,1032.467041
245,,,,,-67.404686,1219.822754,1111.143555,4.983957,1228.769775,1031.492676,-82.144882,1292.812744,1036.036133,-5.475187,1304.30957,1030.825928,-62.266254,1144.882935,1036.464722,14.157902,1152.256226,1032.468872
246,,,,,-67.378807,1219.831421,1111.111694,4.984159,1228.759033,1031.446655,-82.120918,1292.777222,1036.036865,-5.45635,1304.29895,1030.81543,-62.659584,1144.855225,1036.526367,14.147431,1152.265381,1032.411499
247,,,,,-67.381165,1219.835571,1111.098877,4.985687,1228.751343,1031.438599,-82.10495,1292.746094,1036.028442,-5.446552,1304.281982,1030.819092,-62.306473,1144.921509,1036.442749,14.153419,1152.254028,1032.404419
248,,,,,-67.371468,1219.797729,1111.11853,4.977728,1228.76062,1031.452271,-82.09478,1292.773682,1036.031128,-5.445182,1304.287842,1030.815552,-62.313599,1144.932129,1036.441162,14.188,1152.269287,1032.424927
249,,,,,-67.39035,1219.787109,1111.129639,5.000319,1228.724854,1031.472168,-82.123154,1292.796143,1036.039429,-5.465226,1304.302002,1030.812256,-62.320026,1144.910156,1036.457397,14.175572,1152.241699,1032.455566
250,,,,,-67.4067,1219.798584,1111.168579,4.990829,1228.753906,1031.501709,-82.146378,1292.822021,1036.056519,-5.473903,1304.31958,1030.840576,-62.408894,1144.903442,1036.493164,14.166687,1152.254761,1032.472046
251,,,,,-67.405334,1219.82019,1111.163086,4.964638,1228.756592,1031.509399,-82.135628,1292.804443,1036.040649,-5.470698,1304.319824,1030.849854,-62.709572,1144.856323,1036.564209,14.151978,1152.253296,1032.4823
252,,,,,-67.417725,1219.846924,1111.130493,4.975471,1228.780151,1031.479492,-82.13504,1292.781616,1036.032593,-5.463655,1304.29248,1030.827637,-62.714569,1144.852295,1036.544922,14.162421,1152.269897,1032.428833
253,,,,,-67.381493,1219.822632,1111.10498,4.994581,1228.752686,1031.439087,-82.102646,1292.746094,1036.026367,-5.440104,1304.275635,1030.801514,-62.293617,1144.915161,1036.423706,14.180126,1152.274658,1032.403687
254,,,,,-67.365196,1219.825806,1111.121094,4.998103,1228.749878,1031.459229,-82.10379,1292.776611,1036.042603,-5.448034,1304.293457,1030.804321,-62.289047,1144.902588,1036.453247,14.170422,1152.243042,1032.429077
255,,,,,-67.380623,1219.800293,1111.144531,4.988572,1228.764771,1031.468628,-82.111977,1292.80249,1036.034424,-5.45982,1304.309082,1030.801758,-62.399654,1144.68042,1036.650391,14.165392,1152.248291,1032.449463
256,,,,,-67.385605,1219.786377,1111.177002,4.977431,1228.742798,1031.506348,-82.140121,1292.811646,1036.048462,-5.471862,1304.34436,1030.844971,-62.348236,1144.893433,1036.496704,14.162736,1152.241089,1032.478027
257,,,,,-67.418579,1219.802368,1111.162964,4.97223,1228.753784,1031.511841,-82.157089,1292.829712,1036.046387,-5.490789,1304.325317,1030.83374,-62.743587,1144.861572,1036.55249,14.161725,1152.247803,1032.468994
258,,,,,-67.398087,1219.825439,1111.128662,4.963599,1228.783447,1031.484741,-82.128601,1292.797241,1036.055908,-5.455179,1304.310913,1030.828247,-62.414833,1144.905884,1036.498901,14.146812,1152.264404,1032.446899
259,,,,,-67.385834,1219.830811,1111.113403,4.99327,1228.730103,1031.465698,-82.109543,1292.759033,1036.047729,-5.460843,1304.295288,1030.804321,-62.301617,1144.922363,1036.442627,14.154498,1152.267212,1032.413452
260,,,,,-67.381828,1219.828003,1111.115356,5.012392,1228.735229,1031.440918,-82.103188,1292.758423,1036.049194,-5.453413,1304.28064,1030.804932,-62.607056,1144.849854,1036.505127,14.166924,1152.278076,1032.404663
261,,,,,-67.372749,1219.806152,1111.139038,5.013558,1228.732788,1031.458862,-82.111267,1292.793213,1036.033569,-5.453946,1304.284912,1030.805176,-62.387215,1144.675903,1036.640015,14.173687,1152.222778,1032.426758
262,,,,,-67.387253,1219.780518,1111.174561,4.98793,1228.735352,1031.489746,-82.132843,1292.7948,1036.05481,-5.470627,1304.313721,1030.840942,-62.307209,1144.879517,1036.471924,14.16312,1152.215332,1032.464844
263,,,,,-67.403366,1219.803833,1111.180542,4.978071,1228.744873,1031.499878,-82.142395,1292.817505,1036.064087,-5.488069,1304.321655,1030.853516,-62.70401,1144.846313,1036.555176,14.150692,1152.228882,1032.46936
264,,,,,-67.410782,1219.806885,1111.143555,4.950901,1228.761719,1031.490479,-82.144524,1292.803467,1036.041138,-5.488181,1304.298218,1030.856812,-62.70668,1144.853638,1036.543701,14.140847,1152.260742,1032.465576
265,,,,,-67.401459,1219.826538,1111.131714,4.972713,1228.76416,1031.459229,-82.13253,1292.76416,1036.033325,-5.472392,1304.301758,1030.814941,-62.307766,1144.901123,1036.47876,14.156821,1152.268188,1032.418091
266,,,,,-67.386215,1219.836304,1111.106567,4.9767,1228.769897,1031.447998,-82.10643,1292.751221,1036.026978,-5.44617,1304.299683,1030.80542,-62.627659,1144.845337,1036.521362,14.165438,1152.267212,1032.407227
267,,,,,-67.346764,1219.793335,1111.149414,5.016643,1228.743896,1031.468262,-82.102692,1292.781494,1036.037231,-5.438449,1304.281128,1030.810791,-62.637894,1144.833618,1036.510742,14.198601,1152.248535,1032.43103
268,,,,,-67.368919,1219.783936,1111.158081,5.010728,1228.718628,1031.498047,-82.115639,1292.800537,1036.035889,-5.453697,1304.306396,1030.83374,-62.665901,1144.825195,1036.531738,14.180507,1152.218628,1032.446655
269,,,,,-67.394684,1219.796265,1111.16748,4.994225,1228.758789,1031.496216,-82.12999,1292.80188,1036.040527,-5.475993,1304.308594,1030.844116,-62.464016,1144.660645,1036.669434,14.180758,1152.232544,1032.470825
270,,,,,-67.421944,1219.810425,1111.153931,4.988171,1228.765259,1031.479126,-82.146461,1292.798828,1036.045776,-5.475255,1304.320068,1030.828613,-62.681934,1144.8573,1036.544312,14.153049,1152.241333,1032.449463
271,,,,,-67.420616,1219.836914,1111.13269,4.989856,1228.761475,1031.486816,-82.129631,1292.777222,1036.037598,-5.462317,1304.293335,1030.800293,-62.350056,1144.935303,1036.443726,14.15436,1152.27417,1032.416626
272,,,,,-67.397446,1219.824585,1111.104126,4.979229,1228.771851,1031.450928,-82.118866,1292.778076,1036.030884,-5.426272,1304.287964,1030.791016,-62.632084,1144.85022,1036.513916,14.192774,1152.276245,1032.407227
273,,,,,-67.366371,1219.810547,1111.129517,5.014517,1228.723022,1031.45813,-82.090721,1292.775879,1036.039307,-5.427585,1304.271606,1030.791382,-62.279121,1144.889893,1036.436157,14.194927,1152.241333,1032.407471
274,,,,,-67.371765,1219.796997,1111.161133,5.018992,1228.744263,1031.491333,-82.118248,1292.803345,1036.056763,-5.460713,1304.296021,1030.82666,-62.382767,1144.651611,1036.659424,14.198237,1152.213257,1032.444458
275,,,,,-67.383148,1219.806641,1111.181885,4.97867,1228.748657,1031.498779,-82.130714,1292.796631,1036.050049,-5.469094,1304.305786,1030.835938,-62.402496,1144.889282,1036.473755,14.156489,1152.216064,1032.462524
276,,,,,-67.425003,1219.804443,1111.159302,4.96373,1228.77478,1031.503174,-82.157555,1292.80835,1036.041382,-5.477061,1304.335571,1030.831665,-62.404442,1144.882812,1036.509521,14.150846,1152.24646,1032.47937
277,,,,,-67.439865,1219.829956,1111.132935,4.970521,1228.77063,1031.476562,-82.142746,1292.793457,1036.037476,-5.461571,1304.305542,1030.828003,-62.337891,1144.914917,1036.475342,14.147802,1152.271729,1032.449829
278,,,,,-67.408524,1219.834351,1111.114502,4.973133,1228.767334,1031.468994,-82.104347,1292.769043,1036.04187,-5.441021,1304.304443,1030.786987,-62.305172,1144.907227,1036.440063,14.152958,1152.269287,1032.432251
279,,,,,-67.357208,1219.820068,1111.131592,5.014614,1228.73877,1031.465088,-82.08445,1292.771851,1036.047119,-5.442449,1304.308716,1030.809082,-62.643154,1144.860107,1036.506592,14.153988,1152.236328,1032.420532
280,,,,,-67.360352,1219.781494,1111.148926,5.010667,1228.732666,1031.469604,-82.093803,1292.781372,1036.052124,-5.450362,1304.295898,1030.821655,-62.297165,1144.879517,1036.469727,14.190597,1152.211914,1032.447021
281,,,,,-67.392471,1219.787354,1111.164917,4.999095,1228.72644,1031.491089,-82.127373,1292.801636,1036.054321,-5.461779,1304.293945,1030.839966,-62.684872,1144.827759,1036.560181,14.174491,1152.221558,1032.475464
282,,,,,-67.412964,1219.804565,1111.172852,4.967062,1228.771606,1031.494995,-82.156136,1292.81543,1036.04248,-5.488217,1304.327759,1030.845703,-62.434105,1144.693848,1036.672607,14.151216,1152.244263,1032.462158
283,,,,,-67.417473,1219.832031,1111.1604,4.963468,1228.776367,1031.508423,-82.148376,1292.80127,1036.046631,-5.487479,1304.335938,1030.851074,-62.363541,1144.912842,1036.494507,14.159847,1152.28418,1032.464722
284,,,,,-67.416901,1219.838135,1111.119751,4.972739,1228.776733,1031.49292,-82.118584,1292.756348,1036.05542,-5.463541,1304.312622,1030.808228,-62.322071,1144.921387,1036.469849,14.151051,1152.28894,1032.44165
285,,,,,-67.386925,1219.82312,1111.103394,4.995753,1228.743042,1031.45459,-82.099014,1292.772217,1036.044922,-5.45786,1304.294434,1030.788086,-62.280701,1144.897827,1036.447754,14.178379,1152.256958,1032.429321
286,,,,,-67.370796,1219.791626,1111.132202,5.023914,1228.717529,1031.474487,-82.104179,1292.778198,1036.035278,-5.44821,1304.299194,1030.825928,-62.380383,1144.685181,1036.650635,14.183483,1152.220581,1032.452637
287,,,,,-67.349236,1219.785522,1111.160767,4.990901,1228.71167,1031.483521,-82.119537,1292.789062,1036.062256,-5.478666,1304.300659,1030.848999,-62.636612,1144.84082,1036.564087,14.178621,1152.215576,1032.47229
288,,,,,-67.415924,1219.80481,1111.168335,4.970877,1228.745361,1031.516235,-82.149849,1292.805664,1036.042969,-5.486611,1304.288208,1030.828613,-62.701321,1144.84729,1036.530273,14.163934,1152.247314,1032.471313
289,,,,,-67.425629,1219.836304,1111.149292,4.96047,1228.782471,1031.492065,-82.155518,1292.810181,1036.045288,-5.499382,1304.334839,1030.832764,-62.409966,1144.92041,1036.469116,14.149882,1152.256958,1032.455811
290,,,,,-67.424965,1219.856812,1111.135864,4.972517,1228.759033,1031.47168,-82.144371,1292.794556,1036.057129,-5.470152,1304.311646,1030.822876,-62.362896,1144.918701,1036.453125,14.143665,1152.277222,1032.429688
291,,,,,-67.379677,1219.858276,1111.12085,4.998511,1228.694702,1031.442627,-82.098061,1292.769409,1036.030151,-5.444094,1304.311157,1030.811401,-62.288624,1144.931641,1036.445557,14.166948,1152.266357,1032.411743
292,,,,,-67.363731,1219.811523,1111.126465,5.010129,1228.720825,1031.44751,-82.086334,1292.773682,1036.026611,-5.433607,1304.281372,1030.81665,-62.278877,1144.894653,1036.440918,14.188341,1152.237305,1032.429077
293,,,,,-67.362816,1219.788696,1111.153442,5.000421,1228.730347,1031.466187,-82.124023,1292.784424,1036.034546,-5.456093,1304.30542,1030.834351,-62.328541,1144.895996,1036.476318,14.191401,1152.216064,1032.479248
294,,,,,-67.394058,1219.796265,1111.17041,5.012851,1228.713013,1031.487549,-82.139641,1292.80896,1036.043091,-5.485324,1304.311157,1030.839233,-62.458397,1144.879517,1036.492065,14.166435,1152.236206,1032.475464
295,,,,,-67.43145,1219.835449,1111.15271,4.953849,1228.74646,1031.481323,-82.155876,1292.826416,1036.048096,-5.487652,1304.320312,1030.845337,-62.363819,1144.933716,1036.475586,14.153466,1152.277588,1032.464966
296,,,,,-67.409897,1219.849365,1111.124756,4.96919,1228.765991,1031.480469,-82.147545,1292.791992,1036.049316,-5.458935,1304.327881,1030.834351,-62.677757,1144.883301,1036.523682,14.146182,1152.282593,1032.42395
297,,,,,-67.394859,1219.846924,1111.115234,4.988985,1228.738892,1031.452026,-82.120888,1292.764771,1036.026733,-5.446383,1304.281616,1030.807251,-62.31863,1144.918823,1036.444824,14.166922,1152.268066,1032.388794
298,,,,,-67.365677,1219.834717,1111.136963,4.998131,1228.734253,1031.458374,-82.102165,1292.768066,1036.038452,-5.437996,1304.292725,1030.803589,-62.357136,1144.908936,1036.435547,14.195178,1152.256714,1032.413574
299,,,,,-67.355858,1219.797363,1111.144409,5.02013,1228.71814,1031.462524,-82.120209,1292.779785,1036.025269,-5.44483,1304.290649,1030.814209,-62.652527,1144.823608,1036.516235,14.201932,1152.216064,1032.44458
300,,,,,-67.375633,1219.779419,1111.170654,4.984868,1228.717163,1031.49646,-82.13446,1292.790649,1036.055786,-5.472928,1304.288818,1030.817383,-62.683308,1144.830444,1036.541626,14.176688,1152.218628,1032.475952
301,,,,,-67.413292,1219.811401,1111.153442,4.958849,1228.73999,1031.487427,-82.16449,1292.809326,1036.044434,-5.484254,1304.315552,1030.834595,-62.445274,1144.712891,1036.651001,14.136201,1152.254883,1032.450562
302,,,,,-67.422188,1219.84082,1111.127563,4.953507,1228.784058,1031.491699,-82.141304,1292.802246,1036.066772,-5.483978,1304.304565,1030.825317,-62.410038,1144.945801,1036.438843,14.124624,1152.288452,1032.427612
303,,,,,-67.4048,1219.855103,1111.118408,4.970534,1228.765747,1031.471802,-82.109161,1292.772217,1036.068726,-5.46385,1304.307617,1030.834961,-62.692642,1144.870972,1036.517578,14.137416,1152.28772,1032.422363
304,,,,,-67.366371,1219.817139,1111.124512,5.004098,1228.770508,1031.474243,-82.103416,1292.758545,1036.038696,-5.443583,1304.302124,1030.81604,-62.288425,1144.921265,1036.432495,14.17153,1152.267578,1032.412476
305,,,,,-67.350418,1219.787109,1111.143066,5.016243,1228.716797,1031.468018,-82.114304,1292.778442,1036.034668,-5.471059,1304.28894,1030.810913,-62.300079,1144.889893,1036.447144,14.179444,1152.23877,1032.463867
306,,,,,-67.379364,1219.771851,1111.158447,4.999476,1228.733521,1031.477295,-82.122192,1292.789429,1036.032471,-5.463139,1304.299927,1030.816406,-62.313808,1144.900635,1036.484497,14.183427,1152.213623,1032.453003
307,,,,,-67.415085,1219.802368,1111.157715,4.973871,1228.754395,1031.49939,-82.150871,1292.800781,1036.056152,-5.4858,1304.32251,1030.833374,-62.688366,1144.854858,1036.553467,14.147848,1152.25354,1032.466797
308,,,,,-67.409943,1219.85376,1111.153931,4.952995,1228.773804,1031.486938,-82.149345,1292.819214,1036.064209,-5.481995,1304.313721,1030.83667,-62.446083,1144.914551,1036.487183,14.136955,1152.268921,1032.438354
309,,,,,-67.397713,1219.860229,1111.124878,4.979368,1228.758545,1031.481079,-82.122025,1292.773682,1036.052002,-5.485801,1304.318359,1030.835693,-62.354671,1144.919434,1036.437256,14.156653,1152.294678,1032.426514
310,,,,,-67.376678,1219.837036,1111.110474,4.998009,1228.74939,1031.477417,-82.104958,1292.772339,1036.051758,-5.459386,1304.299316,1030.822021,-62.326653,1144.905762,1036.472168,14.160673,1152.25708,1032.425659
311,,,,,-67.353249,1219.791382,1111.144287,5.021356,1228.726074,1031.46582,-82.096893,1292.785156,1036.051392,-5.44735,1304.277954,1030.813965,-62.657833,1144.827393,1036.517212,14.184332,1152.22998,1032.44873
312,,,,,-67.377594,1219.763916,1111.154541,5.010068,1228.71814,1031.487427,-82.125374,1292.783813,1036.0354,-5.457952,1304.276245,1030.824097,-62.671272,1144.799438,1036.545898,14.183762,1152.212769,1032.465088
313,,,,,-67.393005,1219.796265,1111.160889,4.97864,1228.736206,1031.486572,-82.144508,1292.788086,1036.026733,-5.466532,1304.30957,1030.817017,-62.3993,1144.880493,1036.480713,14.158579,1152.220825,1032.458008
314,,,,,-67.421928,1219.837646,1111.144043,4.963733,1228.699829,1031.461426,-82.137756,1292.82251,1036.065796,-5.476518,1304.310547,1030.826294,-62.367374,1144.892456,1036.468018,14.148652,1152.255493,1032.439819
315,,,,,-67.416862,1219.85376,1111.142212,4.969531,1228.755615,1031.502441,-82.133743,1292.7948,1036.052002,-5.467007,1304.299927,1030.822388,-62.37851,1144.915283,1036.481201,14.143982,1152.26709,1032.438232
316,,,,,-67.37619,1219.834839,1111.133301,4.988554,1228.760132,1031.485474,-82.12661,1292.773193,1036.05542,-5.469118,1304.314087,1030.838745,-62.670998,1144.843262,1036.527222,14.153005,1152.277832,1032.42334
317,,,,,-67.365585,1219.797485,1111.133423,5.002161,1228.730713,1031.468872,-82.110123,1292.764893,1036.033203,-5.421307,1304.281372,1030.803955,-62.361507,1144.87793,1036.435303,14.19427,1152.232422,1032.431519
318,,,,,-67.370956,1219.775269,1111.159424,5.029223,1228.695801,1031.470215,-82.108208,1292.7677,1036.032959,-5.439499,1304.290527,1030.810791,-62.409599,1144.874268,1036.480591,14.186318,1152.20874,1032.439819
319,,,,,-67.409973,1219.774048,1111.164429,4.992137,1228.706665,1031.48645,-82.138588,1292.787109,1036.042236,-5.488204,1304.303467,1030.839111,-62.348766,1144.878784,1036.455688,14.165165,1152.202759,1032.45813
320,,,,,-67.411751,1219.816772,1111.148926,4.96753,1228.755127,1031.507935,-82.144371,1292.791382,1036.044067,-5.485804,1304.308594,1030.848145,-62.418819,1144.700928,1036.67334,14.133553,1152.253296,1032.468506
321,,,,,-67.425056,1219.853271,1111.129517,4.979243,1228.766479,1031.499512,-82.123047,1292.770264,1036.051392,-5.466233,1304.308228,1030.848022,-62.330978,1144.891357,1036.471924,14.138761,1152.272583,1032.43042
322,,,,,-67.407356,1219.832153,1111.130005,4.974488,1228.743896,1031.474243,-82.121002,1292.76355,1036.048462,-5.431015,1304.294312,1030.831665,-62.657402,1144.859009,1036.531006,14.153403,1152.272583,1032.436401
323,,,,,-67.376656,1219.82605,1111.133057,4.995533,1228.667236,1031.435913,-82.109688,1292.77002,1036.025757,-5.452227,1304.279053,1030.807861,-62.38353,1144.687744,1036.634277,14.176189,1152.22876,1032.411499
324,,,,,-67.361511,1219.768311,1111.133667,5.013678,1228.677368,1031.456665,-82.121574,1292.7677,1036.020264,-5.463726,1304.280151,1030.811279,-62.359913,1144.888062,1036.472656,14.189962,1152.211548,1032.444824
325,,,,,-67.386993,1219.77771,1111.154541,4.997071,1228.713867,1031.473267,-82.115494,1292.778442,1036.024048,-5.469973,1304.2948,1030.837524,-62.289482,1144.854126,1036.476807,14.179972,1152.213379,1032.465576
326,,,,,-67.403458,1219.804443,1111.144531,4.972718,1228.734375,1031.474976,-82.127449,1292.793701,1036.050171,-5.477756,1304.320557,1030.841064,-62.337521,1144.915161,1036.451782,14.165613,1152.24353,1032.462158
327,,,,,-67.419708,1219.855591,1111.132812,4.956368,1228.776611,1031.49231,-82.134743,1292.792114,1036.066284,-5.488214,1304.327026,1030.840332,-62.420334,1144.929077,1036.456421,14.141403,1152.256592,1032.457153
328,,,,,-67.399986,1219.855103,1111.133057,4.976873,1228.763428,1031.47998,-82.105743,1292.782837,1036.058716,-5.473007,1304.314819,1030.82251,-62.35994,1144.910156,1036.488892,14.152366,1152.267822,1032.442017
329,,,,,-67.39254,1219.820801,1111.118774,5.007304,1228.724609,1031.469971,-82.108459,1292.786499,1036.032471,-5.440681,1304.272095,1030.811157,-62.283936,1144.935791,1036.442383,14.176356,1152.259033,1032.446289
330,,,,,-67.347839,1219.796631,1111.129028,5.001185,1228.721313,1031.451294,-82.109802,1292.775391,1036.019531,-5.456939,1304.306519,1030.796387,-62.290363,1144.914429,1036.43042,14.201582,1152.202637,1032.433838
331,,,,,-67.363899,1219.772705,1111.158813,5.004296,1228.700562,1031.464966,-82.127388,1292.773682,1036.036011,-5.462878,1304.278687,1030.808838,-62.326626,1144.866699,1036.47583,14.191293,1152.201172,1032.451172
332,,,,,-67.400734,1219.800293,1111.152832,4.968743,1228.738647,1031.474976,-82.13459,1292.803467,1036.032837,-5.477766,1304.289795,1030.827271,-62.251419,1144.885498,1036.464722,14.159521,1152.233398,1032.462646
333,,,,,-67.417542,1219.820312,1111.142456,4.959248,1228.784546,1031.488892,-82.12867,1292.792969,1036.043823,-5.462299,1304.307373,1030.82373,-62.384773,1144.916504,1036.481689,14.151853,1152.291504,1032.424316
334,,,,,-67.416733,1219.846558,1111.125244,4.975253,1228.768066,1031.487061,-82.136627,1292.796021,1036.047852,-5.454336,1304.323853,1030.849365,-62.263306,1144.939331,1036.412964,14.136593,1152.272949,1032.437134
335,,,,,-67.402008,1219.834961,1111.131958,4.994602,1228.768555,1031.477295,-82.119865,1292.788208,1036.044434,-5.447515,1304.313232,1030.813843,-62.680183,1144.863647,1036.52832,14.14802,1152.257202,1032.431152
336,,,,,-67.364281,1219.782715,1111.130615,4.998792,1228.733398,1031.458862,-82.112442,1292.77002,1036.041016,-5.437589,1304.295044,1030.797974,-62.311634,1144.905151,1036.440552,14.168615,1152.226318,1032.432861
337,,,,,-67.361336,1219.767212,1111.148682,5.023773,1228.70874,1031.477905,-82.12085,1292.778809,1036.029663,-5.456061,1304.286255,1030.818115,-62.641853,1144.802734,1036.548096,14.188698,1152.200073,1032.447632
338,,,,,-67.374687,1219.783691,1111.145874,4.992379,1228.730103,1031.483521,-82.122993,1292.783569,1036.027466,-5.47375,1304.282349,1030.815186,-62.286362,1144.855591,1036.485352,14.172296,1152.219971,1032.460693
339,,,,,-67.421478,1219.833374,1111.130737,4.967789,1228.785645,1031.499512,-82.137001,1292.81543,1036.052124,-5.480794,1304.320923,1030.844727,-62.696144,1144.87561,1036.540527,14.146784,1152.274658,1032.407837
340,,,,,-67.421547,1219.87854,1111.121216,4.960992,1228.810425,1031.493042,-82.136757,1292.789307,1036.07666,-5.485486,1304.33728,1030.841187,-62.692562,1144.887451,1036.554321,14.135698,1152.289429,1032.430298
341,,,,,-67.392853,1219.850464,1111.113647,4.980794,1228.773926,1031.486694,-82.127357,1292.793823,1036.03894,-5.457206,1304.308594,1030.817627,-62.32098,1144.893677,1036.467773,14.15583,1152.272705,1032.409058
342,,,,,-67.359756,1219.791748,1111.12561,4.998573,1228.746948,1031.462036,-82.106323,1292.783081,1036.015991,-5.450394,1304.29248,1030.795288,-62.640423,1144.839722,1036.529785,14.171921,1152.256592,1032.440796
343,,,,,-67.368767,1219.769287,1111.137695,5.015079,1228.707764,1031.452881,-82.110764,1292.780029,1036.022583,-5.441915,1304.281738,1030.815796,-62.648998,1144.824707,1036.542969,14.174887,1152.203613,1032.462402
344,,,,,-67.373131,1219.766479,1111.146362,4.993799,1228.725342,1031.469971,-82.11747,1292.775879,1036.032715,-5.466594,1304.297363,1030.831543,-62.35796,1144.878418,1036.470703,14.171136,1152.215088,1032.450317
345,,,,,-67.401947,1219.809448,1111.137207,4.972146,1228.761719,1031.478516,-82.11882,1292.807861,1036.040527,-5.459909,1304.320435,1030.839478,-62.321892,1144.907593,1036.452026,14.165267,1152.241699,1032.415527
346,,,,,-67.424347,1219.849609,1111.137817,4.96689,1228.705688,1031.474243,-82.126762,1292.80481,1036.049438,-5.469113,1304.328125,1030.819214,-62.715321,1144.879761,1036.516479,14.14964,1152.286011,1032.402222
347,,,,,-67.41333,1219.85144,1111.132935,4.983499,1228.748535,1031.481201,-82.122101,1292.78064,1036.050415,-5.462079,1304.317871,1030.813721,-62.40649,1144.926392,1036.466187,14.152699,1152.279785,1032.414551
348,,,,,-67.37944,1219.807861,1111.141602,4.998335,1228.731812,1031.472534,-82.122864,1292.783447,1036.046631,-5.444268,1304.283569,1030.816772,-62.33794,1144.87854,1036.460938,14.16132,1152.256958,1032.426514
349,,,,,-67.362343,1219.763672,1111.125977,5.00879,1228.687134,1031.453735,-82.115067,1292.779785,1036.031494,-5.464783,1304.288452,1030.82019,-62.277603,1144.854126,1036.488647,14.177316,1152.209351,1032.435913
350,,,,,-67.382141,1219.770508,1111.144165,4.998169,1228.704102,1031.465088,-82.125786,1292.777344,1036.012695,-5.472777,1304.277466,1030.822021,-62.284313,1144.85376,1036.464844,14.17578,1152.194702,1032.459595
351,,,,,-67.399078,1219.799561,1111.159912,4.975415,1228.735474,1031.481689,-82.143112,1292.812622,1036.053711,-5.460128,1304.324097,1030.821045,-62.308533,1144.887817,1036.477295,14.153821,1152.238159,1032.46875
352,,,,,-67.397545,1219.854248,1111.140137,4.96078,1228.774292,1031.482422,-82.122375,1292.776001,1036.063843,-5.463968,1304.330688,1030.841553,-62.360088,1144.941406,1036.456299,14.15045,1152.274902,1032.44519
353,,,,,-67.419128,1219.866699,1111.136353,4.950819,1228.78833,1031.505005,-82.128197,1292.790039,1036.068359,-5.474466,1304.306519,1030.818726,-62.24958,1144.928955,1036.443115,14.142237,1152.268555,1032.428711
354,,,,,-67.394264,1219.824341,1111.13916,4.976495,1228.745361,1031.468994,-82.119957,1292.787598,1036.04248,-5.456378,1304.298584,1030.843384,-62.283718,1144.914429,1036.438721,14.149627,1152.240479,1032.416992
355,,,,,-67.389038,1219.785278,1111.134766,5.007343,1228.707275,1031.461426,-82.11834,1292.792725,1036.039062,-5.455623,1304.290894,1030.838745,-62.645794,1144.819214,1036.540894,14.17707,1152.209961,1032.442993
356,,,,,-67.383606,1219.758301,1111.139771,5.00426,1228.709351,1031.470947,-82.102829,1292.776123,1036.023682,-5.449475,1304.290039,1030.807129,-62.3013,1144.858276,1036.462646,14.175192,1152.20752,1032.453247
357,,,,,-67.376831,1219.7948,1111.17041,4.999482,1228.731812,1031.471558,-82.11261,1292.77063,1036.033203,-5.455259,1304.296509,1030.812256,-62.311798,1144.871338,1036.482178,14.15256,1152.224854,1032.456665
358,,,,,-67.387611,1219.843018,1111.151611,4.988057,1228.752441,1031.496948,-82.117477,1292.794678,1036.06189,-5.465372,1304.311523,1030.815186,-62.335491,1144.902588,1036.471436,14.15104,1152.269287,1032.444824
359,,,,,-67.419701,1219.861938,1111.125977,4.964476,1228.795044,1031.498291,-82.129898,1292.805542,1036.051147,-5.47714,1304.31543,1030.828003,-62.730259,1144.886475,1036.52002,14.130559,1152.28479,1032.419067
360,,,,,-67.390892,1219.81543,1111.143555,4.977882,1228.78772,1031.480103,-82.132317,1292.775391,1036.047119,-5.470041,1304.317871,1030.831421,-62.377789,1144.893921,1036.490356,14.158148,1152.265137,1032.4375
