,,yoshinari:CentreOfMass,,,HSR:HSR1,,,HSR:HSR2,,,HSR:HSR3,,,HSR:HSR4,,,HSR:HSR5,,,HSR:HSR6,,
214,,,,,-197.429611,1228.015015,1113.275879,-125.499588,1243.560059,1034.233154,-217.924469,1299.363037,1038.248291,-142.616989,1317.762085,1033.642456,-185.581573,1153.642212,1038.867676,-109.360741,1168.137817,1035.295532
215,,,,,-197.517609,1227.949341,1113.306519,-125.532013,1243.495972,1034.27478,-218.024094,1299.333252,1038.283936,-142.686691,1317.727539,1033.709595,-185.61647,1153.563599,1038.891357,-109.39563,1168.08374,1035.355225
216,,,,,-197.510757,1227.921265,1113.314575,-125.534576,1243.44812,1034.284668,-218.008636,1299.31958,1038.280518,-142.69191,1317.694336,1033.695312,-185.61055,1153.536621,1038.901245,-109.407379,1168.053223,1035.33728
217,,,,,-197.477707,1227.946655,1113.326904,-125.514046,1243.436157,1034.287354,-217.979385,1299.339844,1038.271118,-142.655823,1317.704224,1033.697266,-185.600204,1153.543945,1038.890381,-109.39122,1168.061401,1035.309448
218,,,,,-197.420258,1227.973389,1113.305298,-125.459312,1243.512451,1034.254272,-217.919373,1299.362305,1038.266968,-142.606247,1317.732666,1033.672363,-185.556808,1153.59375,1038.877441,-109.356071,1168.103027,1035.275757
219,,,,,-197.365677,1228.047119,1113.274292,-125.415535,1243.610352,1034.224243,-217.865356,1299.366089,1038.254517,-142.55455,1317.792969,1033.640869,-185.494324,1153.640381,1038.863159,-109.303589,1168.165527,1035.259888
220,,,,,-197.309784,1228.046265,1113.275635,-125.398102,1243.613525,1034.199585,-217.857697,1299.403931,1038.241821,-142.554413,1317.821533,1033.592651,-185.429565,1153.661743,1038.859131,-109.241585,1168.189575,1035.273193
221,,,,,-197.334366,1228.010864,1113.281738,-125.379044,1243.615479,1034.221313,-217.899048,1299.424561,1038.241089,-142.573425,1317.816406,1033.642212,-185.455215,1153.674194,1038.859131,-109.225288,1168.174805,1035.313354
222,,,,,-197.385452,1227.997559,1113.299805,-125.425713,1243.58252,1034.231567,-217.930527,1299.404419,1038.263794,-142.611557,1317.781372,1033.643677,-185.487854,1153.620361,1038.895996,-109.273384,1168.146851,1035.32605
223,,,,,-197.440521,1227.972534,1113.310181,-125.475105,1243.560425,1034.27124,-217.987701,1299.376587,1038.264771,-142.668106,1317.764404,1033.68457,-185.54628,1153.601929,1038.907471,-109.345856,1168.123535,1035.338623
224,,,,,-197.439011,1227.977295,1113.331177,-125.510902,1243.555054,1034.257935,-217.997971,1299.355347,1038.279541,-142.697571,1317.768311,1033.679199,-185.57103,1153.597168,1038.863892,-109.350731,1168.113525,1035.294922
225,,,,,-197.480225,1227.974854,1113.312622,-125.514862,1243.556152,1034.299683,-218.002365,1299.324341,1038.296997,-142.693344,1317.749023,1033.683472,-185.589035,1153.582275,1038.895264,-109.38842,1168.114868,1035.318848
226,,,,,-197.480881,1227.987915,1113.297241,-125.492989,1243.56897,1034.287231,-217.988907,1299.352051,1038.281372,-142.68042,1317.787476,1033.706909,-185.554199,1153.608887,1038.880127,-109.342468,1168.163086,1035.339355
227,,,,,-197.384262,1228.034424,1113.286865,-125.42115,1243.622437,1034.255981,-217.923599,1299.432251,1038.25647,-142.62146,1317.831787,1033.669556,-185.461533,1153.66394,1038.86145,-109.264542,1168.197144,1035.332886
228,,,,,-197.276978,1228.05188,1113.300659,-125.342522,1243.639893,1034.21167,-217.854919,1299.466309,1038.234253,-142.543961,1317.864624,1033.614746,-185.391479,1153.668579,1038.876465,-109.184242,1168.197632,1035.298462
229,,,,,-197.26976,1228.043823,1113.297852,-125.317108,1243.658325,1034.209717,-217.830673,1299.456909,1038.234375,-142.543671,1317.86731,1033.625732,-185.367126,1153.673828,1038.873779,-109.154854,1168.204102,1035.284668
230,,,,,-197.314194,1228.075684,1113.307861,-125.340836,1243.673828,1034.227295,-217.864563,1299.452637,1038.234253,-142.553787,1317.885376,1033.670654,-185.379486,1153.712402,1038.883423,-109.183899,1168.227051,1035.298828
231,,,,,-197.294571,1228.102905,1113.303711,-125.353348,1243.701294,1034.226685,-217.869522,1299.42981,1038.24585,-142.581146,1317.875244,1033.635864,-185.37204,1153.722778,1038.858765,-109.172699,1168.251831,1035.293335
232,,,,,-197.320938,1228.063965,1113.302368,-125.360458,1243.671265,1034.264404,-217.875626,1299.392456,1038.259033,-142.570404,1317.857178,1033.658813,-185.370651,1153.684448,1038.864746,-109.192604,1168.255981,1035.332031
233,,,,,-197.283936,1228.035156,1113.30127,-125.313477,1243.638306,1034.24231,-217.84819,1299.405518,1038.25354,-142.544205,1317.841675,1033.674683,-185.320862,1153.65332,1038.869507,-109.148438,1168.195557,1035.325928
234,,,,,-197.216843,1227.986694,1113.297485,-125.260681,1243.603149,1034.212524,-217.796234,1299.373169,1038.225098,-142.507233,1317.827881,1033.648315,-185.244568,1153.623169,1038.868774,-109.08989,1168.169189,1035.306152
235,,,,,-197.183426,1227.956909,1113.296509,-125.239403,1243.585449,1034.238403,-217.770859,1299.365723,1038.230713,-142.457855,1317.788574,1033.674805,-185.202957,1153.605103,1038.864136,-109.066399,1168.151489,1035.339722
236,,,,,-197.134918,1227.978149,1113.2948,-125.184639,1243.606445,1034.227783,-217.710236,1299.331909,1038.21936,-142.423264,1317.836426,1033.664673,-185.177231,1153.646973,1038.855469,-108.993752,1168.194336,1035.311157
237,,,,,-197.097809,1227.994263,1113.289551,-125.133324,1243.624634,1034.237671,-217.618317,1299.272949,1038.217896,-142.376297,1317.825439,1033.683838,-185.122559,1153.645996,1038.843506,-108.956543,1168.210693,1035.307739
238,,,,,-197.007843,1228.021851,1113.282227,-125.051483,1243.683105,1034.206909,-217.517502,1299.281128,1038.24707,-142.291733,1317.855835,1033.639771,-185.01268,1153.670532,1038.838257,-108.864426,1168.233765,1035.297241
239,,,,,-196.874481,1228.034668,1113.232544,-124.970459,1243.701904,1034.122437,-217.407516,1299.327759,1038.271851,-142.191986,1317.889038,1033.578491,-184.912598,1153.704224,1038.796875,-108.762383,1168.244385,1035.236694
240,,,,,-196.893814,1228.018799,1113.251953,-124.952621,1243.689697,1034.14917,-217.44574,1299.387207,1038.294556,-142.199951,1317.889648,1033.596558,-184.914612,1153.667603,1038.827393,-108.756477,1168.227295,1035.290283
241,,,,,-196.965622,1227.977661,1113.277832,-124.987984,1243.661743,1034.217896,-217.485779,1299.369751,1038.277466,-142.257675,1317.871704,1033.628784,-184.950912,1153.667114,1038.859131,-108.799416,1168.212402,1035.340088
242,,,,,-196.935669,1228.010254,1113.277588,-125.049995,1243.666992,1034.159058,-217.500076,1299.343506,1038.299561,-142.273499,1317.868042,1033.591064,-184.98851,1153.67041,1038.836304,-108.817482,1168.238281,1035.273926
243,,,,,-197.079651,1227.993042,1113.289673,-125.133934,1243.649414,1034.225098,-217.585541,1299.263794,1038.262329,-142.371292,1317.846191,1033.639526,-185.086273,1153.665283,1038.839966,-108.932335,1168.233032,1035.314331
244,,,,,-197.172409,1227.997681,1113.307251,-125.193161,1243.654419,1034.264526,-217.712616,1299.287354,1038.248901,-142.43512,1317.826904,1033.703491,-185.164917,1153.638794,1038.864258,-109.007256,1168.231567,1035.357788
245,,,,,-197.182755,1227.976074,1113.286377,-125.19635,1243.638916,1034.26355,-217.713928,1299.28418,1038.23999,-142.440231,1317.841064,1033.723877,-185.152191,1153.648438,1038.86145,-108.984383,1168.225098,1035.365356
246,,,,,-197.065201,1227.952881,1113.27832,-125.093788,1243.608398,1034.226196,-217.606232,1299.286621,1038.232544,-142.34639,1317.818481,1033.685791,-185.056107,1153.63147,1038.858032,-108.875481,1168.206421,1035.331177
247,,,,,-196.925766,1227.932251,1113.264404,-124.996307,1243.627319,1034.19751,-217.478256,1299.309326,1038.30603,-142.24617,1317.832764,1033.618408,-184.926163,1153.627563,1038.826904,-108.774193,1168.193848,1035.311279
248,,,,,-196.840347,1227.954224,1113.261475,-124.929131,1243.670532,1034.158447,-217.414917,1299.342285,1038.306885,-142.20343,1317.872681,1033.594482,-184.8647,1153.647095,1038.839722,-108.688324,1168.231934,1035.294312
249,,,,,-196.884018,1228.006836,1113.2771,-124.941422,1243.722656,1034.17395,-217.420837,1299.32605,1038.297241,-142.30571,1317.859375,1033.602417,-184.875687,1153.695923,1038.8302,-108.700722,1168.288086,1035.326172
250,,,,,-196.922501,1228.019897,1113.284424,-124.948112,1243.751587,1034.206543,-217.41954,1299.223511,1038.246094,-142.246552,1317.894409,1033.647705,-184.855347,1153.688232,1038.816895,-108.725044,1168.305054,1035.353516
251,,,,,-196.858185,1227.99585,1113.266479,-124.90905,1243.719604,1034.18396,-217.414413,1299.25293,1038.224976,-142.226913,1317.876831,1033.621094,-184.80722,1153.683838,1038.811768,-108.680824,1168.289795,1035.302246
252,,,,,-196.796432,1227.942871,1113.258057,-124.878189,1243.681152,1034.167969,-217.408447,1299.264648,1038.222168,-142.207153,1317.843384,1033.614258,-184.769714,1153.641235,1038.82959,-108.634033,1168.245117,1035.304321
253,,,,,-196.808182,1227.924683,1113.295654,-124.895462,1243.64624,1034.177612,-217.439713,1299.27478,1038.226685,-142.201202,1317.833618,1033.611572,-184.774811,1153.604492,1038.820557,-108.624924,1168.212769,1035.310059
254,,,,,-196.889343,1227.902954,1113.289185,-124.956535,1243.652588,1034.229858,-217.551849,1299.300415,1038.250977,-142.298935,1317.833984,1033.643555,-184.841751,1153.603027,1038.861816,-108.689293,1168.227905,1035.345581
255,,,,,-197.044861,1227.947021,1113.315552,-125.061035,1243.697754,1034.305054,-217.6427,1299.304077,1038.265137,-142.389832,1317.854004,1033.737061,-184.921127,1153.628296,1038.870728,-108.751167,1168.275513,1035.440796
256,,,,,-196.967194,1227.979858,1113.338867,-124.99308,1243.713745,1034.276733,-217.572861,1299.288818,1038.272461,-142.317505,1317.890625,1033.723022,-184.841858,1153.665894,1038.857422,-108.683807,1168.332397,1035.430908
257,,,,,-196.717346,1228.009155,1113.282227,-124.795067,1243.770874,1034.166992,-217.399628,1299.317139,1038.233398,-142.151718,1317.905518,1033.601562,-184.623718,1153.692749,1038.800537,-108.485054,1168.353149,1035.324829
258,,,,,-196.532043,1227.974243,1113.266235,-124.626991,1243.685425,1034.143188,-217.220901,1299.339111,1038.192139,-142.077316,1317.865112,1033.583862,-184.473938,1153.645386,1038.799194,-108.33728,1168.316528,1035.263062
259,,,,,-196.437714,1227.881592,1113.254883,-124.545151,1243.636841,1034.138794,-217.166138,1299.282227,1038.20813,-141.999039,1317.819946,1033.60144,-184.353729,1153.580078,1038.803345,-108.21225,1168.26001,1035.292603
260,,,,,-196.390839,1227.839844,1113.258301,-124.510704,1243.566772,1034.153076,-217.156815,1299.249756,1038.227173,-141.964554,1317.77356,1033.617676,-184.326324,1153.487671,1038.821655,-108.186714,1168.216187,1035.303589
261,,,,,-196.432388,1227.816772,1113.272583,-124.510307,1243.578613,1034.181396,-217.146194,1299.182739,1038.221924,-141.973572,1317.75769,1033.636108,-184.304871,1153.482666,1038.827393,-108.182968,1168.234863,1035.309692
262,,,,,-196.41124,1227.833374,1113.253906,-124.510902,1243.587402,1034.172241,-217.124039,1299.14624,1038.229736,-141.891495,1317.790405,1033.624878,-184.296387,1153.499756,1038.79187,-108.176712,1168.229004,1035.283447
263,,,,,-196.40831,1227.835571,1113.248047,-124.507698,1243.568604,1034.137329,-217.108139,1299.102905,1038.229614,-141.964279,1317.730347,1033.60022,-184.306168,1153.492188,1038.781982,-108.188698,1168.225342,1035.25415
264,,,,,-196.473846,1227.801025,1113.262329,-124.568031,1243.547363,1034.156738,-217.194702,1299.138184,1038.227295,-142.007904,1317.728271,1033.617065,-184.36937,1153.489502,1038.810913,-108.258118,1168.197388,1035.280396
265,,,,,-196.600052,1227.78186,1113.300049,-124.653442,1243.532593,1034.226196,-217.295944,1299.169312,1038.247314,-142.043076,1317.756226,1033.69165,-184.471069,1153.458374,1038.841309,-108.322853,1168.171875,1035.346191
266,,,,,-196.594269,1227.799805,1113.283691,-124.692482,1243.574219,1034.20752,-217.329346,1299.200073,1038.231812,-142.074905,1317.785889,1033.670776,-184.475418,1153.486084,1038.839844,-108.344879,1168.211548,1035.411499
267,,,,,-196.609634,1227.851196,1113.295288,-124.689178,1243.637451,1034.196045,-217.326569,1299.22229,1038.233276,-142.078918,1317.83252,1033.657104,-184.48024,1153.531616,1038.828857,-108.336761,1168.264648,1035.347046
268,,,,,-196.630905,1227.911621,1113.284302,-124.70018,1243.694702,1034.199707,-217.321411,1299.241455,1038.245483,-142.13765,1317.849365,1033.653564,-184.471619,1153.59668,1038.826416,-108.345993,1168.332886,1035.341919
269,,,,,-196.586853,1227.936646,1113.266968,-124.6717,1243.725952,1034.204834,-217.270203,1299.267334,1038.232544,-142.123398,1317.881348,1033.653442,-184.430939,1153.63916,1038.820312,-108.29744,1168.375366,1035.356934
270,,,,,-196.529892,1227.958008,1113.259766,-124.620224,1243.737671,1034.197632,-217.257004,1299.293457,1038.226318,-142.091873,1317.895386,1033.630127,-184.376068,1153.622314,1038.843994,-108.254768,1168.350586,1035.327148
271,,,,,-196.446121,1227.916626,1113.255737,-124.543289,1243.71228,1034.171875,-217.207199,1299.279907,1038.198853,-141.970642,1317.895996,1033.603149,-184.290741,1153.576416,1038.811768,-108.162727,1168.350098,1035.314331
272,,,,,-196.393967,1227.845581,1113.247437,-124.490913,1243.669678,1034.148438,-217.185043,1299.239258,1038.20105,-142.004349,1317.83252,1033.617188,-184.234085,1153.513428,1038.8125,-108.091736,1168.31665,1035.295654
273,,,,,-196.385941,1227.832031,1113.259033,-124.51992,1243.663818,1034.187866,-217.192657,1299.202881,1038.231689,-142.027725,1317.829712,1033.620972,-184.222061,1153.481323,1038.820068,-108.097969,1168.312012,1035.309448
274,,,,,-196.492325,1227.82251,1113.291504,-124.561172,1243.639648,1034.231812,-217.240295,1299.140137,1038.261475,-142.11676,1317.796387,1033.694336,-184.278809,1153.485229,1038.811035,-108.147255,1168.299927,1035.363647
275,,,,,-196.459076,1227.814941,1113.288452,-124.553734,1243.619873,1034.210083,-217.2034,1299.096191,1038.261719,-142.076813,1317.762817,1033.682007,-184.237015,1153.463989,1038.811523,-108.13681,1168.28894,1035.322998
276,,,,,-196.361969,1227.79541,1113.255859,-124.480598,1243.608276,1034.145386,-217.154434,1299.069946,1038.234131,-142.003464,1317.745728,1033.60144,-184.163086,1153.432007,1038.821411,-108.057388,1168.282593,1035.280884
277,,,,,-196.307861,1227.784058,1113.256592,-124.455261,1243.606567,1034.138184,-217.148392,1299.10498,1038.237427,-141.944382,1317.787231,1033.606812,-184.139069,1153.438232,1038.817505,-108.030342,1168.274292,1035.270752
278,,,,,-196.406906,1227.758545,1113.274048,-124.504555,1243.602539,1034.189331,-217.219376,1299.135986,1038.221436,-141.980103,1317.793701,1033.648926,-184.174057,1153.431519,1038.82251,-108.057426,1168.268799,1035.327881
279,,,,,-196.455215,1227.801636,1113.279541,-124.546448,1243.6427,1034.190552,-217.278976,1299.163086,1038.244385,-142.109985,1317.813843,1033.653931,-184.235855,1153.490234,1038.834351,-108.108498,1168.323975,1035.328613
280,,,,,-196.499649,1227.865723,1113.272827,-124.594437,1243.733521,1034.191284,-217.298431,1299.189575,1038.239868,-142.155197,1317.865479,1033.636353,-184.254471,1153.570923,1038.817383,-108.136154,1168.404297,1035.331299
281,,,,,-196.535706,1227.940918,1113.259521,-124.611526,1243.811523,1034.189941,-217.336426,1299.209961,1038.251221,-142.128052,1317.956909,1033.619385,-184.288879,1153.63147,1038.830811,-108.163071,1168.436768,1035.308838
282,,,,,-196.554504,1227.950195,1113.262939,-124.650162,1243.833252,1034.186157,-217.360611,1299.23645,1038.247437,-142.14357,1317.987183,1033.634277,-184.302246,1153.657837,1038.816895,-108.188507,1168.459106,1035.322998
283,,,,,-196.553589,1227.905273,1113.262573,-124.643425,1243.792725,1034.19397,-217.386688,1299.2323,1038.255737,-142.167648,1317.974976,1033.652222,-184.273453,1153.617188,1038.818359,-108.164116,1168.442871,1035.325684
284,,,,,-196.531006,1227.848022,1113.282104,-124.618065,1243.744141,1034.218384,-217.370468,1299.218262,1038.253418,-142.165634,1317.926392,1033.683716,-184.248795,1153.530273,1038.843506,-108.120712,1168.407715,1035.347168
285,,,,,-196.454605,1227.839844,1113.270996,-124.564697,1243.718628,1034.191528,-217.32753,1299.177734,1038.238647,-142.124527,1317.935791,1033.640503,-184.187698,1153.51355,1038.834595,-108.075836,1168.397827,1035.321655
286,,,,,-196.404831,1227.868774,1113.257935,-124.53035,1243.76416,1034.174805,-217.279114,1299.173828,1038.227661,-142.149261,1317.913574,1033.630249,-184.137863,1153.535645,1038.815796,-108.012932,1168.438477,1035.303955
287,,,,,-196.364105,1227.898804,1113.22522,-124.524963,1243.784058,1034.126831,-217.253189,1299.165894,1038.221191,-142.104614,1317.926392,1033.585327,-184.118332,1153.578857,1038.793091,-107.992142,1168.470215,1035.250977
288,,,,,-196.428299,1227.889893,1113.262817,-124.555428,1243.790894,1034.168213,-217.308151,1299.172241,1038.240601,-142.164581,1317.923706,1033.593628,-184.152206,1153.572754,1038.801514,-108.038887,1168.467896,1035.281006
289,,,,,-196.479904,1227.881592,1113.28894,-124.597076,1243.816162,1034.203613,-217.366852,1299.190308,1038.230835,-142.15744,1317.974976,1033.631348,-184.192978,1153.592529,1038.823608,-108.091827,1168.480835,1035.314087
290,,,,,-196.50528,1227.886108,1113.278809,-124.616379,1243.820435,1034.21228,-217.407593,1299.221191,1038.251221,-142.200089,1317.998779,1033.643066,-184.193375,1153.590332,1038.860596,-108.092201,1168.49231,1035.341919
291,,,,,-196.490723,1227.908691,1113.269531,-124.640152,1243.874023,1034.205078,-217.405945,1299.245239,1038.238159,-142.202103,1318.029175,1033.650269,-184.192444,1153.592896,1038.850098,-108.07338,1168.514404,1035.32312
292,,,,,-196.465698,1227.925537,1113.259155,-124.602959,1243.891846,1034.184814,-217.368912,1299.266235,1038.243042,-142.184891,1318.050903,1033.630249,-184.190994,1153.644653,1038.811279,-108.042366,1168.549438,1035.307007
293,,,,,-196.468765,1227.955811,1113.255493,-124.611382,1243.92627,1034.180908,-217.375504,1299.244019,1038.235229,-142.182007,1318.070312,1033.626709,-184.160172,1153.670654,1038.797974,-108.053993,1168.571289,1035.288452
294,,,,,-196.493011,1227.960693,1113.262817,-124.600624,1243.934937,1034.182861,-217.374969,1299.232422,1038.243408,-142.256912,1318.035522,1033.649048,-184.156616,1153.669434,1038.793945,-108.07325,1168.590332,1035.280884
295,,,,,-196.429642,1227.944824,1113.245483,-124.569122,1243.93103,1034.143799,-217.356979,1299.227539,1038.236938,-142.219742,1318.039062,1033.626465,-184.101807,1153.64856,1038.786987,-108.007797,1168.573975,1035.280273
296,,,,,-196.396744,1227.907349,1113.25708,-124.55201,1243.881226,1034.150269,-217.337585,1299.209961,1038.221191,-142.213669,1318.031128,1033.619507,-184.058228,1153.588989,1038.812988,-107.956284,1168.556641,1035.276489
297,,,,,-196.374466,1227.842407,1113.255127,-124.525612,1243.817261,1034.157104,-217.338821,1299.166626,1038.204224,-142.199097,1317.995728,1033.631714,-184.044739,1153.534058,1038.799438,-107.928818,1168.497681,1035.298706
298,,,,,-196.384537,1227.859863,1113.250732,-124.525787,1243.832153,1034.16272,-217.346939,1299.142456,1038.217163,-142.150543,1317.995728,1033.611206,-184.050308,1153.544067,1038.800537,-107.937576,1168.500366,1035.280884
299,,,,,-196.445633,1227.852051,1113.247925,-124.554474,1243.842651,1034.188599,-217.379547,1299.101807,1038.200317,-142.268265,1317.985107,1033.64563,-184.078491,1153.547119,1038.81543,-107.964218,1168.526855,1035.322388
300,,,,,-196.417847,1227.897461,1113.235352,-124.558228,1243.862549,1034.161499,-217.325211,1299.063599,1038.213867,-142.250366,1318.00354,1033.635254,-184.088303,1153.572388,1038.796143,-107.957901,1168.536133,1035.320435
301,,,,,-196.394455,1227.864624,1113.231323,-124.536682,1243.870117,1034.120117,-217.322998,1299.059448,1038.190796,-142.167694,1318.019775,1033.607422,-184.04747,1153.548462,1038.791992,-107.93885,1168.556152,1035.279541
302,,,,,-196.367081,1227.871704,1113.236938,-124.539101,1243.874512,1034.125366,-217.331543,1299.096313,1038.182739,-142.150787,1318.009888,1033.593872,-184.023865,1153.566284,1038.791382,-107.915375,1168.552979,1035.278687
303,,,,,-196.395447,1227.87085,1113.260254,-124.549126,1243.870605,1034.156006,-217.355011,1299.09436,1038.175659,-142.188141,1318.050659,1033.623413,-184.045212,1153.571167,1038.807861,-107.940842,1168.535767,1035.289062
304,,,,,-196.442932,1227.88623,1113.264282,-124.591728,1243.914185,1034.176147,-217.388916,1299.122681,1038.201294,-142.294403,1318.03772,1033.650024,-184.086319,1153.588745,1038.827393,-107.98362,1168.584717,1035.311157
305,,,,,-196.448685,1227.925659,1113.255493,-124.576035,1243.939453,1034.178345,-217.371552,1299.127075,1038.237549,-142.320389,1318.061768,1033.654541,-184.070511,1153.6427,1038.80249,-107.980141,1168.619385,1035.312866
306,,,,,-196.391403,1227.977417,1113.21936,-124.575264,1243.97583,1034.123169,-217.314835,1299.149292,1038.310303,-142.281876,1318.0896,1033.59729,-184.031326,1153.669434,1038.781982,-107.951469,1168.66394,1035.251099
307,,,,,-196.418961,1227.959961,1113.228394,-124.577065,1243.979492,1034.114136,-217.320969,1299.140503,1038.306274,-142.229141,1318.088623,1033.586548,-184.04158,1153.679565,1038.769897,-107.971359,1168.656494,1035.224365
308,,,,,-196.471878,1227.887695,1113.248535,-124.606247,1243.916382,1034.165283,-217.398621,1299.132568,1038.301514,-142.27095,1318.055664,1033.609375,-184.077515,1153.603027,1038.81543,-108.004387,1168.604126,1035.273193
309,,,,,-196.502182,1227.83313,1113.273682,-124.661224,1243.864746,1034.184814,-217.462845,1299.090332,1038.322266,-142.349396,1318.010132,1033.640503,-184.115494,1153.545654,1038.83374,-108.022392,1168.555298,1035.317139
310,,,,,-196.517258,1227.810913,1113.27356,-124.675064,1243.84436,1034.180786,-217.480286,1299.067017,1038.307129,-142.368698,1318.007324,1033.640381,-184.127899,1153.516113,1038.834229,-108.04213,1168.542847,1035.321899
311,,,,,-196.519745,1227.85498,1113.24939,-124.702057,1243.912231,1034.138794,-217.482559,1299.058838,1038.290771,-142.394821,1318.040649,1033.603394,-184.129974,1153.553711,1038.7948,-108.049026,1168.592407,1035.282471
312,,,,,-196.651352,1227.909302,1113.266846,-124.7817,1243.95874,1034.19104,-217.554367,1299.009521,1038.245972,-142.458984,1318.064575,1033.654663,-184.201599,1153.628296,1038.822632,-108.121796,1168.633911,1035.309082
313,,,,,-196.707214,1227.930542,1113.273804,-124.832619,1244.013672,1034.226685,-217.62384,1299.057129,1038.255859,-142.493729,1318.124146,1033.676147,-184.240845,1153.676392,1038.81958,-108.167862,1168.688965,1035.37207
314,,,,,-196.594742,1227.961792,1113.247925,-124.732841,1244.026123,1034.171387,-217.519791,1299.066772,1038.234497,-142.438797,1318.15918,1033.613281,-184.170303,1153.686646,1038.81604,-108.089104,1168.707031,1035.294556
315,,,,,-196.490631,1227.951294,1113.247925,-124.680222,1244.038574,1034.147827,-217.50824,1299.136108,1038.209229,-142.368866,1318.157227,1033.598267,-184.074768,1153.651001,1038.792114,-108.024757,1168.702026,1035.253174
316,,,,,-196.470917,1227.932495,1113.252808,-124.671143,1243.996582,1034.12793,-217.503571,1299.15271,1038.227661,-142.347641,1318.128784,1033.594971,-184.065277,1153.636475,1038.803467,-107.993835,1168.687256,1035.242065
317,,,,,-196.553741,1227.924316,1113.265381,-124.714333,1243.993652,1034.165527,-217.545181,1299.095215,1038.231079,-142.405624,1318.124878,1033.61731,-184.119446,1153.628906,1038.810425,-108.022842,1168.678101,1035.297119
318,,,,,-196.617538,1227.922363,1113.249512,-124.763329,1244.014771,1034.17395,-217.604858,1299.099854,1038.235962,-142.450226,1318.130859,1033.650391,-184.161194,1153.678223,1038.794556,-108.077606,1168.697266,1035.289185
319,,,,,-196.647202,1227.955078,1113.248535,-124.808952,1244.032959,1034.153076,-217.648743,1299.109253,1038.242676,-142.501801,1318.159058,1033.608276,-184.195419,1153.709473,1038.772583,-108.141647,1168.721191,1035.244263
320,,,,,-196.68248,1227.943726,1113.271973,-124.838226,1244.037842,1034.161255,-217.717117,1299.170288,1038.24292,-142.53923,1318.166138,1033.623047,-184.235565,1153.69812,1038.794678,-108.165024,1168.72583,1035.284668
321,,,,,-196.722733,1227.936279,1113.307739,-124.881203,1244.034546,1034.189941,-217.785355,1299.181519,1038.246826,-142.584793,1318.164551,1033.634277,-184.284683,1153.663818,1038.828003,-108.198639,1168.711792,1035.309448
322,,,,,-196.755676,1227.904419,1113.301147,-124.91716,1244.011353,1034.210815,-217.835648,1299.174194,1038.266479,-142.616074,1318.129517,1033.674927,-184.292206,1153.662476,1038.828125,-108.219955,1168.701538,1035.32373
323,,,,,-196.808228,1227.9021,1113.273682,-124.933533,1244.020874,1034.220215,-217.831192,1299.182007,1038.256592,-142.646423,1318.138428,1033.669312,-184.322357,1153.655884,1038.828735,-108.235893,1168.703125,1035.325317
324,,,,,-196.759674,1227.972656,1113.255005,-124.921692,1244.087769,1034.172974,-217.805176,1299.199219,1038.244019,-142.634384,1318.200317,1033.622925,-184.298462,1153.724243,1038.797485,-108.21698,1168.775024,1035.266357
325,,,,,-196.737961,1228.027832,1113.247314,-124.914284,1244.12207,1034.148071,-217.806992,1299.210571,1038.247925,-142.645248,1318.25708,1033.612793,-184.279602,1153.761597,1038.783081,-108.216446,1168.831299,1035.260376
326,,,,,-196.798935,1228.03125,1113.293945,-124.941788,1244.141968,1034.208984,-217.823914,1299.247314,1038.266479,-142.670761,1318.279785,1033.640015,-184.27652,1153.775513,1038.790039,-108.222519,1168.855103,1035.299927
327,,,,,-196.745346,1227.99939,1113.307739,-124.910316,1244.129761,1034.19873,-217.817535,1299.268677,1038.243774,-142.631836,1318.23938,1033.622803,-184.253372,1153.786499,1038.816772,-108.178741,1168.828979,1035.30188
328,,,,,-196.663284,1227.979736,1113.281738,-124.872696,1244.104492,1034.151733,-217.799881,1299.241577,1038.264771,-142.60849,1318.231323,1033.598022,-184.197601,1153.737061,1038.793945,-108.13736,1168.804199,1035.249512
329,,,,,-196.719666,1227.946533,1113.27124,-124.912277,1244.087036,1034.167236,-217.82309,1299.215698,1038.239502,-142.638718,1318.213135,1033.621948,-184.24147,1153.716919,1038.792358,-108.178246,1168.77832,1035.272583
330,,,,,-196.799347,1227.933594,1113.25061,-125.00016,1244.076904,1034.170532,-217.906784,1299.163574,1038.250732,-142.720795,1318.202881,1033.61438,-184.330505,1153.72522,1038.80835,-108.248779,1168.77002,1035.266968
331,,,,,-196.971832,1227.948608,1113.28479,-125.0923,1244.046143,1034.241943,-218.009323,1299.140259,1038.269775,-142.8237,1318.148682,1033.672241,-184.447922,1153.695923,1038.807495,-108.403564,1168.739136,1035.335205
332,,,,,-197.054092,1227.936768,1113.304932,-125.145493,1244.061768,1034.266479,-218.050781,1299.144653,1038.278198,-142.870636,1318.169067,1033.699707,-184.496323,1153.703125,1038.829834,-108.45359,1168.759521,1035.369385
333,,,,,-196.967484,1227.967529,1113.310181,-125.092819,1244.067505,1034.253418,-217.995514,1299.203369,1038.275879,-142.80632,1318.177856,1033.700317,-184.450363,1153.710938,1038.833862,-108.384537,1168.744995,1035.341309
334,,,,,-196.733841,1227.971802,1113.288696,-124.945282,1244.081909,1034.142578,-217.866196,1299.236084,1038.238525,-142.688187,1318.213013,1033.620239,-184.301743,1153.729492,1038.809448,-108.228996,1168.772461,1035.253296
335,,,,,-196.716187,1227.975708,1113.25293,-124.884033,1244.084229,1034.186646,-217.802551,1299.248779,1038.228271,-142.601898,1318.212158,1033.639404,-184.259888,1153.741577,1038.798096,-108.194099,1168.773926,1035.266602
