,t,x,y,z,vx,vy,vz
112,1703151649.2641597,8.05374008606521,-0.8209463146314094,0.7126270348730596,-0.2544322224115454,-0.018688683765823413,0.007503884264047477
113,1703151649.2718256,8.05226170398951,-0.8210547375235983,0.7126706358288549,-0.19285241979395987,-0.014143581326754435,0.00568767030436723
114,1703151649.4410067,7.998441638561318,-0.8381717246918092,0.718863806043738,-0.31812101193455766,-0.10117552321610147,0.036606748062583364
115,1703151649.4563203,7.977934841018349,-0.844852477902218,0.7212895032988502,-1.339121017618986,-0.43626202574233497,0.15840124085172314
116,1703151649.4775739,7.9552853793236835,-0.8530556993020942,0.7237074822389534,-1.0656771940206917,-0.3859688182085916,0.11376804653583676
117,1703151649.5384765,7.952468312136771,-0.8538834027756738,0.7240316284356724,-0.04625528949724837,-0.0135906108189994,0.005322370811148643
118,1703151649.700356,7.76462559629582,-0.8590976197758462,0.7330225894800431,-1.160385780890174,-0.03221047586747504,0.0555410589424132
119,1703151649.7095895,7.743328712489032,-0.8574937945142941,0.7341843252887523,-2.306486390682372,0.17369682683921422,0.12581783591748857
120,1703151649.745118,7.719895560456339,-0.8585818771921171,0.7353489781048038,-0.659560743427475,-0.03062569725550617,0.032780877114530815
121,1703151649.805072,7.703578896739197,-0.8586549829325932,0.736104118054728,-0.27215229055007456,-0.0012193604690178665,0.012595287285464768
122,1703151649.9561255,7.623173995172278,-0.8505149726310678,0.7310624667635887,-0.532294448961325,0.05388828558398108,-0.033376609430192994
123,1703151650.0101893,7.601955838100037,-0.8461347541354742,0.7294737823363235,-0.39246516617009747,0.08101943886462357,-0.029385365355511544
124,1703151650.068018,7.5828786447107985,-0.8451243534006617,0.7282832343887771,-0.3298916456384649,0.01747231651746253,-0.020587505384789005
125,1703151650.1727471,7.489708836084397,-0.8141352106903919,0.7421192660747219,-0.889626105824152,0.2958978960954314,0.13211248547459883
126,1703151650.223744,7.481547134294648,-0.8128007431700742,0.7432139962928164,-0.16004347189077342,0.02616768176281141,0.02146665357311277
127,1703151650.231433,7.452649441175448,-0.8042612090003912,0.7474895909846994,-3.758316584205674,1.1106171263887785,0.5560664780943748
128,1703151650.4085376,7.428642658025357,-0.8063897546520425,0.7532560088630611,-0.1355513523177695,-0.01201857157402392,0.03255937026441298
129,1703151650.427862,7.419242890023986,-0.8090882208578188,0.7555306541543575,-0.48642210589773,-0.13964106500459383,0.11770904905326995
130,1703151650.4358487,7.417234564134133,-0.8088554139812669,0.7564144215720896,-0.25145614236584796,0.02914901380785126,0.1106537274325635
131,1703151650.5572567,7.413945597825324,-0.8072316019093214,0.7574318161810971,-0.027090197487344727,0.01337483743555724,0.008379964491201597
132,1703151650.6853075,7.376252665858757,-0.8156934943765197,0.7538167751089628,-0.2943591976657339,-0.06608230634824297,-0.028231303164899933
133,1703151650.7134948,7.3603458636835635,-0.817200000780309,0.7520167417413763,-0.5643256474093792,-0.053446330210265396,-0.06385978679648731
134,1703151650.7451472,7.348106886094346,-0.8182618861812939,0.7508612523211396,-0.3866676156851877,-0.033548284007930015,-0.03650552799982241
135,1703151650.9310374,7.161927265034786,-0.8328128831740382,0.7640557406110772,-1.0015569584042145,-0.07827737647580475,0.07098001104611906
136,1703151650.9442043,7.10433895501039,-0.839754200329392,0.7682160150485294,-4.373716711124506,-0.5271791241438595,0.31596450429333583
137,1703151651.007094,7.101702578343051,-0.8402813061136234,0.7684061778314925,-0.04192072576684356,-0.008381449170230355,0.003023756800161245
138,1703151651.0737731,7.045221530818818,-0.8499040915561233,0.7724637714089628,-0.8470559673442967,-0.14431456548404495,0.06085242755774889
139,1703151651.1635387,6.937528111119665,-0.9070923303037609,0.7602306757787718,-1.1997188370318412,-0.6370844892276609,-0.13627829168904657
140,1703151651.2070267,6.878938956063439,-1.0471984254090625,0.7542666945624825,-1.3472479874614822,-3.221716621114609,-0.13714076748833323
141,1703151651.2737117,6.836463008747841,-1.1860921187898492,0.750518281104846,-0.6369644140966902,-2.0828338299009546,-0.05621077651536768
142,1703151651.3704083,6.584430178036024,-1.449759199910556,0.7525883558305743,-2.6064286753027055,-2.7267457141414155,0.021407933680382324
143,1703151651.4096947,6.534483099680526,-1.4566450186445772,0.7531953947270219,-1.2713587928970365,-0.17527243798894504,0.015451639295820056
144,1703151651.4737136,6.428875899730481,-1.4435494557930149,0.7542578783981597,-1.649623675322695,0.20455755414244742,0.01659638944486536
145,1703151651.600017,6.306932596033028,-1.3886054799423935,0.773153249851797,-0.9654789222781123,0.43501569156716724,0.1496029901925922
146,1703151651.613218,6.2896425523534765,-1.3852770598665207,0.7761420050062378,-1.3097527382708343,0.2521339673447847,0.2264037222866847
147,1703151651.673695,6.257733386076519,-1.3771287622328985,0.7809623496802326,-0.5276246604776769,0.1347337857434283,0.07970539561977
148,1703151652.0642493,6.233165345533629,-1.3986429675982863,0.7479359836878939,-0.06290558696321719,-0.055086351481480514,-0.08456282601712468
149,1703151652.083988,6.249123443043418,-1.3003697553836493,0.7373390247576258,0.8084685616342342,4.97871393990459,-0.5368627518910416
150,1703151652.1839032,6.248298695578006,-1.3218676280067247,0.7315820987216155,-0.008254468992822731,-0.21516104070740527,-0.05761808244477039
151,1703151652.3171515,6.054083593265388,-1.5376279821362808,0.7587157864845341,-1.4575424962786945,-1.6192349689148617,0.2036324802978086
152,1703151652.3299558,6.036935362369451,-1.531142173550242,0.7622075605430852,-1.3392587922866557,0.5065348272164074,0.2727038804743952
153,1703151652.3829763,6.006032275053884,-1.554387720179406,0.7668169129398574,-0.5828519261279165,-0.4384258274376285,0.08693532446215173
154,1703151652.639357,5.992166792904957,-1.6851239101409696,0.7829055528781258,-0.05408159402678895,-0.5099297286721172,0.06275290568614991
155,1703151652.6983247,6.009308425051893,-1.6724371303617507,0.7906843344536184,0.29069582206795475,0.21514835026805357,0.13191621926031408
156,1703151653.011439,5.7210161950879606,-1.267063314020462,0.7993707564229516,-0.9207249032828386,1.294650805853918,0.02774200688165908
157,1703151653.251036,5.676352274664674,-1.1879320263721191,0.8007372147314864,-0.18641280798998708,0.33026848943381276,0.005703156549652231
158,1703151653.4502895,5.63384349942503,-0.9340434613615405,0.8109022212422473,-0.21334010508506213,1.2741983939527481,0.051015432577639346
159,1703151653.5303047,5.649220109823268,-0.5478657617000742,0.8139754631895539,0.1921711595068447,4.826305303809464,0.03840823518079418
160,1703151653.543015,5.650256977117752,-0.509637275239885,0.814240703869023,0.08157672226596414,3.0076699681851267,0.02086811432649792
161,1703151653.889556,5.430606172763917,0.0694589824632724,0.826815637226637,-0.6338379876026706,1.671076086839737,0.0362870078125829
162,1703151653.9162393,5.3976503094130095,0.06384106567718806,0.8290495790575412,-1.2350730845455131,-0.21054031386855268,0.08372050212770772
163,1703151653.967797,5.364637593565488,0.05277629231639064,0.8309626464351395,-0.6403052320709971,-0.21460919202533218,0.037105309870243075
164,1703151654.0344331,5.360466095173017,0.05342858812299189,0.8312124140245434,-0.06260119213980171,0.009788927449840576,0.0037482332206539484
165,1703151654.719828,4.432017374082824,-0.8882329346246324,0.8438383688674552,-1.3546189290156578,-1.373896580892296,0.018421434634561612
166,1703151654.7494123,4.364378068843297,-0.9351845679112192,0.8447952029796819,-2.286316010858371,-1.5870398215790997,0.03234251361353299
167,1703151654.8012407,4.332744803010795,-0.9590596870032025,0.8452171959421528,-0.6103463613436435,-0.4606572126190621,0.008142120719388838
168,1703151654.8679152,4.317231889707234,-0.9688367148876632,0.8453853125989309,-0.23266646279774933,-0.14663825227658886,0.002521454681304673
169,1703151655.4044044,4.121059405478137,-0.7925366196437037,0.8755028317498016,-0.3656596751185281,0.3286181331882737,0.056138159800343666
170,1703151655.4900887,4.089831819467324,-0.7550212360119202,0.8804329069729886,-0.3644493355764987,0.43783264687084134,0.05753767322298069
171,1703151655.8814132,3.7255276156843418,-0.46750091197125826,0.8951178766924275,-0.9309516400341303,0.7347362847568164,0.03752632141545926
172,1703151655.8976336,3.681116521530413,-0.4585830295199408,0.8967738896342397,-2.7379893559625534,0.5497965698571381,0.1020948908014426
173,1703151655.9632683,3.6317174639474,-0.49676394049607214,0.8982519854834589,-0.7526359822176482,-0.5817181306788125,0.022520027217512745
174,1703151656.029925,3.6014184647448912,-0.5282644249874451,0.8991326979837042,-0.4545520713325388,-0.4725770108059027,0.013212637439253577
175,1703151656.3913877,4.05843947836698,-0.4878126946515524,1.0000657120171124,1.2643660018304923,0.1119112492149221,0.279235018964899
176,1703151656.451282,4.153273316002392,-0.5131472083817542,1.025429626272152,1.58335268407364,-0.4229868928075166,0.42347776611894206
177,1703151656.5151947,4.160330976473529,-0.5150154688357658,1.0271616687230705,0.11042669441349703,-0.029231475087766606,0.027100159212952116
178,1703151656.69934,3.290219580397487,-0.5246636513855782,0.9727724701811168,-4.725131103041484,-0.05239435738864506,-0.2953599905242755
179,1703151656.7162411,2.950162432702177,-0.5180201145521506,0.9517093943401785,-20.12051482348253,0.3930850512723309,-1.246260908079656
180,1703151656.7709167,2.7613617982354564,-0.5190448657112001,0.94047165138937,-3.453107176448828,-0.018742392425656614,-0.20553495988046835
181,1703151687.438745,7.902579870612169,-2.955707749301274,0.5878789696228027,0.1676420651141976,-0.07945338867979933,-0.01149715193624825
182,1703151687.6822112,8.803827130174886,-4.498329363401896,0.750035193862248,3.701735542600545,-6.336082797600692,0.6660319377972959
183,1703151687.7000256,8.884772457531762,-4.6744585786659965,0.7674154800184213,4.54381496425612,-9.886902556231707,0.9756314156503988
184,1703151687.7453587,9.033342629934749,-5.055869910752634,0.8034431053259792,3.2772966818862805,-8.413519839573322,0.7947302945603064
185,1703151687.7623806,9.093748566404924,-5.200777777968809,0.8174150357883341,3.5487199518257966,-8.513028182593635,0.8208211194898382
186,1703151688.0434299,7.568309302455495,-3.2096979530421987,0.6700120887746782,-5.427658161343045,7.08445161800074,-0.5244737219450569
187,1703151688.0610712,7.466039427999833,-3.0118797962993975,0.656771347795301,-5.797182753893995,11.213351075087619,-0.7505533341365506
