,t,x,y,z,vx,vy,vz
16,1703151639.558906,9.726872559620162,-0.9404362852250675,0.6614193788914835,-0.0932891434128325,-0.021528828907175782,0.023434203524464927
17,1703151639.6099167,9.720727051168861,-0.9421465535052842,0.6625611119176001,-0.12047510529985075,-0.03352769795743953,0.02238226627393336
18,1703151639.6658576,9.71345677560203,-0.9451440920025234,0.6634208366469192,-0.12996358522059728,-0.05358405556389852,0.01536845572055863
19,1703151639.847434,9.705481187851124,-0.9457668308513792,0.6638978556325696,-0.04392412108659306,-0.0034296226756912055,0.002627096627948754
20,1703151639.9855833,9.700232256249498,-0.9461102363796207,0.6642106277893982,-0.037994641054166556,-0.002485757249629082,0.002264016133637107
21,1703151640.27192,9.70334280815076,-0.9467352444448064,0.6573797776748126,0.010863268074294715,-0.002182773467934817,-0.023856009584654336
22,1703151640.4709718,9.705520983121543,-0.9473246601074556,0.6525220725667331,0.010942751319532805,-0.0029611161209370444,-0.024404218988072827
23,1703151640.6227307,9.707341592388401,-0.9477857744816328,0.6488519747151806,0.011996720826142468,-0.003038466581834148,-0.024183738999467366
24,1703151641.5066495,9.717574837837933,-0.9403507578311059,0.6524148884306575,0.011577133427942062,0.008411425312392565,0.004030815803231469
25,1703151642.0973732,9.724473660145183,-0.9353842564196003,0.6548412785695962,0.011678593035238964,0.008407485540389047,0.004107487005079717
26,1703151642.513437,9.728852860687434,-0.9320260549421122,0.6565925130383882,0.010525310527642082,0.008071362118250257,0.004209052865450618
27,1703151642.820648,9.731516963268048,-0.9304038364449262,0.65758869659455,0.008671900599034697,0.0052804714277453835,0.003242669723115037
28,1703151643.040085,9.731127708845207,-0.931030491830495,0.6578861251237361,-0.0017738768111823318,-0.002855740081132143,0.0013554157382657849
29,1703151643.2085636,9.729843573555124,-0.9322644414693608,0.6578377220181525,-0.007621953985335206,-0.0073240782651855995,-0.0002872954636125827
30,1703151643.3550131,9.72573759228036,-0.933131278258009,0.6575649305387931,-0.028036827899641605,-0.005919012346641998,-0.0018626991326767064
31,1703151643.4629843,9.716337452173292,-0.9351956315648272,0.6568964482487141,-0.08706155766772739,-0.01911948252058191,-0.006191302340675024
32,1703151643.5572119,9.706031980954899,-0.9371792117683568,0.6561430941949893,-0.10936791792193835,-0.021050957524777678,-0.007995050645222233
33,1703151643.6592803,9.683002384256438,-0.9384246604186232,0.657580415293945,-0.22562900204795103,-0.012202095405359046,0.014081936797508458
34,1703151643.7420707,9.64444515810357,-0.9394279350533251,0.6613307082613927,-0.46572112116377523,-0.012118252123637726,0.04529865915581394
35,1703151643.8131895,9.617789850519616,-0.9402306286926257,0.6639226879083697,-0.37479957096224265,-0.011286653912224866,0.03644575687487577
36,1703151643.9106443,9.597894536704557,-0.9422025660208408,0.6647283373287142,-0.20414917081322148,-0.020234381532903356,0.008266904591621847
37,1703151643.9874089,9.585265559630873,-0.943590045156487,0.6651480585133154,-0.16451567224701194,-0.018074469642136756,0.005467641000383825
38,1703151644.060356,9.576380217762335,-0.9445435433011686,0.6653252542275577,-0.12180540374483481,-0.01307110386986162,0.002429101303526415
39,1703151644.1526165,9.568741887864752,-0.9459922141259774,0.6672809429525446,-0.08279081177756417,-0.015701944691122346,0.02119744228082168
40,1703151644.2218227,9.563518443021628,-0.9471228564435756,0.6691247928042018,-0.07547650341504185,-0.016337289146977102,0.026642827445310574
41,1703151644.2790077,9.559186488286004,-0.9481897431689367,0.6707129095211999,-0.07575342639992518,-0.018656779666245727,0.02777159277456421
42,1703151644.3718207,9.558674406648953,-0.9460228544728794,0.6718814659480099,-0.005517347293792415,0.02334681937040613,0.01259043709559288
43,1703151644.4416375,9.55861503851934,-0.9441639305951373,0.6726738849081219,-0.0008503412644945271,0.02662572816625605,0.0113499708505305
44,1703151644.4957469,9.558508486894596,-0.9429187156851792,0.6732154131034987,-0.0019691911728665617,0.023012940580552244,0.010008036430692488
45,1703151644.5449276,9.559429792675257,-0.9410738140454696,0.6735887865781698,0.01873305824175187,0.03751268101474308,0.007591862760177334
46,1703151644.6156228,9.562117802899577,-0.9397720405679042,0.6720961168887981,0.03802254857531478,0.018413897699108738,-0.02111417034709769
47,1703151644.666393,9.56762479269968,-0.939016445894009,0.6693991660618835,0.10846876366090001,0.014882617016038257,-0.05312065801250589
48,1703151644.7150064,9.571698576606883,-0.9392082293279738,0.6665358038455085,0.08379976428091382,-0.0039450807714216515,-0.058900787142608844
49,1703151644.795018,9.576561416070794,-0.9333447591700713,0.6642608079414776,0.06077667595819832,0.07328274528125105,-0.028433323759018966
50,1703151644.8662672,9.581059667658204,-0.9245333793450264,0.6624096926015104,0.06313402319655465,0.12366979646603048,-0.0259808408982894
51,1703151644.97879,9.541098858099827,-0.9317560655535726,0.6614163034637307,-0.3551350941804558,-0.06418862318494345,-0.008828333282083876
52,1703151645.0699775,9.489253635446431,-0.9438913273405953,0.6608967365380379,-0.5685563883933578,-0.13308035457700146,-0.005697788140970995
53,1703151645.13232,9.454246659926737,-0.9521225702895704,0.6605526019556809,-0.5615275082898563,-0.132032809880022,-0.0055200722621298265
54,1703151645.2227404,9.427693904639343,-0.9580553530369549,0.6616003036256828,-0.29365862637920054,-0.06561325984238896,0.011586994642850372
55,1703151645.293157,9.408428652027105,-0.9618634131901088,0.6628928991799744,-0.2735892997522215,-0.05407894366533886,0.018356380769014146
56,1703151645.3419359,9.393682342232141,-0.9644630179837197,0.6647403527503197,-0.30230998205341847,-0.05329377243728414,0.037874130101781
57,1703151645.3876145,9.382835612306419,-0.9663295657531751,0.6662631085203629,-0.237457501510399,-0.04086261691955633,0.03333629426021696
58,1703151645.4639452,9.374553317553,-0.9659794524261317,0.6674857298764116,-0.10850547553191837,0.004586798003683687,0.01601743424777084
59,1703151645.5195367,9.364527459232376,-0.9655454564633644,0.669289500673935,-0.18034849403703282,0.00780686458956046,0.03244683263198823
60,1703151645.5726647,9.357683538633653,-0.9645478439842092,0.6706570845400543,-0.12881945629234304,0.018777526024953698,0.02574129952655484
61,1703151645.6303048,9.352882986435908,-0.963779350204544,0.6716104886781912,-0.08328497387992106,0.013332629607979443,0.016540646882047663
62,1703151645.6964033,9.351482542484614,-0.96461394928284,0.6703006961679279,-0.02118724292460014,-0.012626605584729222,-0.019815782038355028
63,1703151645.7572355,9.35255762717197,-0.9663548975226862,0.6679148386197886,0.017672936223602,-0.028618831216974082,-0.03922026681503999
64,1703151645.82005,9.353176215533656,-0.9685051975599078,0.665395230224777,0.009847863418287563,-0.034232556553742806,-0.04011190781867247
65,1703151645.8942013,9.358482990840484,-0.9664990861500462,0.6628047124274571,0.07156687629304397,0.0270543067679751,-0.03493557876799365
66,1703151645.955788,9.363506667995773,-0.9643650274235704,0.6607884548498137,0.08157092050009046,0.03465133792218045,-0.03273856609206577
67,1703151646.019045,9.366716493825423,-0.9629873540576258,0.6593952684495663,0.050742444280884876,0.021778911915705683,-0.022024149296334335
68,1703151646.1053708,9.372966980248668,-0.9562914986562384,0.6591895854090267,0.07240590430451023,0.07756507775566666,-0.0023826412125281383
69,1703151646.182766,9.381939961543655,-0.94649700824094,0.6597897132841736,0.11593717970139579,0.12655165078707026,0.007754070917721798
70,1703151646.2957528,9.387515409831634,-0.9392412539632279,0.6582781817950024,0.049346013315155736,0.0642177146493147,-0.013377947231925121
71,1703151646.3729944,9.391486028610489,-0.9332385106727475,0.6569634443175274,0.05140514615826865,0.07771380567708881,-0.01702109317300212
72,1703151646.441179,9.394305049489978,-0.9287742087241726,0.6554728091771791,0.04134394413355832,0.06547374363210805,-0.02186175221846959
73,1703151646.5130851,9.396302330178672,-0.925868585289734,0.6543270605789185,0.027776238351023153,0.04040858629941846,-0.015933957773573374
74,1703151646.6071925,9.382651916859505,-0.9254127533855624,0.6536279389111125,-0.145051450252049,0.004843741887171107,-0.007428977383088097
75,1703151646.6919723,9.366797318197625,-0.92557362766267,0.6531941606192694,-0.1870092875709194,-0.0018975556929562956,-0.005116532499580097
76,1703151646.7505846,9.354308178006452,-0.9260227087710888,0.6529125099158908,-0.2130803645506273,-0.007661885832806043,-0.004805313547066257
77,1703151646.7956755,9.344962483546228,-0.9265427819412072,0.6527290620378651,-0.20726336368695836,-0.011533879591382287,-0.004068400098319902
78,1703151646.8789384,9.285617275116515,-0.9260167660365267,0.6590558394040277,-0.712744738703946,0.006317528886593332,0.07598553278356751
79,1703151646.9416723,9.24058634287696,-0.9263224276204256,0.6638832826082576,-0.7178087191110553,-0.0048723519391674465,0.07695112338726566
80,1703151646.9956539,9.200113435671982,-0.9256140794029885,0.6684713929870759,-0.7497545506325319,0.013122044748755623,0.08499405831910119
81,1703151647.0456333,9.172207327615055,-0.9252089745487752,0.6716360151996278,-0.5583516624493748,0.008105428688045375,0.06331847027174275
82,1703151647.1510031,9.147279910117614,-0.9218715460428238,0.6716038865481299,-0.2365707822306596,0.0316734805108815,-0.0003049132633840687
83,1703151647.2250583,9.130573486979289,-0.9196231651558173,0.6715655136745987,-0.22559420944197123,0.030360880035719993,-0.0005181658573232535
84,1703151647.2836823,9.11841723807858,-0.9173971077556221,0.6711905817833136,-0.20735949191799205,0.037971757180608925,-0.0063955326281778255
85,1703151647.3265188,9.108870310009523,-0.9159542337988824,0.6706117980493131,-0.22286937973582618,0.033683339965431686,-0.01351148462257259
86,1703151647.4414525,9.082215301293711,-0.9056509947895037,0.6730219138888953,-0.23191633046187543,0.08964504226589469,0.02096961315838434
87,1703151647.526847,9.06310260942092,-0.8972151382970014,0.674913085028031,-0.22381673499404722,0.09878701909687723,0.02214631787576162
88,1703151647.6069677,9.046801664479114,-0.8905945756193545,0.6765943141237584,-0.2034545904437012,0.08263225677383795,0.02098367783796354
89,1703151647.7152443,9.001658234972135,-0.8823815761344016,0.6785323221238135,-0.41692689989945775,0.0758520221333185,0.017898677089175034
90,1703151647.7999818,8.96333471626727,-0.8769825625962921,0.6800096182868113,-0.45226140651884017,0.06371454237707085,0.01743378643457954
91,1703151647.8683407,8.936580176872358,-0.8732134596547929,0.6810264214481584,-0.3913834206510726,0.05513697620638401,0.014874481430711853
92,1703151647.9361427,8.914606602905858,-0.8701553891127111,0.6818026497313007,-0.3240846789951099,0.04510298650032724,0.011448465067749668
93,1703151648.0169044,8.867337915097142,-0.8702484797089971,0.6851831661697547,-0.5852861535012124,-0.0011526581242930875,0.041857930795903574
94,1703151648.0796251,8.81884638311003,-0.8715204974021113,0.6888971679175554,-0.7731334875876139,-0.020280643548484655,0.05921485683204991
95,1703151648.144211,8.78592345623267,-0.8724429650551827,0.691424190530617,-0.5097539024390368,-0.014282797145543834,0.03912652247955719
96,1703151648.208956,8.760303757018345,-0.8735166365364297,0.6934235370384285,-0.3957018960577335,-0.01658309246015756,0.03088034708756784
97,1703151648.2896824,8.705301041263647,-0.8751376309143497,0.6959631920561457,-0.6813474389478562,-0.02008010609640303,0.03146003644347029
98,1703151648.350361,8.65822184142949,-0.8766561435205396,0.6979903348141433,-0.7758766082442452,-0.025025455288471755,0.0334078032983264
99,1703151648.4182596,8.621660823460067,-0.8777615501947635,0.6995083206722921,-0.5384656740413959,-0.0162802783670756,0.022356688180207786
100,1703151648.4805338,8.593073146158504,-0.8789011693025155,0.7006337464001606,-0.45906120382949267,-0.01830001486280644,0.018072097428768315
101,1703151648.5550213,8.551493432412585,-0.8756797136723447,0.6947387576776958,-0.5582110141806657,0.04324830193503069,-0.0791406995598571
102,1703151648.616144,8.512381367275166,-0.8717660232989608,0.6876508210163846,-0.6398947261314228,0.06403010991213913,-0.11596251112773459
103,1703151648.6791291,8.483007847198303,-0.8690861365146649,0.6821134618931385,-0.4663560417461903,0.04254789312897432,-0.08791526775431749
104,1703151648.7758427,8.392849028176391,-0.8554766116609902,0.6882311821248465,-0.9322253769515357,0.14071994924606016,0.06325608643677913
105,1703151648.851161,8.325570989805476,-0.8440884086345235,0.6934975681130772,-0.8932491277564464,0.1512009366863815,0.06992169813990147
106,1703151648.9212055,8.268275450595219,-0.8349001440537916,0.6986595089567902,-0.8179874919729083,0.13117749834582057,0.07369514455508358
107,1703151649.0161495,8.203831662703172,-0.8295503125698408,0.703086525501504,-0.6787557689410132,0.056347230685395634,0.04662765981346977
108,1703151649.0856247,8.157158339519166,-0.8264357183380131,0.7061676824479082,-0.6717985796979031,0.04483031930312912,0.04434903536352419
109,1703151649.1451364,8.122685588367844,-0.8246059171024785,0.7083207999229586,-0.5792604384639758,0.030746935785455433,0.03617975737379873
110,1703151649.1873662,8.099210960241734,-0.8234221905761853,0.7097707452249241,-0.5558770735235221,0.02803053721461127,0.03433457377453873
111,1703151649.2719128,8.065621186348261,-0.8283387019480598,0.7128017654978621,-0.3972931779356968,-0.058151520563482786,0.035850306121204885
112,1703151649.333382,8.036392404571622,-0.8338432939327792,0.7156310114315249,-0.47550382561821003,-0.08955058637761462,0.04602714117037219
113,1703151649.381446,8.009356729488976,-0.8402474290558841,0.7183231683673345,-0.5624933165100339,-0.13324184411011852,0.05601192789748723
114,1703151649.4337895,7.990393923704907,-0.8447927536291475,0.7202259883901139,-0.3622754886303196,-0.0868362888653213,0.03635248187307294
115,1703151649.5226448,7.915137814568546,-0.8495610423447136,0.7244915220867569,-0.8469515881333843,-0.053663546344251786,0.04800541218603541
116,1703151649.5968027,7.850057063197809,-0.852567987293848,0.7281106740927726,-0.8775963805327428,-0.04054784169268344,0.048803288747913245
117,1703151649.6662257,7.801231007711606,-0.8545969858400964,0.7307751554134243,-0.7033127842476128,-0.029226620962644476,0.03838040483800308
118,1703151649.762859,7.741878670198496,-0.8532363147704202,0.730870925863479,-0.6142008503135602,0.014080748341336555,0.0009910695066647098
119,1703151649.8453023,7.695237726165677,-0.850869127892105,0.7304052113544274,-0.5657340196436847,0.02871292971631734,-0.00564891098745295
120,1703151649.9195411,7.6577846990140515,-0.8489542030616238,0.7296978856992106,-0.5044941280562975,0.025794132173506602,-0.009527711558155535
121,1703151650.0039432,7.601759411370832,-0.8373478722712131,0.7338383458243811,-0.6637903326001275,0.13751237164002764,0.04905637292050844
122,1703151650.07721,7.561688652345438,-0.8291654959041668,0.736963562647193,-0.5469160563458375,0.1116792674520193,0.04265532526785315
123,1703151650.1876523,7.517339987572078,-0.8215735821534588,0.7423943780524822,-0.4015546998429799,0.06874093420802578,0.04917328314433297
124,1703151650.2677224,7.484640955056046,-0.8174117950549121,0.7467731367531074,-0.4083804777247415,0.051976846796915714,0.054686620135503156
125,1703151650.3237643,7.462172158082077,-0.8145596680303635,0.7499868983594346,-0.40092813667794547,0.05089271022591281,0.05734563599664905
126,1703151650.401595,7.446096637996493,-0.8121169793233495,0.7524685376333222,-0.2065444765659442,0.03138460576813246,0.03188505766045273
127,1703151650.4961662,7.422815313950583,-0.8133091510077397,0.7529179501252024,-0.24617796241379633,-0.012606086987658657,0.00475211166324509
128,1703151650.5686092,7.401992163861574,-0.8146061009319294,0.7526175473305937,-0.28744181864264373,-0.0179030378835096,-0.004146746541159305
129,1703151650.6274555,7.384030404605833,-0.8158246960150509,0.7520321156607757,-0.30523208785948364,-0.02070812308419058,-0.009948498269762726
130,1703151650.7286491,7.309996024748817,-0.8214874250680467,0.7560399906442096,-0.7316108057775419,-0.055959322862748836,0.03960598645857169
131,1703151650.8214643,7.240564875946895,-0.8277520520832388,0.7601620530399705,-0.7480582723757024,-0.06749572984068128,0.0444115202989758
132,1703151650.9055672,7.175450427570869,-0.8351360652408669,0.7642626258296346,-0.7742238656548843,-0.0877973990953795,0.048756633831544965
133,1703151650.9915578,7.096142988753801,-0.8591214869284982,0.762918642479347,-0.9222796062344456,-0.2789305215171685,-0.015629409467476794
134,1703151651.1522763,6.873720625746028,-1.053930809883337,0.7600317211189512,-1.383925588194301,-1.212115558931397,-0.01796260181633283
135,1703151651.3015232,6.68479128250836,-1.165489033236356,0.7644055640298998,-1.265884275646494,-0.7474741527259529,0.029306082740956554
136,1703151651.4054215,6.553075039123399,-1.2387517087797444,0.7683177110220125,-1.2677422065085802,-0.7051384366971842,0.037653623672455644
137,1703151651.494846,6.454627821441107,-1.284877393264129,0.7725325905747524,-1.1008962469105068,-0.5158052622564953,0.04713332880331677
138,1703151651.684647,6.380806996138614,-1.322799251375515,0.7643337216124663,-0.38893806657037744,-0.19979801247359633,-0.04319719034823343
139,1703151651.8510659,6.336637562618411,-1.3224887102525849,0.7534165139821826,-0.26541133548256607,0.001866021988292464,-0.06560081092207636
140,1703151652.0064275,6.2424529061674034,-1.3942018008804835,0.7551829381496331,-0.6062284676537549,-0.4615881044772953,0.01136975656769671
141,1703151652.1142704,6.173947058234752,-1.4398485917704027,0.7575244789474506,-0.635237311159011,-0.42327108681957615,0.021712512511880677
142,1703151652.203839,6.1179754638411294,-1.4780283012400703,0.7606219569449196,-0.6249018634350415,-0.42626213977785465,0.03458218036375965
143,1703151652.3490117,6.076039240195738,-1.5470601708737035,0.7680498222559882,-0.28887148681841807,-0.47551584490641474,0.051165753846581875
144,1703151652.465449,6.0537956351477895,-1.5888524907030523,0.7755946596551982,-0.1910348250050767,-0.3589251152385613,0.06479735138000065
145,1703151652.647446,5.942869155127848,-1.4815894318088556,0.7835200252444494,-0.6094967955113113,0.5893677565627365,0.04354672508345912
146,1703151652.8486423,5.854030194973457,-1.38370362999661,0.789259088406795,-0.4415533576868307,0.4865185768152892,0.02852467661605385
147,1703151653.0491915,5.780634629790647,-1.2338169071182536,0.7964734660186125,-0.3659730000671912,0.7473815823258974,0.03597311924280672
148,1703151653.3553934,5.641968951048927,-0.8049525073067054,0.8079698594907881,-0.452856964557544,1.400593370095535,0.03754513660778161
149,1703151653.58174,5.548134665756957,-0.5188254754968064,0.8157173776687066,-0.4145603678004585,1.2641107370902127,0.034228576211614806
150,1703151653.9611027,5.176095568532246,-0.6419612952060817,0.8250910414016229,-0.9806946702795339,-0.32458589167162155,0.024708967773651138
151,1703151654.2411487,4.8949786466917615,-0.7476607591384553,0.8317997595817995,-1.0038241421688379,-0.37743609674919454,0.023955773377774717
152,1703151654.4500706,4.702396394363586,-0.8213860777215246,0.8363282772541765,-0.9217906008215137,-0.352884572128883,0.021675647551040983
153,1703151654.7681818,4.508617398068437,-0.8117695916955843,0.8493864620860515,-0.6091549361079606,0.03022995289846819,0.0410491224489118
154,1703151655.0088174,4.3690222052014,-0.7928534731343628,0.8597352770483638,-0.580110230786897,0.07860896696202546,0.04300616169409306
155,1703151655.2996826,4.154524008695714,-0.684402619413328,0.8715294769297186,-0.7374488564920371,0.3728560862750291,0.0405486822613589
156,1703151655.5208778,3.980255160446276,-0.6218563931075761,0.8804369797809651,-0.787850874458923,0.2827648176027426,0.04026987026708925
157,1703151655.6905603,3.853976261879148,-0.5906590704008656,0.886668885848545,-0.7442069543005465,0.1838570400703199,0.036726863210445965
158,1703151655.9241695,3.922130667375092,-0.5563769451510946,0.924467827904734,0.2917453834645068,0.1467498939238475,0.16180416752944596
159,1703151656.0998735,3.999178216917525,-0.5419670328946479,0.9581217606938734,0.43850765206609876,0.08201243034436725,0.19153765613309154
160,1703151656.238314,4.052895803436193,-0.5329831782083537,0.9811350633702723,0.3880196672509326,0.06489331580068626,0.16623259951818806
161,1703151666.6384575,5.336123825828185,-1.3405580352393267,0.8500496987877824,0.12338560589785372,-0.077650356214089,-0.012604187916035731
162,1703151673.8926075,5.911360987581976,-1.7579223237179675,0.7772078099919961,0.07929766665842507,-0.05753455517721842,-0.01004140935347047
163,1703151678.7392342,6.293045169779664,-2.0367722896360765,0.7288244094482234,0.07875254299752922,-0.05753485461299909,-0.009982902120152948
164,1703151681.9898167,6.539450385150687,-2.224531464594765,0.6968497701350939,0.07580340405504042,-0.057761701930714456,-0.009836587670101623
165,1703151684.2460496,6.7847422747112205,-2.430876786477128,0.6712706660353625,0.1087174472097714,-0.09145568032812157,-0.011337084583669131
