Frame,hayashide_CentreOfMass_X,hayashide_CentreOfMass_Y,hayashide_CentreOfMass_Z,hayashide_LHeadAngles_X,hayashide_LHeadAngles_Y,hayashide_LHeadAngles_Z,hayashide_LNeckAngles_X,hayashide_LNeckAngles_Y,hayashide_LNeckAngles_Z,hayashide_RHeadAngles_X,hayashide_RHeadAngles_Y,hayashide_RHeadAngles_Z,hayashide_RNeckAngles_X,hayashide_RNeckAngles_Y,hayashide_RNeckAngles_Z,robot_X,robot_Y,robot_Z
1954,-1874.62,-651.193,969.065,11.911,-2.89518,114.62,,,,,,,,,,-806.067566,803.065247,1124.373047
1955,,,,11.9627,-2.95926,114.331,,,,,,,,,,-808.303284,800.727295,1124.587158
1956,-1890.21,-640.511,968.61,11.9095,-2.98017,114.035,,,,,,,,,,-811.189636,798.012695,1125.135376
1957,-1898.03,-634.873,968.384,11.9347,-3.0121,113.814,,,,,,,,,,-812.573547,795.942932,1125.29248
1958,-1905.87,-629.14,968.665,12.0212,-3.08998,113.489,,,,,,,,,,-810.156311,795.904419,1124.785889
1959,-1913.74,-623.151,969.506,12.0792,-3.10084,113.306,,,,,,,,,,-806.314087,797.043579,1123.835815
1960,-1921.71,-617.055,971.027,12.246,-3.05585,113.086,,,,,,,,,,-804.336792,796.952332,1123.316406
1961,-1929.83,-610.951,972.851,12.2725,-2.93337,112.889,,,,,,,,,,-805.565308,793.703186,1123.59021
1962,-1938.09,-604.779,974.476,12.2289,-2.77219,112.717,,,,,,,,,,-808.980835,787.601196,1124.123291
1963,-1946.49,-598.703,975.942,12.2302,-2.61448,112.566,,,,,,,,,,-811.803162,780.857849,1124.435547
1964,,,,12.1368,-2.4046,112.575,,,,,,,,,,-813.934631,774.729675,1124.864624
1965,-1963.57,-586.174,977.433,12.2024,-2.20866,112.602,,,,,,,,,,-816.220886,769.469116,1125.243896
1966,,,,12.1831,-2.01999,112.728,,,,,,,,,,-818.547546,765.969788,1125.436523
1967,-1980.74,-574.178,978.143,12.2911,-1.90309,112.858,,,,,,,,,,-820.320801,763.640747,1125.550903
1968,,,,12.4509,-1.81346,113.049,,,,,,,,,,-822.497253,761.447571,1125.645508
1969,-1997.51,-563.128,979.533,12.4937,-1.6843,113.177,,,,,,,,,,-823.723022,760.329285,1125.555054
1970,-2006.02,-557.739,980.533,12.4308,-1.49553,113.287,,,,,,,,,,-823.021179,760.784058,1125.166138
1971,-2014.55,-552.403,981.531,12.405,-1.36194,113.535,,,,,,,,,,-822.349915,761.05957,1124.744385
1972,-2023.15,-546.918,982.568,12.2345,-1.14135,113.714,,,,,,,,,,-822.615906,759.488892,1124.577393
1973,-2031.85,-541.584,983.6,12.1178,-1.03127,113.47,,,,,,,,,,-823.689941,756.145203,1124.512817
1974,-2040.58,-536.075,984.433,11.9297,-0.979151,113.724,,,,,,,,,,-824.173889,751.897217,1124.529907
1975,-2049.35,-530.75,985.059,11.7834,-0.881897,114.729,,,,,,,,,,-825.813171,746.431396,1124.763428
1976,-2058.13,-525.745,985.559,11.6177,-1.00159,115.032,,,,,,,,,,-828.652832,740.293457,1125.093018
1977,-2066.95,-520.904,985.789,11.5964,-1.34889,114.763,,,,,,,,,,-830.119751,735.781677,1125.278076
1978,-2075.95,-516.211,985.97,11.5299,-1.57477,115.073,,,,,,,,,,-831.465393,732.511108,1125.392212
1979,-2084.87,-511.711,986.011,11.4782,-1.83568,115.251,,,,,,,,,,-833.665222,729.267761,1125.36853
1980,-2094.1,-507.366,986.021,11.4734,-2.05001,115.381,,,,,,,,,,-835.567017,726.127625,1125.587891
1981,-2103.36,-502.937,985.995,11.4832,-2.18028,115.634,,,,,,,,,,-837.596985,722.418396,1125.787231
1982,-2112.62,-498.677,985.993,11.5635,-2.22462,115.884,,,,,,,,,,-839.742554,718.599976,1125.69397
1983,-2121.84,-494.739,985.867,11.5759,-2.24294,116.24,,,,,,,,,,-840.113647,716.286377,1125.713745
1984,-2131.21,-490.677,985.788,11.6604,-2.29813,116.576,,,,,,,,,,-841.210205,713.860901,1125.699829
1985,-2140.66,-487.271,985.517,11.6892,-2.32508,117.009,,,,,,,,,,-842.804688,711.179016,1125.633789
1986,-2150.12,-483.62,985.229,11.7127,-2.37216,117.501,,,,,,,,,,-842.814514,708.783752,1125.528442
1987,-2159.65,-480.368,984.886,11.7614,-2.41166,118.007,,,,,,,,,,-842.665039,705.863586,1125.383545
1988,-2170.3,-477.136,984.056,11.7759,-2.45181,118.51,,,,,,,,,,-844.018616,701.870239,1125.422729
1989,-2178.79,-474.183,983.748,11.7374,-2.44882,119.002,,,,,,,,,,-845.813049,697.70697,1125.771729
1990,-2189.66,-471.532,982.877,11.7754,-2.42851,119.776,,,,,,,,,,-848.914612,694.688843,1126.319824
1991,-2199.22,-468.984,982.124,11.7471,-2.39004,120.308,,,,,,,,,,-852.109924,694.272644,1126.572754
1992,-2209.45,-466.6,981.347,11.7944,-2.34489,120.834,,,,,,,,,,-852.597229,697.596008,1126.349365
1993,-2219.66,-464.238,981.025,11.8696,-2.25803,121.393,,,,,,,,,,-853.038818,702.016846,1125.831543
1994,-2229.67,-462.428,981.276,12.1531,-2.26204,121.939,,,,,,,,,,-853.940125,705.680115,1125.371216
1995,-2239.85,-460.138,981.979,12.3031,-2.19982,122.412,,,,,,,,,,-853.289124,708.243835,1124.906982
1996,-2250.01,-457.998,982.67,12.379,-2.17694,122.78,,,,,,,,,,-852.286743,708.454163,1124.762695
1997,-2260.4,-455.928,983.334,12.3425,-2.06003,123.553,,,,,,,,,,-854.065491,705.108032,1125.127197
1998,,,,12.3642,-2.23074,123.294,,,,,,,,,,-857.171936,699.910461,1125.504028
1999,-2279.86,-451.742,984.436,12.3606,-2.23621,123.536,,,,,,,,,,-858.599243,694.868896,1125.733398
2000,,,,12.3488,-2.27085,123.816,,,,,,,,,,-859.504822,689.19043,1125.84314
2001,-2299.56,-447.527,984.439,12.4391,-2.34528,124.163,,,,,,,,,,-860.370667,682.671875,1126.074097
2002,-2308.81,-445.374,984.318,12.3586,-2.50998,124.482,,,,,,,,,,-860.97644,676.108765,1126.280884
2003,-2318.07,-442.98,984.081,12.357,-2.70584,124.808,,,,,,,,,,-861.204407,670.473511,1126.240845
2004,,,,12.2912,-2.82525,125.122,,,,,,,,,,-860.574768,666.208557,1126.031372
2005,,,,12.1947,-2.98548,125.475,,,,,,,,,,-860.999023,662.400696,1125.976318
2006,,,,12.1864,-3.09744,125.802,,,,,,,,,,-863.332458,658.632446,1126.0896
2007,,,,11.9981,-3.14712,126.168,,,,,,,,,,-865.128845,655.646973,1126.17981
2008,,,,11.9551,-3.227,126.422,,,,,,,,,,-866.450806,652.972534,1126.237915
2009,,,,11.8759,-3.23232,126.784,,,,,,,,,,-868.376953,649.794617,1126.365723
2010,,,,11.7393,-3.22769,127,,,,,,,,,,-871.161621,645.793396,1126.613892
2011,,,,11.5631,-3.20713,127.194,,,,,,,,,,-872.906677,641.596375,1126.780762
2012,,,,11.5334,-3.1067,127.631,,,,,,,,,,-873.906494,637.387146,1126.859741
2013,,,,11.3996,-3.06289,127.859,,,,,,,,,,-875.25885,632.472961,1126.81543
2014,,,,11.3474,-3.10632,127.957,,,,,,,,,,-875.80896,627.786987,1126.919556
2015,,,,11.2646,-3.07737,128.127,,,,,,,,,,-876.811584,624.141235,1127.175049
2016,,,,11.1671,-3.0186,128.335,,,,,,,,,,-879.60437,621.997742,1127.393311
2017,,,,11.1298,-2.99774,128.538,,,,,,,,,,-881.732422,622.922424,1127.366699
2018,,,,11.0392,-2.94175,128.79,,,,,,,,,,-881.93634,626.476196,1127.052979
2019,,,,10.9078,-2.8661,129.039,,,,,,,,,,-881.731384,629.471252,1126.40271
2020,,,,10.8947,-2.81325,129.31,,,,,,,,,,-881.141663,629.653442,1126.085449
2021,,,,10.8508,-2.79123,129.535,,,,,,,,,,-882.68396,625.626526,1126.4823
2022,,,,10.7523,-2.78464,129.668,,,,,,,,,,-886.519958,618.519409,1126.94812
2023,,,,10.7626,-2.86012,129.788,,,,,,,,,,-888.817017,611.74823,1127.472412
2024,,,,10.6983,-2.8759,129.95,,,,,,,,,,-890.210876,605.036438,1127.932007
2025,,,,10.6696,-2.89986,130.08,,,,,,,,,,-891.226624,598.583252,1127.893188
2026,,,,10.6439,-2.95452,130.223,,,,,,,,,,-890.175293,594.677368,1127.733643
2027,,,,10.6184,-3.03178,130.329,,,,,,,,,,-889.817871,592.620789,1127.550537
2028,,,,10.6319,-3.13109,130.383,,,,,,,,,,-890.786255,591.567688,1127.30481
2029,,,,10.6017,-3.16936,130.468,,,,,,,,,,-890.638977,591.730225,1127.283936
2030,,,,,,,,,,,,,,,,-891.027588,590.371765,1127.108765
2031,,,,10.5913,-3.342,130.509,,,,,,,,,,-892.252563,587.373291,1126.927246
2032,,,,,,,,,,,,,,,,-893.22345,583.713928,1127.168335
2033,,,,10.7106,-3.56561,130.794,,,,,,,,,,-895.942017,579.228394,1127.662476
2034,,,,10.7015,-3.66716,130.873,,,,,,,,,,-899.38092,574.175537,1128.108643
2035,,,,,,,,,,,,,,,,-900.384338,569.875732,1128.340698
2036,,,,10.7353,-3.82538,131.046,,,,,,,,,,-900.400208,565.882141,1128.213135
2037,,,,10.7203,-3.93916,131.098,,,,,,,,,,-900.766174,562.3927,1128.123413
2038,,,,10.7068,-4.10524,131.119,,,,,,,,,,-901.366028,559.230957,1128.136841
2039,,,,10.6492,-4.15927,131.212,,,,,,,,,,-902.211853,555.858643,1128.116333
2040,,,,10.567,-4.24107,131.103,,,,,,,,,,-902.844788,552.357239,1128.083008
2041,,,,10.4941,-4.32531,131.052,,,,,,,,,,-903.009277,549.234924,1128.132568
2042,,,,10.6641,-4.38777,131.225,,,,,,,,,,-904.117249,546.239014,1128.120361
2043,,,,11.122,-4.33844,131.442,,,,,,,,,,-905.286133,543.729248,1128.115356
2044,,,,11.463,-4.354,131.417,,,,,,,,,,-906.218201,541.468262,1128.152344
2045,,,,11.7313,-4.32426,131.537,,,,,,,,,,-907.556458,538.88324,1128.248413
2046,,,,11.7139,-4.10451,131.779,,,,,,,,,,-909.143433,535.841309,1128.305542
2047,,,,11.9238,-4.0523,132.159,,,,,,,,,,-910.700623,532.690002,1128.525879
2048,,,,11.7928,-3.8776,132.57,,,,,,,,,,-912.647156,529.37854,1128.660645
2049,,,,11.8109,-3.86708,133.022,,,,,,,,,,-914.457153,526.309021,1128.701538
2050,,,,11.813,-3.92752,133.467,,,,,,,,,,-915.805237,523.258728,1128.774536
2051,,,,11.7776,-4.06216,133.798,,,,,,,,,,-917.028809,519.980774,1128.822876
2052,,,,11.7519,-4.26511,134.046,,,,,,,,,,-918.106262,516.606201,1128.89502
2053,,,,,,,,,,,,,,,,-919.103638,513.048767,1128.956543
2054,,,,,,,,,,,,,,,,-919.655884,509.612732,1128.993286
2055,,,,,,,,,,,,,,,,-920.40564,506.233643,1129.026855
2056,,,,,,,,,,,,,,,,-921.672424,502.668091,1129.017456
2057,,,,,,,,,,,,,,,,-922.385986,499.715393,1129.020752
2058,,,,,,,,,,,,,,,,-923.21521,496.718109,1129.132446
2059,,,,,,,,,,,,,,,,-924.949036,493.476074,1129.250488
2060,,,,,,,,,,,,,,,,-925.933899,490.506683,1129.336548
2061,,,,,,,,,,,,,,,,-926.946838,487.538025,1129.363403
2062,,,,,,,,,,,,,,,,-928.388916,484.452393,1129.417603
2063,,,,,,,,,,,,,,,,-929.126099,481.710205,1129.473511
2064,,,,,,,,,,,,,,,,-929.987244,479.046082,1129.518677
2065,,,,,,,,,,,,,,,,-931.372375,476.094421,1129.529297
2066,,,,,,,,,,,,,,,,-932.123779,473.147827,1129.605103
2067,,,,,,,,,,,,,,,,-932.848694,470.022156,1129.655396
2068,,,,,,,,,,,,,,,,-933.840881,466.798096,1129.649902
2069,,,,,,,,,,,,,,,,-934.349487,463.884552,1129.654541
2070,,,,,,,,,,,,,,,,-935.259155,460.950378,1129.643433
2071,,,,,,,,,,,,,,,,-936.132446,458.113098,1129.679321
2072,,,,,,,,,,,,,,,,-936.802856,455.252319,1129.761353
2073,,,,,,,,,,,,,,,,-937.932678,452.311768,1129.926758
2074,,,,,,,,,,,,,,,,-939.36322,449.17746,1129.99292
2075,,,,,,,,,,,,,,,,-940.075684,446.402649,1129.996704
2076,,,,,,,,,,,,,,,,-941.148621,443.610413,1130.101318
2077,,,,,,,,,,,,,,,,-942.675598,440.875977,1130.186646
2078,,,,,,,,,,,,,,,,-943.702759,438.514709,1130.256714
2079,,,,,,,,,,,,,,,,-944.484253,435.978516,1130.282104
2080,,,,,,,,,,,,,,,,-945.203186,433.211792,1130.261108
2081,,,,,,,,,,,,,,,,-946.017273,430.193787,1130.216675
2082,,,,,,,,,,,,,,,,-946.718445,427.036896,1130.28772
2083,,,,,,,,,,,,,,,,-947.814209,423.790985,1130.424561
2084,,,,,,,,,,,,,,,,-948.941406,420.773804,1130.526123
2085,,,,,,,,,,,,,,,,-949.778992,417.915588,1130.628418
2086,,,,,,,,,,,,,,,,-950.248657,415.359375,1130.635986
2087,,,,,,,,,,,,,,,,-951.046204,412.736664,1130.648071
2088,,,,,,,,,,,,,,,,-951.716736,410.333344,1130.590576
2089,,,,,,,,,,,,,,,,-952.332397,407.883606,1130.533813
2090,,,,,,,,,,,,,,,,-953.139038,405.532013,1130.595459
2091,,,,,,,,,,,,,,,,-954.141113,402.930878,1130.675903
2092,,,,,,,,,,,,,,,,-955.030945,400.447723,1130.765015
2093,,,,,,,,,,,,,,,,-955.879822,397.77536,1130.754028
2094,,,,,,,,,,,,,,,,-956.893066,394.957947,1130.775513
2095,,,,,,,,,,,,,,,,-957.816589,392.202026,1130.808228
2096,,,,,,,,,,,,,,,,-958.811646,389.625732,1130.951538
2097,,,,,,,,,,,,,,,,-959.712891,387.244598,1130.977905
2098,,,,,,,,,,,,,,,,-960.258911,384.916016,1131.040894
2099,,,,,,,,,,,,,,,,-960.980286,382.616272,1131.046021
2100,,,,,,,,,,,,,,,,-961.544617,380.206421,1131.040161
2101,,,,,,,,,,,,,,,,-962.197205,377.880798,1131.109985
2102,,,,,,,,,,,,,,,,-962.96228,375.575928,1131.206055
2103,,,,,,,,,,,,,,,,-963.423157,373.253571,1131.250366
2104,,,,,,,,,,,,,,,,-963.633423,371.003296,1131.260498
2105,,,,,,,,,,,,,,,,-963.932129,368.80658,1131.226074
2106,,,,,,,,,,,,,,,,-964.313232,366.629913,1131.208252
2107,,,,,,,,,,,,,,,,-964.777832,364.499908,1131.176147
2108,,,,,,,,,,,,,,,,-965.349365,362.396057,1131.177979
2109,,,,,,,,,,,,,,,,-965.889648,360.210144,1131.268799
2110,,,,,,,,,,,,,,,,-966.554016,358.202423,1131.330933
2111,,,,,,,,,,,,,,,,-967.246521,356.060272,1131.324341
2112,,,,,,,,,,,,,,,,-967.916199,353.960693,1131.325928
2113,,,,,,,,,,,,,,,,-968.680908,351.812469,1131.348999
2114,,,,,,,,,,,,,,,,-969.527405,349.778107,1131.434204
2115,,,,,,,,,,,,,,,,-970.122559,347.673065,1131.480591
2116,,,,,,,,,,,,,,,,-970.585754,345.517029,1131.541016
2117,,,,,,,,,,,,,,,,-971.112122,343.21933,1131.576294
2118,,,,,,,,,,,,,,,,-971.669861,340.949158,1131.622803
2119,,,,,,,,,,,,,,,,-972.150146,338.720978,1131.634155
2120,,,,,,,,,,,,,,,,-972.50415,336.501038,1131.650024
2121,,,,,,,,,,,,,,,,-972.760254,334.528778,1131.651367
2122,,,,,,,,,,,,,,,,-972.845703,332.567688,1131.687134
2123,,,,,,,,,,,,,,,,-973.051392,330.555084,1131.689331
2124,,,,,,,,,,,,,,,,-973.356201,328.445679,1131.676025
2125,,,,,,,,,,,,,,,,-973.710632,326.482513,1131.691162
2126,,,,,,,,,,,,,,,,-974.108704,324.499146,1131.687744
2127,,,,,,,,,,,,,,,,-974.435364,322.582184,1131.726562
2128,,,,,,,,,,,,,,,,-974.817383,320.795044,1131.820068
2129,,,,,,,,,,,,,,,,-975.4245,318.919312,1131.921753
2130,,,,,,,,,,,,,,,,-975.87207,317.139465,1131.932007
2131,,,,,,,,,,,,,,,,-976.207336,315.503204,1131.950195
2132,,,,,,,,,,,,,,,,-976.627014,313.908783,1131.908569
2133,,,,,,,,,,,,,,,,-976.981628,312.194366,1131.883179
2134,,,,,,,,,,,,,,,,-977.306824,310.250885,1131.939453
2135,,,,,,,,,,,,,,,,-977.618469,308.153778,1132.042603
2136,,,,,,,,,,,,,,,,-978.095825,306.484131,1132.173828
2137,,,,,,,,,,,,,,,,-978.513489,305.705017,1132.25
2138,,,,,,,,,,,,,,,,-978.732056,305.712311,1132.212524
2139,,,,,,,,,,,,,,,,-978.425476,305.86322,1132.111084
2140,,,,,,,,,,,,,,,,-978.112427,305.38208,1132.05835
2141,,,,,,,,,,,,,,,,-977.782654,304.036835,1132.026367
2142,,,,,,,,,,,,,,,,-977.403564,301.81131,1132.065308
2143,,,,,,,,,,,,,,,,-977.160339,299.266418,1132.151123
2144,,,,,,,,,,,,,,,,-976.810425,296.719086,1132.095337
2145,,,,,,,,,,,,,,,,-975.956909,294.547485,1132.025635
2146,,,,,,,,,,,,,,,,-975.183044,292.712341,1131.939819
2147,,,,,,,,,,,,,,,,-974.777222,291.080109,1131.89624
2148,,,,,,,,,,,,,,,,-974.479675,289.711212,1131.921509
2149,,,,,,,,,,,,,,,,-974.511353,288.733093,1131.966553
2150,,,,,,,,,,,,,,,,-975.322815,288.495361,1132.081543
2151,,,,,,,,,,,,,,,,-976.616455,288.742065,1132.275024
2152,,,,,,,,,,,,,,,,-977.328979,288.934723,1132.380127
2153,,,,,,,,,,,,,,,,-977.049744,288.116486,1132.416748
2154,,,,,,,,,,,,,,,,-976.317261,286.243225,1132.441284
2155,,,,,,,,,,,,,,,,-975.210938,283.627106,1132.444458
2156,,,,,,,,,,,,,,,,-974.476379,280.998657,1132.4375
2157,,,,,,,,,,,,,,,,-973.524048,278.738708,1132.44104
2158,,,,,,,,,,,,,,,,-972.0495,277.140289,1132.319824
2159,,,,,,,,,,,,,,,,-970.366272,275.87738,1132.245239
2160,,,,,,,,,,,,,,,,-969.026917,274.758881,1132.180542
2161,,,,,,,,,,,,,,,,-967.800903,273.385864,1132.10791
2162,,,,,,,,,,,,,,,,-966.613159,271.857178,1132.090454
2163,,,,,,,,,,,,,,,,-965.815857,270.382233,1132.143799
2164,,,,,,,,,,,,,,,,-965.282898,269.298218,1132.187744
2165,,,,,,,,,,,,,,,,-964.932312,268.519623,1132.286743
2166,,,,,,,,,,,,,,,,-964.568665,267.872192,1132.355835
2167,,,,,,,,,,,,,,,,-964.151489,266.973938,1132.47998
2168,,,,,,,,,,,,,,,,-963.482056,265.731293,1132.494507
2169,,,,,,,,,,,,,,,,-961.955078,264.452484,1132.282959
2170,,,,,,,,,,,,,,,,-959.376892,263.596069,1131.940186
2171,,,,,,,,,,,,,,,,-957.784424,263.069031,1131.773682
2172,,,,,,,,,,,,,,,,-958.477356,263.028351,1131.870605
2173,,,,,,,,,,,,,,,,-959.372314,263.912903,1132.075684
2174,,,,,,,,,,,,,,,,-959.680664,265.082581,1132.150269
2175,,,,,,,,,,,,,,,,-960.754578,265.899994,1132.287354
2176,,,,,,,,,,,,,,,,-962.118652,266.222504,1132.643677
2177,,,,,,,,,,,,,,,,-962.710754,265.969208,1132.976929
2178,,,,,,,,,,,,,,,,-961.854126,265.041382,1132.900635
2179,,,,,,,,,,,,,,,,-958.978821,263.536896,1132.635986
2180,,,,,,,,,,,,,,,,-956.166687,261.435974,1132.530396
2181,,,,,,,,,,,,,,,,-954.825317,259.247772,1132.459961
2182,,,,,,,,,,,,,,,,-952.902466,257.224121,1132.359619
2183,,,,,,,,,,,,,,,,-949.977661,255.817413,1132.322266
2184,,,,,,,,,,,,,,,,-947.574768,254.432617,1132.244141
2185,,,,,,,,,,,,,,,,-945.14032,252.951416,1132.12793
2186,,,,,,,,,,,,,,,,-942.518799,251.522339,1132.106079
2187,,,,,,,,,,,,,,,,-940.085632,250.074631,1132.065063
2188,,,,,,,,,,,,,,,,-938.094849,248.867233,1132.123535
2189,,,,,,,,,,,,,,,,-935.675293,248.134521,1132.152222
2190,,,,,,,,,,,,,,,,-933.842529,247.887085,1132.200317
2191,,,,,,,,,,,,,,,,-932.241272,247.693695,1132.275635
2192,,,,,,,,,,,,,,,,-930.05249,247.414764,1132.408936
2193,,,,,,,,,,,,,,,,-927.600586,246.976105,1132.434326
2194,,,,,,,,,,,,,,,,-924.884583,246.466888,1132.369141
2195,,,,,,,,,,,,,,,,-921.165222,246.124054,1132.27063
2196,,,,,,,,,,,,,,,,-917.52887,245.789444,1132.072266
2197,,,,,,,,,,,,,,,,-914.265076,245.448914,1131.94519
2198,,,,,,,,,,,,,,,,-911.022583,244.990036,1131.853394
2199,,,,,,,,,,,,,,,,-908.080444,244.409653,1131.773193
2200,,,,,,,,,,,,,,,,-905.494324,243.693695,1131.732544
2201,,,,,,,,,,,,,,,,-902.556091,243.013916,1131.765503
2202,,,,,,,,,,,,,,,,-900.311584,242.690628,1131.734741
2203,,,,,,,,,,,,,,,,-897.571045,242.854233,1131.482666
2204,,,,,,,,,,,,,,,,-893.299255,243.304443,1130.93457
2205,,,,,,,,,,,,,,,,-890.528625,243.165512,1130.655396
2206,,,,,,,,,,,,,,,,-892.414429,241.745834,1131.132568
2207,,,,,,,,,,,,,,,,-896.963501,240.226196,1132.255859
2208,,,,,,,,,,,,,,,,-899.086914,239.887054,1133.195557
2209,,,,,,,,,,,,,,,,-897.519836,239.21701,1133.13623
2210,,,,,,,,,,,,,,,,-892.124573,238.642059,1132.596436
2211,,,,,,,,,,,,,,,,-886.4776,238.372162,1132.245972
2212,,,,,,,,,,,,,,,,-881.76593,237.820312,1131.529663
2213,,,,,,,,,,,,,,,,-874.837524,238.302597,1130.708008
2214,,,,,,,,,,,,,,,,-869.040222,238.859314,1130.170898
2215,,,,,,,,,,,,,,,,-869.537231,238.389923,1130.479248
2216,,,,,,,,,,,,,,,,-873.297363,237.676529,1131.410156
2217,,,,,,,,,,,,,,,,-874.023621,238.377823,1132.143311
2218,,,,,,,,,,,,,,,,-872.45813,238.643814,1132.280884
2219,,,,,,,,,,,,,,,,-869.457947,237.82663,1132.096313
2220,,,,,,,,,,,,,,,,-863.754944,237.518951,1131.850464
2221,,,,,,,,,,,,,,,,-859.235107,237.349396,1131.41748
2222,,,,,,,,,,,,,,,,-855.279846,237.121094,1130.785156
2223,,,,,,,,,,,,,,,,-849.664001,237.805496,1130.296021
2224,,,,,,,,,,,,,,,,-846.779785,237.977753,1130.133667
2225,,,,,,,,,,,,,,,,-848.546326,237.027954,1130.846191
2226,,,,,,,,,,,,,,,,-849.276123,237.300186,1131.376465
2227,,,,,,,,,,,,,,,,-847.541321,239.194122,1131.871338
2228,,,,,,,,,,,,,,,,-846.123352,239.675308,1131.796021
2229,,,,,,,,,,,,,,,,-842.836426,239.532639,1131.64563
2230,,,,,,,,,,,,,,,,-838.750061,239.056824,1132.028076
2231,,,,,,,,,,,,,,,,-836.636658,237.767365,1131.942017
2232,,,,,,,,,,,,,,,,-831.92334,237.439468,1131.401978
2233,,,,,,,,,,,,,,,,-823.5578,238.633484,1131.033081
2234,,,,,,,,,,,,,,,,-817.221191,238.477356,1130.624023
2235,,,,,,,,,,,,,,,,-812.180908,236.994812,1130.114136
2236,,,,,,,,,,,,,,,,-804.471252,237.709412,1129.886108
2237,,,,,,,,,,,,,,,,-799.330872,238.313843,1129.824951
2238,,,,,,,,,,,,,,,,-798.173584,237.706573,1129.863892
2239,,,,,,,,,,,,,,,,-796.339844,237.84935,1130.158203
2240,,,,,,,,,,,,,,,,-794.343933,238.08078,1130.603271
2241,,,,,,,,,,,,,,,,-794.133118,236.898697,1130.763916
2242,,,,,,,,,,,,,,,,-790.920471,236.044235,1130.8479
2243,,,,,,,,,,,,,,,,-785.356384,235.701202,1130.798218
2244,,,,,,,,,,,,,,,,-781.262634,235.050186,1130.296875
2245,,,,,,,,,,,,,,,,-775.367859,235.673355,1129.905151
2246,,,,,,,,,,,,,,,,-770.001892,236.815842,1129.883301
2247,,,,,,,,,,,,,,,,-768.183411,236.549484,1129.905762
2248,,,,,,,,,,,,,,,,-766.170471,236.770813,1129.983521
2249,,,,,,,,,,,,,,,,-762.703613,237.797226,1130.140991
2250,,,,,,,,,,,,,,,,-760.536377,238.061646,1130.112183
2251,,,,,,,,,,,,,,,,-757.256714,238.063995,1130.013672
2252,,,,,,,,,,,,,,,,-751.884949,238.775879,1129.813232
2253,,,,,,,,,,,,,,,,-747.206604,238.322876,1129.495483
2254,,,,,,,,,,,,,,,,-742.98938,237.536804,1129.383545
2255,,,,,,,,,,,,,,,,-739.385376,236.89946,1129.474731
2256,,,,,,,,,,,,,,,,-736.6427,236.128616,1129.477051
2257,,,,,,,,,,,,,,,,-733.62616,235.990204,1129.596558
2258,,,,,,,,,,,,,,,,-730.530518,236.104431,1129.676758
2259,,,,,,,,,,,,,,,,-728.038635,236.410034,1129.658936
2260,,,,,,,,,,,,,,,,-723.979004,237.346176,1129.43396
2261,,,,,,,,,,,,,,,,-719.743225,237.943848,1129.271362
2262,,,,,,,,,,,,,,,,-717.295532,237.315887,1129.380127
2263,,,,,,,,,,,,,,,,-714.687378,237.128098,1129.455688
2264,,,,,,,,,,,,,,,,-710.574463,238.179459,1129.359497
2265,,,,,,,,,,,,,,,,-706.527527,239.131424,1129.18335
2266,,,,,,,,,,,,,,,,-702.609863,239.559128,1129.01355
2267,,,,,,,,,,,,,,,,-698.239014,239.842819,1128.920044
2268,,,,,,,,,,,,,,,,-693.927856,239.629181,1128.77356
2269,,,,,,,,,,,,,,,,-689.488953,239.424774,1128.66394
2270,,,,,,,,,,,,,,,,-685.146851,239.399612,1128.694458
2271,,,,,,,,,,,,,,,,-681.856995,239.266617,1128.671509
2272,,,,,,,,,,,,,,,,-678.549988,239.445938,1128.59436
2273,,,,,,,,,,,,,,,,-675.189087,239.544342,1128.587769
2274,,,,,,,,,,,,,,,,-672.008789,239.208939,1128.522827
2275,,,,,,,,,,,,,,,,-668.377747,239.076218,1128.46106
2276,,,,,,,,,,,,,,,,-664.068726,239.444534,1128.259766
2277,,,,,,,,,,,,,,,,-659.435791,240.498993,1127.95459
2278,,,,,,,,,,,,,,,,-656.21582,241.084106,1127.847778
2279,,,,,,,,,,,,,,,,-655.234192,241.021194,1128.027222
2280,,,,,,,,,,,,,,,,-654.508972,241.172592,1128.359741
2281,,,,,,,,,,,,,,,,-652.6698,241.980682,1128.532593
2282,,,,,,,,,,,,,,,,-650.01062,242.491699,1128.465088
2283,,,,,,,,,,,,,,,,-646.312622,243.00528,1128.405273
2284,,,,,,,,,,,,,,,,-641.952637,243.428909,1128.26416
2285,,,,,,,,,,,,,,,,-637.28479,243.315796,1127.961182
2286,,,,,,,,,,,,,,,,-632.151855,243.236053,1127.793335
2287,,,,,,,,,,,,,,,,-627.441956,243.005249,1127.630737
2288,,,,,,,,,,,,,,,,-623.358154,242.39473,1127.596558
2289,,,,,,,,,,,,,,,,-619.211975,242.220459,1127.611328
2290,,,,,,,,,,,,,,,,-615.080566,242.038101,1127.588257
2291,,,,,,,,,,,,,,,,-610.836914,241.628448,1127.581421
2292,,,,,,,,,,,,,,,,-606.260193,241.531357,1127.385376
2293,,,,,,,,,,,,,,,,-601.800049,241.566208,1127.326904
2294,,,,,,,,,,,,,,,,-597.906555,241.54332,1127.324219
2295,,,,,,,,,,,,,,,,-593.731262,242.083191,1127.304199
2296,,,,,,,,,,,,,,,,-589.812744,242.841797,1127.19751
2297,,,,,,,,,,,,,,,,-586.740601,243.145981,1127.150391
2298,,,,,,,,,,,,,,,,-583.4823,243.360321,1127.168701
