Frame,hayashide_CentreOfMass_X,hayashide_CentreOfMass_Y,hayashide_CentreOfMass_Z,hayashide_LHeadAngles_X,hayashide_LHeadAngles_Y,hayashide_LHeadAngles_Z,hayashide_LNeckAngles_X,hayashide_LNeckAngles_Y,hayashide_LNeckAngles_Z,hayashide_RHeadAngles_X,hayashide_RHeadAngles_Y,hayashide_RHeadAngles_Z,hayashide_RNeckAngles_X,hayashide_RNeckAngles_Y,hayashide_RNeckAngles_Z,robot_X,robot_Y,robot_Z
925,,,,9.69455,7.18707,8.70804,,,,9.69455,-7.18707,-8.70804,,,,-1102.007568,32.457764,1142.210693
926,,,,9.78938,7.13178,8.97405,,,,9.78938,-7.13178,-8.97405,,,,-1092.575317,34.256905,1142.115479
927,,,,9.93077,7.26494,9.1943,,,,9.93077,-7.26494,-9.1943,,,,-1085.348267,35.795517,1142.300537
928,,,,10.115,7.25319,9.50563,,,,10.115,-7.25319,-9.50563,,,,-1078.245972,36.894997,1142.004395
929,,,,10.2349,7.2742,9.79934,,,,10.2349,-7.2742,-9.79934,,,,-1072.030151,36.810024,1141.807251
930,,,,10.2742,7.07947,10.0618,,,,10.2742,-7.07947,-10.0618,,,,-1064.907715,35.2616,1141.92627
931,,,,10.2097,6.96555,10.356,,,,10.2097,-6.96555,-10.356,,,,-1056.631714,33.347717,1141.818359
932,,,,10.1305,6.84093,10.6196,,,,10.1305,-6.84093,-10.6196,,,,-1050.703735,31.660151,1141.748657
933,,,,9.9093,6.67723,10.8353,,,,9.9093,-6.67723,-10.8353,,,,-1044.104248,30.901499,1141.628662
934,,,,9.57897,6.46735,10.9858,,,,9.57897,-6.46735,-10.9858,,,,-1036.122559,31.2223,1141.659302
935,,,,9.22348,6.30581,11.1238,,,,9.22348,-6.30581,-11.1238,,,,-1028.770508,32.302444,1141.666016
936,,,,8.96586,6.26505,11.278,,,,8.96586,-6.26505,-11.278,,,,-1022.172791,33.887314,1141.607788
937,,,,8.64949,6.31172,11.3965,,,,8.64949,-6.31172,-11.3965,,,,-1015.537842,35.97023,1141.530151
938,,,,8.43492,6.35916,11.5185,,,,8.43492,-6.35916,-11.5185,,,,-1009.550781,38.426903,1141.415771
939,,,,8.18797,6.36201,11.5644,,,,8.18797,-6.36201,-11.5644,,,,-1004.590271,40.943401,1141.244507
940,,,,8.11087,6.53823,11.5994,,,,8.11087,-6.53823,-11.5994,,,,-998.941895,43.498745,1141.107056
941,,,,8.01054,6.4615,11.667,,,,8.01054,-6.4615,-11.667,,,,-993.496826,45.617062,1141.035156
942,,,,7.98887,6.57666,11.7051,,,,7.98887,-6.57666,-11.7051,,,,-988.076782,47.30434,1141.046997
943,,,,7.99627,6.55973,11.8452,,,,7.99627,-6.55973,-11.8452,,,,-982.163147,48.461639,1140.943726
944,,,,8.04818,6.6081,12.0145,,,,8.04818,-6.6081,-12.0145,,,,-976.474976,49.206852,1140.754639
945,,,,8.03104,6.64213,12.1477,,,,8.03104,-6.64213,-12.1477,,,,-971.336487,49.720798,1140.661621
946,,,,8.0855,6.63624,12.3317,,,,8.0855,-6.63624,-12.3317,,,,-966.202026,50.223763,1140.541992
947,,,,8.07629,6.6085,12.4594,,,,8.07629,-6.6085,-12.4594,,,,-960.984863,50.867447,1140.485352
948,,,,8.03599,6.54011,12.6004,,,,8.03599,-6.54011,-12.6004,,,,-955.578796,51.835102,1140.374756
949,,,,7.96532,6.42101,12.7506,,,,7.96532,-6.42101,-12.7506,,,,-949.230591,52.550827,1140.356689
950,,,,7.88656,6.36348,12.8227,,,,7.88656,-6.36348,-12.8227,,,,-942.665955,52.724354,1140.516724
951,,,,7.8648,6.33834,12.9555,,,,7.8648,-6.33834,-12.9555,,,,-937.046021,52.69141,1140.56311
952,,,,7.74508,6.27964,12.9029,,,,7.74508,-6.27964,-12.9029,,,,-932.408508,53.143833,1140.63501
953,,,,7.7697,6.23549,12.953,,,,7.7697,-6.23549,-12.953,,,,-928.871399,53.7775,1140.624634
954,1882.83,-383.13,925.977,7.75275,6.20167,12.9739,-10.1325,-6.90707,-8.75772,7.75275,-6.20167,-12.9739,,,,-927.046997,54.65081,1140.46106
955,1875.83,-382.64,926.371,7.79903,6.19281,12.8887,-10.1388,-7.0345,-8.76567,7.79903,-6.19281,-12.8887,,,,-926.907654,55.307018,1140.278931
956,1868.75,-381.901,926.568,7.86947,6.07026,12.934,-10.1493,-6.96399,-8.9237,7.86947,-6.07026,-12.934,,,,-927.781067,56.379536,1139.931763
957,1861.47,-381.276,926.716,7.98566,6.08788,12.7713,-10.2017,-7.09356,-8.91634,7.98566,-6.08788,-12.7713,,,,-928.765625,58.281052,1139.532593
958,1854.28,-380.499,926.674,8.01551,5.9378,12.7373,-10.1853,-7.08294,-9.13729,8.01551,-5.9378,-12.7373,,,,-928.05072,60.876991,1139.272583
959,1846.85,-379.7,926.536,8.10696,5.87989,12.6547,-10.1388,-7.08129,-9.24002,8.10696,-5.87989,-12.6547,,,,-924.900269,63.669456,1139.27478
960,1838.9,-378.812,926.011,8.21882,5.7915,12.5737,-9.59802,-6.97102,-9.30359,8.21882,-5.7915,-12.5737,,,,-920.924561,66.658409,1139.308105
961,1831.97,-377.504,925.95,8.27387,5.733,12.5957,-9.94541,-7.23643,-9.64218,8.27387,-5.733,-12.5957,,,,-917.525208,69.342072,1139.28418
962,1824.37,-376.288,925.53,8.30945,5.66929,12.5294,-9.78726,-7.28339,-9.8074,8.30945,-5.66929,-12.5294,,,,-913.007507,72.092728,1138.962891
963,1816.7,-375.045,925.094,8.32716,5.57478,12.4518,-9.60672,-7.22091,-9.89909,8.32716,-5.57478,-12.4518,,,,-906.107666,74.411598,1138.804688
964,1808.78,-373.74,924.733,8.22659,5.41119,12.3985,-9.25691,-7.11835,-10.1662,8.22659,-5.41119,-12.3985,,,,-897.343018,75.464584,1139.101318
965,1800.93,-372.196,924.74,8.22682,5.35803,12.231,-9.04378,-7.14657,-10.2441,8.22682,-5.35803,-12.231,,,,-887.348694,75.652962,1139.431885
966,,,,8.19689,5.31567,12.1987,,,,8.19689,-5.31567,-12.1987,,,,-878.99408,75.248672,1139.579834
967,,,,8.2881,5.24276,12.0983,,,,8.2881,-5.24276,-12.0983,,,,-873.362366,74.810272,1139.823975
968,1778,-367.715,926.596,8.4446,5.23125,12.1256,-9.15398,-7.51007,-10.8241,8.4446,-5.23125,-12.1256,,,,-870.123169,74.174934,1139.770264
969,1769.98,-366.48,926.9,8.56785,5.11928,12.0799,-8.83564,-7.3003,-10.9251,8.56785,-5.11928,-12.0799,,,,-870.135071,73.381561,1139.495728
970,1762.61,-365.47,927.595,8.71452,5.10133,11.9475,-9.07944,-7.33559,-11.0229,8.71452,-5.10133,-11.9475,,,,-872.087036,72.533669,1139.142822
971,1755.2,-364.397,928.06,8.84655,5.00015,11.9051,-9.2211,-7.33794,-11.3679,8.84655,-5.00015,-11.9051,,,,-873.01123,72.885704,1138.741577
972,1747.97,-363.215,928.55,8.86926,4.83907,11.7942,-9.38661,-7.28979,-11.6935,8.86926,-4.83907,-11.7942,,,,-873.065674,74.437202,1138.483398
973,1740.75,-362.06,928.998,8.90987,4.85557,11.7391,-9.47198,-7.43713,-12.0622,8.90987,-4.85557,-11.7391,,,,-871.79071,77.128571,1138.570923
974,1733.81,-360.989,929.486,8.85912,4.76775,11.6926,-9.5327,-7.473,-12.4124,8.85912,-4.76775,-11.6926,,,,-868.523499,80.38546,1138.551758
975,1726.84,-359.983,930.103,8.72047,4.64989,11.4877,-9.58406,-7.40222,-12.5148,8.72047,-4.64989,-11.4877,,,,-865.045959,84.186798,1138.42627
976,,,,8.57484,4.70922,11.3651,,,,8.57484,-4.70922,-11.3651,,,,-862.341736,88.295494,1138.286621
977,1713.42,-358.296,931.463,8.35703,4.67618,11.2105,-9.48522,-7.47913,-12.6373,8.35703,-4.67618,-11.2105,,,,-858.144592,92.321556,1138.227539
978,1707.24,-357.609,932.514,8.1769,4.74761,11.0875,-10.1211,-7.745,-12.5177,8.1769,-4.74761,-11.0875,,,,-852.810425,94.961601,1138.360229
979,1700.5,-357.171,933.195,7.88484,4.76531,11.1163,-9.91913,-7.69997,-12.5699,7.88484,-4.76531,-11.1163,,,,-847.822876,95.981941,1138.46521
980,1693.58,-356.465,933.816,7.60646,4.73997,11.1475,-9.7443,-7.72701,-12.6161,7.60646,-4.73997,-11.1475,,,,-843.361694,95.962738,1138.638306
981,1686.61,-355.696,934.307,7.38375,4.70583,11.1446,-9.66212,-7.74177,-12.6378,7.38375,-4.70583,-11.1446,,,,-838.986145,95.791138,1138.723877
982,1680.29,-355.52,934.442,7.16289,4.61245,11.2213,-9.5661,-7.73797,-12.8264,7.16289,-4.61245,-11.2213,,,,-836.598267,95.528168,1138.785767
983,1673.68,-355.188,934.561,7.01999,4.55399,11.2683,-9.58796,-7.71622,-12.9158,7.01999,-4.55399,-11.2683,,,,-837.170288,94.646477,1138.63208
984,1667.09,-355.04,934.558,6.89587,4.45247,11.3201,-9.64328,-7.65519,-12.9539,6.89587,-4.45247,-11.3201,,,,-838.397644,92.884521,1138.456421
985,1660.52,-354.945,934.465,6.85519,4.48429,11.5284,-9.78449,-7.70308,-13.0718,6.85519,-4.48429,-11.5284,,,,-839.799561,90.696869,1138.329102
986,1653.89,-354.938,934.29,6.84742,4.3968,11.6044,-9.94589,-7.63238,-13.0726,6.84742,-4.3968,-11.6044,,,,-842.649048,88.90287,1138.241943
987,1647.32,-355.079,934.169,6.72663,4.31599,11.7579,-10.0273,-7.56231,-13.2031,6.72663,-4.31599,-11.7579,,,,-845.626892,88.762444,1138.071655
988,1640.68,-355.3,933.921,6.65128,4.26678,11.883,-10.0809,-7.53236,-13.282,6.65128,-4.26678,-11.883,,,,-847.422241,90.655273,1137.951904
989,1633.99,-355.525,933.685,6.51751,4.24619,11.9251,-10.0766,-7.4985,-13.343,6.51751,-4.24619,-11.9251,,,,-847.23407,93.81279,1138.002563
990,1627.33,-355.927,933.488,6.31089,4.18567,12.036,-10.0152,-7.4293,-13.4437,6.31089,-4.18567,-12.036,,,,-846.624329,97.428352,1137.901367
991,1620.48,-356.299,933.226,6.12769,4.2005,12.1566,-9.90057,-7.37312,-13.5287,6.12769,-4.2005,-12.1566,,,,-847.275391,101.213013,1137.769287
992,1613.65,-356.787,933.004,5.98623,4.30901,12.2204,-9.80585,-7.44912,-13.5587,5.98623,-4.30901,-12.2204,,,,-846.808533,105.0522,1137.586182
993,1606.72,-357.298,932.685,5.80468,4.29766,12.2668,-9.67371,-7.3925,-13.5252,5.80468,-4.29766,-12.2668,,,,-844.066162,108.804543,1137.401123
994,1599.98,-358.032,932.291,5.57654,4.33149,12.4044,-9.4567,-7.40543,-13.6707,5.57654,-4.33149,-12.4044,,,,-840.161499,112.234009,1137.516357
995,1593.03,-358.754,931.922,5.45173,4.30285,12.4353,-9.35034,-7.39034,-13.7363,5.45173,-4.30285,-12.4353,,,,-835.214539,114.964806,1137.631592
996,1586.19,-359.748,931.435,5.3658,4.36528,12.5479,-9.23409,-7.40473,-13.8298,5.3658,-4.36528,-12.5479,,,,-830.077271,116.796356,1137.66394
997,1579.23,-360.608,931.086,5.38502,4.44679,12.6617,-9.25493,-7.51532,-13.8849,5.38502,-4.44679,-12.6617,,,,-826.099915,118.179276,1137.730225
998,1572.43,-361.624,930.657,5.40718,4.43598,12.8716,-9.23598,-7.52944,-14.0349,5.40718,-4.43598,-12.8716,,,,-822.431152,119.374641,1137.770142
999,1565.4,-362.67,930.276,5.54104,4.54518,13.0144,-9.34961,-7.71011,-14.0867,5.54104,-4.54518,-13.0144,,,,-819.344482,120.640762,1137.765625
1000,1558.5,-364.044,929.733,5.72813,4.69357,13.23,-9.47128,-7.87781,-14.1362,5.72813,-4.69357,-13.23,,,,-816.724243,122.183868,1137.753784
1001,1551.4,-365.414,929.172,5.88516,4.74976,13.3775,-9.58882,-7.92527,-14.0923,5.88516,-4.74976,-13.3775,,,,-814.156128,124.128777,1137.637329
1002,1544.33,-367.074,928.499,5.96193,4.72929,13.4489,-9.60703,-7.84242,-14.0249,5.96193,-4.72929,-13.4489,,,,-812.180054,126.743141,1137.598145
1003,1537.17,-368.79,927.901,6.063,4.7828,13.5475,-9.55653,-7.87836,-13.982,6.063,-4.7828,-13.5475,,,,-810.81604,129.692581,1137.593506
1004,1530.09,-370.478,927.312,6.18576,4.83781,13.7081,-9.45638,-7.97448,-13.9798,6.18576,-4.83781,-13.7081,,,,-810.003784,133.031998,1137.495361
1005,1522.71,-372.271,926.845,6.30165,4.92996,13.8374,-9.36089,-8.06864,-13.8645,6.30165,-4.92996,-13.8374,,,,-810.267029,136.311676,1137.436646
1006,1515.3,-374.382,926.659,6.44349,5.01098,14.0034,-9.26888,-8.12579,-13.8546,6.44349,-5.01098,-14.0034,,,,-810.997131,139.317413,1137.319336
1007,1507.54,-376.467,926.946,6.50339,5.04567,14.1288,-9.14634,-8.10594,-13.7691,6.50339,-5.04567,-14.1288,,,,-811.837158,141.978363,1137.150024
1008,1500.1,-378.624,927.521,6.61759,5.04297,14.3093,-9.10193,-8.13711,-13.7757,6.61759,-5.04297,-14.3093,,,,-812.645569,144.306168,1136.991821
1009,1492.6,-380.633,928.223,6.72143,5.11713,14.4825,-9.06954,-8.32075,-13.8537,6.72143,-5.11713,-14.4825,,,,-812.816528,146.17775,1136.885986
1010,1485.15,-382.734,929.029,6.76072,5.01203,14.5856,-9.02607,-8.37005,-13.8947,6.76072,-5.01203,-14.5856,,,,-812.467224,147.691177,1136.868408
1011,1477.67,-384.721,929.668,6.83006,4.90144,14.7499,-9.02996,-8.40662,-13.978,6.83006,-4.90144,-14.7499,,,,-811.60791,148.796997,1136.940918
1012,1470.24,-386.633,930.2,6.88554,4.80982,14.9479,-9.05635,-8.45207,-14.0153,6.88554,-4.80982,-14.9479,,,,-810.378723,149.832825,1136.90271
1013,1462.94,-388.628,930.557,6.90606,4.61885,15.0788,-9.13471,-8.29977,-13.892,6.90606,-4.61885,-15.0788,,,,-809.214905,150.759048,1136.947021
1014,1455.98,-390.427,930.521,6.91575,4.40974,15.181,-9.24282,-8.09654,-13.6198,6.91575,-4.40974,-15.181,,,,-808.029907,151.757141,1136.961304
1015,1449.14,-392.453,930.451,6.9906,4.19367,15.3634,-9.41189,-7.89978,-13.3374,6.9906,-4.19367,-15.3634,,,,-807.142883,153.050629,1136.918945
1016,1442.37,-394.454,930.314,7.13134,4.07365,15.5576,-9.72028,-7.69294,-12.9036,7.13134,-4.07365,-15.5576,,,,-806.521179,154.706772,1136.939697
1017,1435.47,-396.285,930.339,7.20861,3.94934,15.6663,-9.92377,-7.45133,-12.4403,7.20861,-3.94934,-15.6663,,,,-806.055786,156.807022,1136.962158
1018,1428.89,-397.965,930.364,7.26528,3.72132,15.7868,-10.1352,-7.14759,-12.1456,7.26528,-3.72132,-15.7868,,,,-806.407654,159.495987,1136.914185
1019,1422.67,-399.515,930.555,7.2218,3.59911,15.9116,-10.251,-7.08856,-12.0284,7.2218,-3.59911,-15.9116,,,,-806.614441,162.78186,1136.837646
1020,1416.33,-400.911,930.902,7.10463,3.45443,15.9867,-10.2855,-6.9872,-11.9869,7.10463,-3.45443,-15.9867,,,,-806.713623,166.209808,1136.700806
1021,1410.2,-402.033,931.44,6.97197,3.4004,16.0007,-10.3117,-7.02104,-11.9396,6.97197,-3.4004,-16.0007,,,,-806.936096,169.546936,1136.609985
1022,1404.07,-403.099,932.004,6.84527,3.29004,16.142,-10.3295,-6.96129,-12.037,6.84527,-3.29004,-16.142,,,,-806.817261,172.797623,1136.584839
1023,1397.98,-404.388,932.672,6.78094,3.31428,16.2782,-10.387,-6.97676,-12.0543,6.78094,-3.31428,-16.2782,,,,-807.140381,175.72998,1136.511108
1024,1391.84,-405.556,933.286,6.76331,3.33308,16.416,-10.4648,-6.98912,-12.058,6.76331,-3.33308,-16.416,,,,-808.00116,178.331833,1136.54834
1025,1385.79,-406.728,933.795,6.73223,3.45217,16.4646,-10.5611,-7.06998,-12.0056,6.73223,-3.45217,-16.4646,,,,-808.402344,180.816574,1136.598877
1026,1379.81,-407.84,934.164,6.7176,3.52467,16.5341,-10.6765,-7.1292,-11.9972,6.7176,-3.52467,-16.5341,,,,-808.37085,183.127136,1136.584473
1027,1373.75,-408.866,934.427,6.7392,3.54557,16.635,-10.7833,-7.17556,-12.0715,6.7392,-3.54557,-16.635,,,,-808.491028,185.407654,1136.515869
1028,1367.71,-409.739,934.634,6.82588,3.70745,16.7644,-10.9901,-7.39463,-12.0657,6.82588,-3.70745,-16.7644,,,,-809.1026,187.626694,1136.43457
1029,1361.66,-410.604,934.742,6.87579,3.76176,16.8512,-11.1361,-7.48274,-12.0251,6.87579,-3.76176,-16.8512,,,,-809.711609,189.686096,1136.523926
1030,1355.6,-411.299,934.838,6.99312,3.87105,17.0357,-11.3384,-7.68488,-11.9898,6.99312,-3.87105,-17.0357,,,,-809.752319,191.753616,1136.660522
1031,1349.51,-411.92,934.925,7.01244,3.82685,17.0708,-11.4987,-7.71381,-11.9226,7.01244,-3.82685,-17.0708,,,,-809.755859,193.858246,1136.787231
1032,1343.39,-412.58,934.986,7.14291,3.83337,17.2209,-11.7051,-7.83793,-11.9324,7.14291,-3.83337,-17.2209,,,,-810.862488,196.28334,1136.824951
1033,1337.18,-413.032,935.065,7.1897,3.74407,17.2881,-11.898,-7.89627,-11.9677,7.1897,-3.74407,-17.2881,,,,-812.489136,198.999283,1136.800659
1034,1330.89,-413.447,935.133,7.21478,3.65919,17.4335,-11.9846,-7.89092,-12.0643,7.21478,-3.65919,-17.4335,,,,-814.785828,201.825562,1136.659058
1035,1324.57,-413.735,935.328,7.19551,3.47034,17.5614,-12.1234,-7.81558,-12.1875,7.19551,-3.47034,-17.5614,,,,-817.759033,204.542648,1136.575073
1036,1318.21,-413.941,935.434,7.1979,3.31322,17.6133,-12.2043,-7.78694,-12.2205,7.1979,-3.31322,-17.6133,,,,-819.89325,207.199982,1136.619385
1037,1311.72,-414.135,935.466,7.20448,3.22065,17.703,-12.2423,-7.80364,-12.3153,7.20448,-3.22065,-17.703,,,,-821.794617,209.798828,1136.582886
1038,1305.87,-414.025,935.387,7.10347,2.99947,17.7141,-12.2679,-7.62483,-12.3985,7.10347,-2.99947,-17.7141,,,,-824.344727,212.316132,1136.482178
1039,1299.44,-414.04,935.287,7.06011,2.82718,17.7694,-12.2312,-7.56363,-12.5623,7.06011,-2.82718,-17.7694,,,,-826.058044,214.912094,1136.429565
1040,1292.88,-413.89,935.154,6.92569,2.61406,17.8088,-12.1518,-7.40301,-12.7388,6.92569,-2.61406,-17.8088,,,,-827.119568,217.399323,1136.458618
1041,1286.35,-413.664,935.104,6.90087,2.59232,17.8056,-12.1089,-7.48363,-12.8646,6.90087,-2.59232,-17.8056,,,,-828.837402,219.684509,1136.466064
1042,1279.76,-413.235,934.914,6.90339,2.53993,17.7686,-12.0062,-7.51886,-12.9523,6.90339,-2.53993,-17.7686,,,,-830.270081,221.919006,1136.478638
1043,1273.15,-412.777,934.737,6.765,2.39723,17.7232,-11.8341,-7.4522,-13.1135,6.765,-2.39723,-17.7232,,,,-831.324158,224.093811,1136.534546
1044,1266.54,-412.271,934.433,6.67031,2.38684,17.6486,-11.5961,-7.45121,-13.2313,6.67031,-2.38684,-17.6486,,,,-832.347534,226.256241,1136.550293
1045,1259.88,-411.627,934.039,6.60261,2.41859,17.5562,-11.3291,-7.5114,-13.3539,6.60261,-2.41859,-17.5562,,,,-833.695679,228.494949,1136.587769
1046,1253.1,-410.945,933.656,6.43912,2.36986,17.4464,-11.0063,-7.46276,-13.5523,6.43912,-2.36986,-17.4464,,,,-835.184082,230.796707,1136.559448
1047,1246.07,-410.268,933.238,6.30989,2.40595,17.3786,-10.6443,-7.50546,-13.7315,6.30989,-2.40595,-17.3786,,,,-836.70575,233.172974,1136.49707
1048,1239.25,-409.391,932.85,6.25853,2.51343,17.2294,-10.2901,-7.57759,-13.8289,6.25853,-2.51343,-17.2294,,,,-838.342957,235.424698,1136.528076
1049,1232.31,-408.462,932.478,6.23839,2.56703,17.0232,-10.0006,-7.53662,-13.8513,6.23839,-2.56703,-17.0232,,,,-839.952332,237.83815,1136.593994
1050,1225.2,-407.449,932.206,6.22934,2.52145,16.9128,-9.72365,-7.48242,-14.0114,6.22934,-2.52145,-16.9128,,,,-841.562134,240.351288,1136.574341
1051,1218.08,-406.166,932.081,6.24797,2.58921,16.6891,-9.45873,-7.5299,-14.0224,6.24797,-2.58921,-16.6891,,,,-843.057312,243.019897,1136.526978
1052,1210.83,-404.857,932.234,6.27833,2.58582,16.4962,-9.22836,-7.44415,-14.0483,6.27833,-2.58582,-16.4962,,,,-844.598938,245.84877,1136.456177
1053,1203.56,-403.446,932.745,6.38853,2.6843,16.3082,-9.08955,-7.53865,-13.9946,6.38853,-2.6843,-16.3082,,,,-846.081299,248.798645,1136.396606
1054,1196.34,-401.982,933.449,6.50858,2.73395,16.1301,-9.08852,-7.61169,-13.8775,6.50858,-2.73395,-16.1301,,,,-847.112366,251.793152,1136.352295
1055,1188.97,-400.417,934.211,6.6522,2.75053,15.9606,-9.11962,-7.60344,-13.7175,6.6522,-2.75053,-15.9606,,,,-848.042358,254.560791,1136.378784
1056,1181.64,-398.9,934.888,6.81386,2.79733,15.7427,-9.19359,-7.59776,-13.5402,6.81386,-2.79733,-15.7427,,,,-848.812805,257.177124,1136.453857
1057,1174.35,-397.303,935.513,7.02158,2.74636,15.5486,-9.40901,-7.56948,-13.4202,7.02158,-2.74636,-15.5486,,,,-849.465881,259.740173,1136.445923
1058,1166.77,-395.668,936.066,7.18453,2.6118,15.3621,-9.51244,-7.46078,-13.4441,7.18453,-2.6118,-15.3621,,,,-850.419922,262.296265,1136.451416
1059,1159.32,-394.049,936.599,7.33628,2.46672,15.1745,-9.71523,-7.28897,-13.4605,7.33628,-2.46672,-15.1745,,,,-851.787354,264.961792,1136.411743
1060,1151.77,-392.403,937.025,7.57181,2.39785,14.9178,-9.90784,-7.22527,-13.4763,7.57181,-2.39785,-14.9178,,,,-853.101196,267.405579,1136.376221
1061,1144.24,-390.786,937.447,7.82971,2.30402,14.5899,-10.2075,-7.10668,-13.4817,7.82971,-2.30402,-14.5899,,,,-854.299927,269.673431,1136.365112
1062,1136.93,-389.022,937.652,8.1345,2.25632,14.3,-10.5929,-7.15188,-13.5287,8.1345,-2.25632,-14.3,,,,-854.8255,271.768494,1136.428833
1063,1129.83,-387.54,937.607,8.44393,2.09757,13.9862,-11.0364,-7.0565,-13.5851,8.44393,-2.09757,-13.9862,,,,-855.054016,273.976685,1136.413208
1064,1122.79,-386.014,937.58,8.75264,1.94261,13.7216,-11.5444,-7.00937,-13.6661,8.75264,-1.94261,-13.7216,,,,-855.376282,276.202454,1136.383179
1065,1115.92,-384.607,937.617,9.10883,1.95661,13.4324,-12.0981,-7.05829,-13.6094,9.10883,-1.95661,-13.4324,,,,-855.709229,278.598816,1136.40979
1066,1109.25,-383.445,937.836,9.33411,1.82575,13.1771,-12.5832,-6.86903,-13.5075,9.33411,-1.82575,-13.1771,,,,-856.077698,281.126373,1136.400391
1067,1102.67,-382.409,938.335,9.55161,1.78995,13.0016,-12.9836,-6.77301,-13.3933,9.55161,-1.78995,-13.0016,,,,-856.690491,283.632629,1136.47876
1068,1095.91,-381.522,939.13,9.72549,1.82038,12.8564,-13.2987,-6.70238,-13.162,9.72549,-1.82038,-12.8564,,,,-857.151062,286.192078,1136.511475
1069,1089.6,-380.583,939.975,9.95185,1.87799,12.7548,-13.703,-6.64315,-12.9479,9.95185,-1.87799,-12.7548,,,,-857.745911,288.795197,1136.512451
1070,1083.45,-379.693,940.814,10.078,1.97173,12.668,-13.9427,-6.68396,-12.7394,10.078,-1.97173,-12.668,,,,-858.600525,291.685272,1136.465698
1071,1077.3,-378.879,941.649,10.1247,1.99241,12.614,-14.1706,-6.64627,-12.5641,10.1247,-1.99241,-12.614,,,,-859.424011,294.833313,1136.364502
1072,1071.15,-378.004,942.397,10.1824,1.96368,12.6203,-14.3716,-6.6158,-12.4484,10.1824,-1.96368,-12.6203,,,,-860.487732,297.809998,1136.338989
1073,1065,-377.255,943.092,10.3717,2.0775,12.5939,-14.6986,-6.73791,-12.2528,10.3717,-2.0775,-12.5939,,,,-861.370483,300.838562,1136.309204
1074,1059.09,-376.538,943.549,10.6036,2.1169,12.6311,-15.089,-6.8428,-12.0963,10.6036,-2.1169,-12.6311,,,,-862.256226,303.905029,1136.303223
1075,1053.24,-375.85,943.853,10.8794,2.12038,12.6106,-15.5631,-6.92335,-11.9423,10.8794,-2.12038,-12.6106,,,,-863.188416,306.841705,1136.270874
1076,1047.62,-375.362,943.964,11.1536,2.01978,12.6116,-16.1102,-6.93805,-11.7777,11.1536,-2.01978,-12.6116,,,,-863.988342,309.936249,1136.20459
1077,1041.86,-374.97,943.857,11.4428,1.96011,12.6214,-16.6056,-6.90557,-11.619,11.4428,-1.96011,-12.6214,,,,-864.43103,313.158508,1136.144897
1078,1036.3,-374.591,943.829,11.6687,1.9041,12.6979,-17.1129,-6.92147,-11.4535,11.6687,-1.9041,-12.6979,,,,-864.960815,316.409912,1136.134766
1079,1030.78,-374.302,943.758,11.8348,1.90862,12.6932,-17.5336,-6.91019,-11.1831,11.8348,-1.90862,-12.6932,,,,-865.431519,319.442383,1136.161377
1080,1025.36,-374.032,943.763,11.8522,1.8472,12.7473,-17.804,-6.82106,-10.9018,11.8522,-1.8472,-12.7473,,,,-865.650085,322.320587,1136.192749
1081,1019.77,-373.824,943.69,11.8638,1.76194,12.8548,-17.9991,-6.66133,-10.6684,11.8638,-1.76194,-12.8548,,,,-865.998718,325.028259,1136.250244
1082,1014.29,-373.784,943.644,11.8374,1.69221,12.9215,-18.2356,-6.54564,-10.4216,11.8374,-1.69221,-12.9215,,,,-866.467102,327.717133,1136.164551
1083,1008.9,-373.968,943.43,11.7786,1.79895,13.0143,-18.3125,-6.51145,-10.1188,11.7786,-1.79895,-13.0143,,,,-867.138123,330.55188,1136.140259
1084,1003.42,-374.179,943.293,11.6013,1.88745,13.1639,-18.2505,-6.55826,-9.92926,11.6013,-1.88745,-13.1639,,,,-868.015625,333.467529,1136.025391
1085,998.25,-374.059,942.976,11.3543,1.9065,13.3569,-18.0496,-6.55327,-9.82227,11.3543,-1.9065,-13.3569,,,,-868.832214,336.513306,1136.029053
1086,993.06,-374.298,942.693,11.0804,1.96262,13.6058,-17.7603,-6.59612,-9.7469,11.0804,-1.96262,-13.6058,,,,-869.838135,339.503143,1135.980835
1087,987.787,-374.525,942.318,10.7771,2.10955,13.8231,-17.3528,-6.78262,-9.65232,10.7771,-2.10955,-13.8231,,,,-870.711243,342.348083,1136.011597
1088,982.529,-374.807,941.764,10.4613,2.1104,14.0791,-16.917,-6.74143,-9.61566,10.4613,-2.1104,-14.0791,,,,-871.380371,345.066711,1135.978394
1089,977.467,-375.299,941.308,10.2079,2.17752,14.3433,-16.6644,-6.85755,-9.59224,10.2079,-2.17752,-14.3433,,,,-872.134399,347.814911,1135.937866
1090,972.298,-375.855,940.667,10.0373,2.31065,14.5957,-16.324,-7.01673,-9.51611,10.0373,-2.31065,-14.5957,,,,-872.830383,350.42984,1135.952637
1091,967.179,-376.702,940.025,9.89105,2.40161,14.9019,-15.976,-7.10866,-9.54729,9.89105,-2.40161,-14.9019,,,,-873.534058,353.113983,1135.921875
1092,962.063,-377.534,939.342,9.70051,2.39902,15.2162,-15.5759,-7.05823,-9.53391,9.70051,-2.39902,-15.2162,,,,-874.330566,355.861511,1135.900879
1093,956.791,-378.576,938.808,9.55453,2.44359,15.5385,-15.163,-7.14311,-9.58425,9.55453,-2.44359,-15.5385,,,,-874.965332,358.627411,1135.880371
