Frame,hayashide_CentreOfMass_X,hayashide_CentreOfMass_Y,hayashide_CentreOfMass_Z,hayashide_LHeadAngles_X,hayashide_LHeadAngles_Y,hayashide_LHeadAngles_Z,hayashide_LNeckAngles_X,hayashide_LNeckAngles_Y,hayashide_LNeckAngles_Z,hayashide_RHeadAngles_X,hayashide_RHeadAngles_Y,hayashide_RHeadAngles_Z,hayashide_RNeckAngles_X,hayashide_RNeckAngles_Y,hayashide_RNeckAngles_Z,hayashide_LThoraxAngles_X,hayashide_LThoraxAngles_Y,hayashide_LThoraxAngles_Z,hayashide_RThoraxAngles_X,hayashide_RThoraxAngles_Y,hayashide_RThoraxAngles_Z,robot_X,robot_Y,robot_Z
1682,,,,-7.58242,-17.2278,-72.9042,-52.9802,-15.1667,-5.03981,-7.58242,17.2278,72.9042,-52.9802,-15.1667,-5.03981,3.29859,-71.6394,-88.9085,3.29859,71.6394,88.9085,-800.928528,976.232849,1123.871704
1683,,,,-7.59633,-17.6087,-72.7799,-52.6218,-15.0806,-5.04783,-7.59633,17.6087,72.7799,-52.6218,-15.0806,-5.04783,3.69974,-71.6743,-88.3915,3.69974,71.6743,88.3915,-800.145569,976.234924,1123.841553
1684,,,,-7.61025,-17.8301,-72.6342,-52.4552,-15.0039,-5.06898,-7.61025,17.8301,72.6342,-52.4552,-15.0039,-5.06898,4.22611,-71.7351,-87.8017,4.22611,71.7351,87.8017,-799.28656,976.24292,1123.79187
1685,,,,-7.62823,-17.9537,-72.4577,-52.3857,-15.1087,-5.08029,-7.62823,17.9537,72.4577,-52.3857,-15.1087,-5.08029,4.31749,-71.8151,-87.6236,4.31749,71.8151,87.6236,-798.215271,976.367004,1123.723511
1686,,,,-7.61063,-17.9962,-72.387,-52.4084,-15.09,-5.0516,-7.61063,17.9962,72.387,-52.4084,-15.09,-5.0516,4.54436,-71.8804,-87.3275,4.54436,71.8804,87.3275,-796.770264,976.471313,1123.6427
1687,,,,-7.62455,-18.0063,-72.415,-52.4865,-15.0113,-4.9319,-7.62455,18.0063,72.415,-52.4865,-15.0113,-4.9319,4.76785,-71.9532,-87.0456,4.76785,71.9532,87.0456,-795.29834,976.579712,1123.629761
1688,,,,-7.69952,-17.9255,-72.4213,-52.5785,-14.9981,-4.79603,-7.69952,17.9255,72.4213,-52.5785,-14.9981,-4.79603,4.92014,-71.9585,-86.8625,4.92014,71.9585,86.8625,-793.98291,976.620789,1123.578369
1689,,,,-7.74235,-17.8422,-72.4758,-52.7852,-14.906,-4.61895,-7.74235,17.8422,72.4758,-52.7852,-14.906,-4.61895,5.21786,-72.0578,-86.527,5.21786,72.0578,86.527,-792.777588,976.689758,1123.544434
1690,,,,-7.69601,-17.7833,-72.5031,-52.881,-14.7828,-4.54837,-7.69601,17.7833,72.5031,-52.881,-14.7828,-4.54837,5.54587,-72.0718,-86.1401,5.54587,72.0718,86.1401,-791.732788,976.769409,1123.522339
1691,,,,-7.68473,-17.7438,-72.5043,-53.001,-14.691,-4.44546,-7.68473,17.7438,72.5043,-53.001,-14.691,-4.44546,5.88726,-72.1334,-85.7323,5.88726,72.1334,85.7323,-790.756714,976.660217,1123.488159
1692,,,,-7.77727,-17.6846,-72.4213,-53.0865,-14.6558,-4.26297,-7.77727,17.6846,72.4213,-53.0865,-14.6558,-4.26297,6.36026,-72.1527,-85.1606,6.36026,72.1527,85.1606,-789.732788,976.51001,1123.467407
1693,,,,-7.70724,-17.6468,-72.3683,-53.2196,-14.5905,-4.17429,-7.70724,17.6468,72.3683,-53.2196,-14.5905,-4.17429,6.71233,-72.2326,-84.6727,6.71233,72.2326,84.6727,-789.052063,976.559326,1123.487793
1694,,,,-7.66786,-17.6452,-72.2585,-53.3075,-14.5402,-4.11055,-7.66786,17.6452,72.2585,-53.3075,-14.5402,-4.11055,7.17738,-72.3076,-84.087,7.17738,72.3076,84.087,-788.563477,976.596069,1123.471558
1695,,,,-7.64341,-17.6355,-72.1329,-53.3428,-14.6072,-4.10077,-7.64341,17.6355,72.1329,-53.3428,-14.6072,-4.10077,7.29317,-72.3441,-83.8798,7.29317,72.3441,83.8798,-788.252502,976.625488,1123.464844
1696,,,,-7.62638,-17.6087,-72.0449,-53.3725,-14.6372,-4.10176,-7.62638,17.6087,72.0449,-53.3725,-14.6372,-4.10176,7.43297,-72.3514,-83.688,7.43297,72.3514,83.688,-788.121155,976.629028,1123.435669
1697,,,,-7.52882,-17.6271,-71.9646,-53.3952,-14.6094,-4.18604,-7.52882,17.6271,71.9646,-53.3952,-14.6094,-4.18604,7.65542,-72.3863,-83.4267,7.65542,72.3863,83.4267,-788.091309,976.616089,1123.425415
1698,,,,-7.52634,-17.6499,-71.8429,-53.4186,-14.66,-4.25122,-7.52634,17.6499,71.8429,-53.4186,-14.66,-4.25122,7.83213,-72.4405,-83.2568,7.83213,72.4405,83.2568,-788.150391,976.643677,1123.421509
1699,,,,-7.47986,-17.6481,-71.8276,-53.5009,-14.6681,-4.25797,-7.47986,17.6481,71.8276,-53.5009,-14.6681,-4.25797,7.85143,-72.5183,-83.2128,7.85143,72.5183,83.2128,-788.113892,976.746582,1123.430298
1700,,,,-7.46726,-17.6665,-71.8017,-53.5377,-14.659,-4.29001,-7.46726,17.6665,71.8017,-53.5377,-14.659,-4.29001,7.96234,-72.5697,-83.1214,7.96234,72.5697,83.1214,-787.852112,976.921021,1123.432617
1701,,,,-7.42958,-17.7493,-71.8509,-53.601,-14.5676,-4.31989,-7.42958,17.7493,71.8509,-53.601,-14.5676,-4.31989,8.13287,-72.6952,-82.9966,8.13287,72.6952,82.9966,-787.299011,977.04541,1123.397461
1702,,,,-7.42709,-17.8516,-71.8955,-53.5171,-14.4921,-4.37029,-7.42709,17.8516,71.8955,-53.5171,-14.4921,-4.37029,8.20727,-72.7036,-82.9777,8.20727,72.7036,82.9777,-786.589783,977.078857,1123.357056
1703,,,,-7.47126,-17.9494,-71.8996,-53.4975,-14.4611,-4.35791,-7.47126,17.9494,71.8996,-53.4975,-14.4611,-4.35791,8.33426,-72.7767,-82.8833,8.33426,72.7767,82.8833,-785.778076,977.00708,1123.338745
1704,,,,-7.59289,-18.0517,-71.8458,-53.4168,-14.4678,-4.34391,-7.59289,18.0517,71.8458,-53.4168,-14.4678,-4.34391,8.53465,-72.8029,-82.7424,8.53465,72.8029,82.7424,-784.910339,976.805115,1123.324829
1705,,,,-7.67806,-18.197,-71.7918,-53.2793,-14.496,-4.34568,-7.67806,18.197,71.7918,-53.2793,-14.496,-4.34568,8.59226,-72.8227,-82.7042,8.59226,72.8227,82.7042,-784.061462,976.558899,1123.332886
1706,,,,-7.75749,-18.3092,-71.7689,-53.1897,-14.5038,-4.31606,-7.75749,18.3092,71.7689,-53.1897,-14.5038,-4.31606,8.65546,-72.8511,-82.6539,8.65546,72.8511,82.6539,-783.309082,976.349609,1123.326416
1707,,,,-7.84457,-18.4054,-71.6958,-53.1218,-14.5353,-4.32014,-7.84457,18.4054,71.6958,-53.1218,-14.5353,-4.32014,8.7995,-72.8882,-82.5436,8.7995,72.8882,82.5436,-782.509155,976.229858,1123.329102
1708,,,,-7.9093,-18.5329,-71.6068,-52.9542,-14.5566,-4.38634,-7.9093,18.5329,71.6068,-52.9542,-14.5566,-4.38634,8.93312,-72.8598,-82.4494,8.93312,72.8598,82.4494,-781.769531,976.218689,1123.29541
1709,,,,-7.96365,-18.5974,-71.5646,-52.8607,-14.5417,-4.45435,-7.96365,18.5974,71.5646,-52.8607,-14.5417,-4.45435,9.0933,-72.832,-82.3679,9.0933,72.832,82.3679,-781.089539,976.203857,1123.239258
1710,,,,-8.01539,-18.6108,-71.5237,-52.8298,-14.5945,-4.52464,-8.01539,18.6108,71.5237,-52.8298,-14.5945,-4.52464,9.06179,-72.8264,-82.4859,9.06179,72.8264,82.4859,-780.581055,976.171753,1123.206421
1711,,,,-8.12114,-18.6248,-71.4771,-52.7216,-14.7382,-4.57099,-8.12114,18.6248,71.4771,-52.7216,-14.7382,-4.57099,8.74807,-72.7669,-82.8782,8.74807,72.7669,82.8782,-780.314514,976.137512,1123.187622
1712,,,,-8.24107,-18.5663,-71.4892,-52.701,-14.8209,-4.55362,-8.24107,18.5663,71.4892,-52.701,-14.8209,-4.55362,8.54678,-72.7055,-83.1696,8.54678,72.7055,83.1696,-780.065979,976.082703,1123.190674
1713,,,,-8.31051,-18.5099,-71.475,-52.7021,-14.8852,-4.59524,-8.31051,18.5099,71.475,-52.7021,-14.8852,-4.59524,8.44305,-72.6627,-83.3686,8.44305,72.6627,83.3686,-779.825378,975.987976,1123.195557
1714,,,,-8.43484,-18.4189,-71.534,-52.6935,-14.9251,-4.55772,-8.43484,18.4189,71.534,-52.6935,-14.9251,-4.55772,8.27107,-72.5713,-83.6462,8.27107,72.5713,83.6462,-779.629272,975.856262,1123.179565
1715,,,,-8.56202,-18.338,-71.5111,-52.6337,-15.0101,-4.59712,-8.56202,18.338,71.5111,-52.6337,-15.0101,-4.59712,8.1475,-72.4496,-83.8957,8.1475,72.4496,83.8957,-779.420959,975.71582,1123.176758
1716,,,,-8.62689,-18.3019,-71.5341,-52.4697,-15.0684,-4.68916,-8.62689,18.3019,71.5341,-52.4697,-15.0684,-4.68916,7.86718,-72.2683,-84.2876,7.86718,72.2683,84.2876,-779.234375,975.483154,1123.151367
1717,,,,-8.70808,-18.1884,-71.5119,-52.3885,-15.1694,-4.7417,-8.70808,18.1884,71.5119,-52.3885,-15.1694,-4.7417,7.64219,-72.096,-84.5968,7.64219,72.096,84.5968,-779.130249,975.282043,1123.165894
1718,,,,-8.7882,-18.023,-71.5512,-52.2746,-15.221,-4.76486,-8.7882,18.023,71.5512,-52.2746,-15.221,-4.76486,7.40499,-71.8305,-84.9139,7.40499,71.8305,84.9139,-779.00531,975.041077,1123.200317
1719,,,,-8.83745,-17.7793,-71.6036,-52.2697,-15.2978,-4.76199,-8.83745,17.7793,71.6036,-52.2697,-15.2978,-4.76199,7.09596,-71.5938,-85.2788,7.09596,71.5938,85.2788,-778.798035,974.675354,1123.213135
1720,,,,-8.84227,-17.5057,-71.6401,-52.4231,-15.4018,-4.75269,-8.84227,17.5057,71.6401,-52.4231,-15.4018,-4.75269,6.786,-71.482,-85.6273,6.786,71.482,85.6273,-778.566162,974.362854,1123.217773
1721,,,,-8.84313,-17.2584,-71.713,-52.5318,-15.4554,-4.7444,-8.84313,17.2584,71.713,-52.5318,-15.4554,-4.7444,6.51526,-71.344,-85.9452,6.51526,71.344,85.9452,-778.333252,974.104553,1123.222168
1722,,,,-8.74539,-17.083,-71.7863,-52.7677,-15.4622,-4.71329,-8.74539,17.083,71.7863,-52.7677,-15.4622,-4.71329,6.33983,-71.3917,-86.0911,6.33983,71.3917,86.0911,-778.114258,973.857056,1123.214966
1723,,,,-8.63946,-17.014,-71.8938,-52.8947,-15.3378,-4.66169,-8.63946,17.014,71.8938,-52.8947,-15.3378,-4.66169,6.41187,-71.4208,-85.9663,6.41187,71.4208,85.9663,-777.903992,973.693542,1123.2052
1724,,,,-8.5528,-17.0906,-71.8856,-52.8452,-15.2852,-4.66897,-8.5528,17.0906,71.8856,-52.8452,-15.2852,-4.66897,6.47803,-71.4425,-85.8117,6.47803,71.4425,85.8117,-777.674561,973.519714,1123.223511
1725,,,,-8.5766,-17.2909,-71.7788,-52.5127,-15.3231,-4.70892,-8.5766,17.2909,71.7788,-52.5127,-15.3231,-4.70892,6.47832,-71.3354,-85.7261,6.47832,71.3354,85.7261,-777.400757,973.322083,1123.244019
1726,,,,-8.64559,-17.5762,-71.6241,-52.0066,-15.4794,-4.81085,-8.64559,17.5762,71.6241,-52.0066,-15.4794,-4.81085,6.18596,-71.1686,-85.9482,6.18596,71.1686,85.9482,-777.096252,973.064819,1123.252075
1727,,,,-8.80379,-17.7292,-71.4644,-51.7117,-15.7462,-4.88687,-8.80379,17.7292,71.4644,-51.7117,-15.7462,-4.88687,5.77105,-71.0882,-86.3945,5.77105,71.0882,86.3945,-776.782532,972.91217,1123.212769
1728,,,,-8.98046,-17.7377,-71.3168,-51.5629,-16.0168,-4.93823,-8.98046,17.7377,71.3168,-51.5629,-16.0168,-4.93823,5.42208,-71.0023,-86.8143,5.42208,71.0023,86.8143,-776.479004,972.848022,1123.173096
1729,,,,-9.08655,-17.5975,-71.307,-51.6899,-16.0993,-4.92256,-9.08655,17.5975,71.307,-51.6899,-16.0993,-4.92256,5.37952,-70.9953,-86.9656,5.37952,70.9953,86.9656,-776.276184,972.685425,1123.163086
1730,,,,-9.11887,-17.4112,-71.3947,-51.9425,-15.9923,-4.8539,-9.11887,17.4112,71.3947,-51.9425,-15.9923,-4.8539,5.65943,-71.0296,-86.7809,5.65943,71.0296,86.7809,-776.002502,972.493591,1123.158691
1731,,,,-9.12228,-17.2047,-71.4524,-52.1684,-15.8383,-4.80974,-9.12228,17.2047,71.4524,-52.1684,-15.8383,-4.80974,6.11827,-71.0133,-86.3984,6.11827,71.0133,86.3984,-775.757812,972.24115,1123.175537
1732,,,,-9.09995,-17.0812,-71.4892,-52.3099,-15.6635,-4.77046,-9.09995,17.0812,71.4892,-52.3099,-15.6635,-4.77046,6.61552,-70.9967,-85.926,6.61552,70.9967,85.926,-775.466003,971.882019,1123.182617
1733,,,,-9.08272,-17.0119,-71.5123,-52.3995,-15.5468,-4.73248,-9.08272,17.0119,71.5123,-52.3995,-15.5468,-4.73248,6.94449,-70.9936,-85.5975,6.94449,70.9936,85.5975,-775.121582,971.589233,1123.162354
1734,,,,-8.93899,-16.9665,-71.5971,-52.5319,-15.4285,-4.77891,-8.93899,16.9665,71.5971,-52.5319,-15.4285,-4.77891,7.01645,-71.0524,-85.5246,7.01645,71.0524,85.5246,-774.71991,971.440918,1123.153687
1735,,,,-9.00601,-16.9809,-71.5338,-52.4591,-15.507,-4.76818,-9.00601,16.9809,71.5338,-52.4591,-15.507,-4.76818,6.96652,-71.0121,-85.568,6.96652,71.0121,85.568,-774.390686,971.416016,1123.151733
1736,,,,-9.0433,-17.0927,-71.4826,-52.3078,-15.6417,-4.82329,-9.0433,17.0927,71.4826,-52.3078,-15.6417,-4.82329,6.63901,-71.0031,-85.8988,6.63901,71.0031,85.8988,-774.00177,971.390137,1123.141235
1737,,,,-9.164,-17.2225,-71.4173,-52.1341,-15.7985,-4.81817,-9.164,17.2225,71.4173,-52.1341,-15.7985,-4.81817,6.34999,-70.9943,-86.1974,6.34999,70.9943,86.1974,-773.551514,971.221436,1123.141724
1738,,,,-9.27714,-17.3955,-71.3947,-51.9108,-15.9066,-4.85054,-9.27714,17.3955,71.3947,-51.9108,-15.9066,-4.85054,6.06733,-70.9716,-86.5325,6.06733,70.9716,86.5325,-773.145874,971.075134,1123.171509
1739,,,,-9.44106,-17.5877,-71.314,-51.6898,-16.0111,-4.91862,-9.44106,17.5877,71.314,-51.6898,-16.0111,-4.91862,5.9867,-70.9727,-86.7267,5.9867,70.9727,86.7267,-772.689697,970.962341,1123.20813
1740,,,,-9.68472,-17.7403,-71.1911,-51.496,-16.1212,-4.94477,-9.68472,17.7403,71.1911,-51.496,-16.1212,-4.94477,6.08904,-70.9635,-86.7625,6.08904,70.9635,86.7625,-772.167236,970.894592,1123.186768
1741,,,,-9.79276,-17.787,-71.1593,-51.4117,-16.0797,-4.99349,-9.79276,17.787,71.1593,-51.4117,-16.0797,-4.99349,6.35669,-70.9258,-86.6189,6.35669,70.9258,86.6189,-771.615112,970.904968,1123.150391
1742,,,,-9.92232,-17.768,-71.1249,-51.3584,-16.0516,-4.99005,-9.92232,17.768,71.1249,-51.3584,-16.0516,-4.99005,6.63546,-70.854,-86.4387,6.63546,70.854,86.4387,-771.030212,971.01178,1123.088257
1743,,,,-10.0671,-17.6851,-71.0524,-51.3774,-16.0781,-4.93325,-10.0671,17.6851,71.0524,-51.3774,-16.0781,-4.93325,6.89821,-70.7972,-86.2307,6.89821,70.7972,86.2307,-770.622437,970.975342,1123.054077
1744,,,,-10.1879,-17.5624,-70.9785,-51.383,-16.1891,-4.91109,-10.1879,17.5624,70.9785,-51.383,-16.1891,-4.91109,6.88745,-70.7007,-86.2877,6.88745,70.7007,86.2877,-770.315369,970.831238,1123.076782
1745,,,,-10.1661,-17.3695,-71.0008,-51.4134,-16.1963,-4.96957,-10.1661,17.3695,71.0008,-51.4134,-16.1963,-4.96957,6.83564,-70.5368,-86.3927,6.83564,70.5368,86.3927,-769.901001,970.738647,1123.075317
1746,,,,-10.2538,-17.1882,-70.9289,-51.3567,-16.3173,-4.94735,-10.2538,17.1882,70.9289,-51.3567,-16.3173,-4.94735,6.74356,-70.324,-86.4773,6.74356,70.324,86.4773,-769.393738,970.634155,1123.071533
1747,,,,-10.2813,-17.0158,-70.8331,-51.4427,-16.4735,-4.95158,-10.2813,17.0158,70.8331,-51.4427,-16.4735,-4.95158,6.60582,-70.2622,-86.6004,6.60582,70.2622,86.6004,-768.941162,970.49585,1123.072388
1748,,,,-10.2832,-16.8453,-70.6992,-51.3856,-16.6162,-5.02676,-10.2832,16.8453,70.6992,-51.3856,-16.6162,-5.02676,6.51437,-70.067,-86.6632,6.51437,70.067,86.6632,-768.639404,970.422791,1123.064697
1749,,,,-10.2025,-16.6978,-70.552,-51.3554,-16.7257,-5.14591,-10.2025,16.6978,70.552,-51.3554,-16.7257,-5.14591,6.47478,-69.9164,-86.6438,6.47478,69.9164,86.6438,-768.309631,970.382935,1123.052002
1750,,,,-10.1746,-16.5827,-70.3937,-51.3192,-16.8134,-5.20656,-10.1746,16.5827,70.3937,-51.3192,-16.8134,-5.20656,6.56726,-69.7901,-86.4838,6.56726,69.7901,86.4838,-767.865601,970.305237,1123.057129
1751,,,,-10.1481,-16.4939,-70.2266,-51.2368,-16.861,-5.25711,-10.1481,16.4939,70.2266,-51.2368,-16.861,-5.25711,6.76969,-69.6407,-86.1938,6.76969,69.6407,86.1938,-767.301208,970.163818,1123.019897
1752,,,,-10.1833,-16.3862,-70.0266,-51.1195,-16.9333,-5.25792,-10.1833,16.3862,70.0266,-51.1195,-16.9333,-5.25792,7.02228,-69.4449,-85.8347,7.02228,69.4449,85.8347,-766.777832,969.972839,1122.983887
1753,,,,-10.1779,-16.2674,-69.8472,-51.0267,-16.9643,-5.277,-10.1779,16.2674,69.8472,-51.0267,-16.9643,-5.277,7.31066,-69.253,-85.4418,7.31066,69.253,85.4418,-766.200989,969.955261,1122.941528
1754,,,,-10.1321,-16.1054,-69.7186,-51.0088,-16.9648,-5.24703,-10.1321,16.1054,69.7186,-51.0088,-16.9648,-5.24703,7.56358,-69.0803,-85.0473,7.56358,69.0803,85.0473,-765.533447,970.125244,1122.904175
1755,,,,-10.1152,-15.8828,-69.6071,-51.0792,-16.9806,-5.14328,-10.1152,15.8828,69.6071,-51.0792,-16.9806,-5.14328,7.80994,-68.9315,-84.6479,7.80994,68.9315,84.6479,-765.026428,970.093506,1122.880981
1756,,,,-10.0526,-15.7058,-69.4709,-51.1382,-16.9454,-5.04256,-10.0526,15.7058,69.4709,-51.1382,-16.9454,-5.04256,8.19107,-68.8083,-84.0663,8.19107,68.8083,84.0663,-764.61084,970.012207,1122.883911
1757,,,,-10.0004,-15.5284,-69.3079,-51.2188,-16.8987,-4.95398,-10.0004,15.5284,69.3079,-51.2188,-16.8987,-4.95398,8.67939,-68.7018,-83.3979,8.67939,68.7018,83.3979,-764.309509,969.978943,1122.926636
1758,,,,-9.93984,-15.3988,-69.076,-51.2229,-16.8956,-4.95152,-9.93984,15.3988,69.076,-51.2229,-16.8956,-4.95152,9.14481,-68.5795,-82.767,9.14481,68.5795,82.767,-764.016052,969.782288,1122.907349
1759,,,,-9.95513,-15.2939,-68.7615,-51.1852,-16.9703,-4.94079,-9.95513,15.2939,68.7615,-51.1852,-16.9703,-4.94079,9.62981,-68.4586,-82.1193,9.62981,68.4586,82.1193,-763.744873,969.795471,1122.870483
1760,,,,-9.9067,-15.212,-68.3815,-51.1653,-17.0902,-5.05168,-9.9067,15.212,68.3815,-51.1653,-17.0902,-5.05168,10.0795,-68.3859,-81.5333,10.0795,68.3859,81.5333,-763.521973,969.957947,1122.851807
1761,,,,-9.89139,-15.0487,-67.7252,-51.2138,-17.4217,-5.22611,-9.89139,15.0487,67.7252,-51.2138,-17.4217,-5.22611,10.6445,-68.3426,-80.7903,10.6445,68.3426,80.7903,-763.413208,969.942505,1122.80188
1762,,,,-9.68738,-14.9076,-66.9119,-51.2124,-17.8279,-5.68852,-9.68738,14.9076,66.9119,-51.2124,-17.8279,-5.68852,11.1362,-68.2903,-80.1213,11.1362,68.2903,80.1213,-763.396179,970.059387,1122.831543
1763,,,,-9.36908,-14.8256,-66.1109,-51.0844,-18.0679,-6.18207,-9.36908,14.8256,66.1109,-51.0844,-18.0679,-6.18207,11.8284,-68.1324,-79.1601,11.8284,68.1324,79.1601,-763.31311,970.206726,1122.803955
1764,,,,-9.04124,-14.7099,-65.1269,-51.0393,-18.4067,-6.71817,-9.04124,14.7099,65.1269,-51.0393,-18.4067,-6.71817,12.6967,-68.0293,-77.9873,12.6967,68.0293,77.9873,-763.228699,970.369568,1122.779785
1765,,,,-8.74953,-14.6442,-63.8547,-50.8674,-18.9495,-7.39681,-8.74953,14.6442,63.8547,-50.8674,-18.9495,-7.39681,13.5947,-67.9021,-76.7507,13.5947,67.9021,76.7507,-763.146729,970.572937,1122.732666
1766,,,,-8.3662,-14.4184,-62.16,-50.8819,-19.8062,-8.32313,-8.3662,14.4184,62.16,-50.8819,-19.8062,-8.32313,14.6502,-67.8493,-75.3484,14.6502,67.8493,75.3484,-762.8974,970.861206,1122.70752
1767,,,,-7.90957,-14.124,-60.2526,-51.0033,-21.0176,-9.44261,-7.90957,14.124,60.2526,-51.0033,-21.0176,-9.44261,15.3384,-67.9338,-74.3364,15.3384,67.9338,74.3364,-762.570129,971.026672,1122.693359
1768,,,,-7.20227,-13.9945,-58.6256,-51.1346,-21.8868,-10.7006,-7.20227,13.9945,58.6256,-51.1346,-21.8868,-10.7006,16.1207,-68.0753,-73.3166,16.1207,68.0753,73.3166,-762.196655,971.123657,1122.686768
1769,,,,-6.70897,-13.9957,-56.9851,-51.0747,-22.8627,-11.893,-6.70897,13.9957,56.9851,-51.0747,-22.8627,-11.893,16.7694,-68.2294,-72.4736,16.7694,68.2294,72.4736,-761.90863,971.266296,1122.723022
1770,,,,-6.24154,-14.2145,-55.4582,-50.8595,-23.5903,-13.0854,-6.24154,14.2145,55.4582,-50.8595,-23.5903,-13.0854,17.722,-68.3675,-71.363,17.722,68.3675,71.363,-761.632385,971.347961,1122.782349
1771,,,,-5.81167,-14.582,-54.2434,-50.5314,-23.9868,-14.1414,-5.81167,14.582,54.2434,-50.5314,-23.9868,-14.1414,18.7444,-68.4406,-70.2036,18.7444,68.4406,70.2036,-761.18634,971.323853,1122.817261
1772,,,,-5.50326,-15.062,-53.2926,-50.1096,-24.1298,-15.0276,-5.50326,15.062,53.2926,-50.1096,-24.1298,-15.0276,19.821,-68.4569,-69.0338,19.821,68.4569,69.0338,-760.455994,971.397766,1122.793457
1773,,,,-5.23582,-15.4948,-52.4611,-49.687,-24.1626,-15.7739,-5.23582,15.4948,52.4611,-49.687,-24.1626,-15.7739,20.8746,-68.3792,-67.8488,20.8746,68.3792,67.8488,-759.563599,971.584045,1122.790527
1774,,,,-5.04079,-15.8331,-51.6283,-49.1915,-24.28,-16.5028,-5.04079,15.8331,51.6283,-49.1915,-24.28,-16.5028,21.6135,-68.2027,-66.9783,21.6135,68.2027,66.9783,-758.484802,971.71051,1122.76001
1775,,,,-4.87881,-16.0893,-50.7723,-48.771,-24.525,-17.1586,-4.87881,16.0893,50.7723,-48.771,-24.525,-17.1586,22.198,-68.0737,-66.2281,22.198,68.0737,66.2281,-756.651611,971.709656,1122.624878
1776,,,,-4.75275,-16.3009,-49.9296,-48.421,-24.8219,-17.7689,-4.75275,16.3009,49.9296,-48.421,-24.8219,-17.7689,22.7499,-67.989,-65.5331,22.7499,67.989,65.5331,-753.993347,971.626343,1122.44104
1777,,,,-4.76501,-16.4845,-49.1009,-48.1969,-25.2088,-18.2618,-4.76501,16.4845,49.1009,-48.1969,-25.2088,-18.2618,23.4136,-68.0275,-64.8061,23.4136,68.0275,64.8061,-751.534912,971.841309,1122.23584
1778,,,,-4.78602,-16.6079,-48.2696,-48.0644,-25.6348,-18.738,-4.78602,16.6079,48.2696,-48.0644,-25.6348,-18.738,24.126,-68.0951,-64.0679,24.126,68.0951,64.0679,-749.867126,971.509705,1122.181274
1779,,,,-4.76733,-16.7563,-47.4962,-47.8581,-26.0186,-19.2567,-4.76733,16.7563,47.4962,-47.8581,-26.0186,-19.2567,24.6677,-68.1278,-63.4921,24.6677,68.1278,63.4921,-749.848511,970.703003,1122.373535
1780,,,,-4.77476,-16.9191,-46.8538,-47.6986,-26.2475,-19.6091,-4.77476,16.9191,46.8538,-47.6986,-26.2475,-19.6091,25.3642,-68.1344,-62.7262,25.3642,68.1344,62.7262,-750.581787,970.135559,1122.602905
1781,,,,-4.76632,-17.1808,-46.3044,-47.445,-26.3523,-19.9446,-4.76632,17.1808,46.3044,-47.445,-26.3523,-19.9446,26.0098,-68.1148,-61.9753,26.0098,68.1148,61.9753,-751.671631,969.551086,1122.922363
1782,,,,-4.82678,-17.4709,-45.7134,-47.0526,-26.3933,-20.2281,-4.82678,17.4709,45.7134,-47.0526,-26.3933,-20.2281,26.6831,-67.9752,-61.1168,26.6831,67.9752,61.1168,-751.92865,969.062927,1123.080811
1783,,,,-4.80876,-17.6922,-45.1952,-46.8614,-26.4245,-20.4515,-4.80876,17.6922,45.1952,-46.8614,-26.4245,-20.4515,27.4422,-67.9061,-60.1867,27.4422,67.9061,60.1867,-749.963501,970.19519,1122.87854
1784,,,,-4.81904,-17.9127,-44.8103,-46.6456,-26.3512,-20.5544,-4.81904,17.9127,44.8103,-46.6456,-26.3512,-20.5544,28.101,-67.787,-59.3244,28.101,67.787,59.3244,-746.669373,971.939392,1122.418579
1785,,,,-4.87258,-18.0669,-44.4575,-46.496,-26.3495,-20.5783,-4.87258,18.0669,44.4575,-46.496,-26.3495,-20.5783,28.6732,-67.7099,-58.5611,28.6732,67.7099,58.5611,-743.17865,972.697266,1122.170654
1786,,,,-4.84304,-18.1665,-44.1415,-46.4638,-26.3749,-20.659,-4.84304,18.1665,44.1415,-46.4638,-26.3749,-20.659,29.2118,-67.6808,-57.8915,29.2118,67.6808,57.8915,-740.135193,972.562317,1121.925903
1787,,,,-4.93826,-18.202,-43.7979,-46.3921,-26.5502,-20.6619,-4.93826,18.202,43.7979,-46.3921,-26.5502,-20.6619,29.5464,-67.6792,-57.4234,29.5464,67.6792,57.4234,-737.290283,971.252747,1121.939941
1788,,,,-4.9802,-18.3049,-43.5733,-46.3592,-26.5775,-20.6696,-4.9802,18.3049,43.5733,-46.3592,-26.5775,-20.6696,29.9897,-67.6876,-56.8901,29.9897,67.6876,56.8901,-735.571045,969.695923,1121.973755
1789,,,,-4.97514,-18.4682,-43.2892,-46.3142,-26.545,-20.8163,-4.97514,18.4682,43.2892,-46.3142,-26.545,-20.8163,30.6229,-67.6698,-56.2244,30.6229,67.6698,56.2244,-734.286011,968.843201,1122.022217
1790,,,,-4.99145,-18.6759,-42.9081,-46.1076,-26.5861,-21.1142,-4.99145,18.6759,42.9081,-46.1076,-26.5861,-21.1142,31.069,-67.6268,-55.762,31.069,67.6268,55.762,-732.865845,968.348328,1122.025146
1791,,,,-4.92807,-18.8691,-42.5398,-46.0608,-26.6242,-21.3248,-4.92807,18.8691,42.5398,-46.0608,-26.6242,-21.3248,31.7079,-67.6526,-55.0411,31.7079,67.6526,55.0411,-731.287415,967.964905,1121.891724
